Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Triplan Ingenieur,https://www.crunchbase.com/organization/triplan-ingenieur,"Biotechnology, Health Care, Life Science, Pharmaceutical","Arlesheim, Basel-Landschaft, Switzerland",Triplan Ingenieur is a provider of engineering services for life sciences and pharmaceuticals.,"2,303,496",,Active,1970-01-01,day,,,,,For Profit,http://www.triplanag.ch,,,,,
gloor and lang,https://www.crunchbase.com/organization/gloor-and-lang,"Biotechnology, Consulting, Pharmaceutical, Recruiting","Baden, Aargau, Switzerland","Gloor & lang is a consultancy for life sciences and the partner for recruiting in pharmaceuticals, biotechnology and medical technology.","2,306,055",$1M to $10M,Active,2004-01-01,day,,,,,For Profit,https://www.gloorlang.com/,,,,,
EUGENEX Biotechnologies,https://www.crunchbase.com/organization/eugenex,Biotechnology,"Tagerwilen, Thurgau, Switzerland",EUGENEX Biotechnologies is a privately owned and independent dynamic research and service company.,"2,310,587",,Active,1998-01-01,year,,,,,For Profit,http://www.eugenex.com/,"EUGENEX Biotechnologies is a privately owned and independent dynamic research and service company engaged in innovative technologies for the production of heterologous proteins and for cellular assays. The company was founded in 1998 by Michael O. Zang-Gandor and Dr. Christine Gandor to become the major provider of superior expression cell lines for R&D and Pharma/Biotech-Industry. EUGENEX is located in Taegerwilen, TG (Switzerland) at Lake Constance, about 45 min away from Zurich Airport. In the Technology Development Center ""Spidertown"" EUGENEX currently runs 700 qm state-of-the-art laboratories and employs 12 highly skilled people.",,,,
MelCure,https://www.crunchbase.com/organization/melcure,"Biotechnology, Health Care, Manufacturing, Medical","Plan-les-ouates, Geneve, Switzerland",MelCure develops and manufactures drugs for treatment of Metastatic melanoma cancer.,"2,321,917",,Active,2005-01-01,year,,,,,For Profit,,,,,,
Phistem,https://www.crunchbase.com/organization/phistem,"Biotechnology, Commercial, Information Technology, Web Development","Genève, Geneve, Switzerland",The Phistem has developed molecules of critical signaling pathways involved in intercellular communication in stem cell & cancer stem cells.,"2,325,806",,Active,2009-06-01,month,,,,,For Profit,http://www.phistem.com,"Phistem was founded in June 2009 to identify and develop small molecules and other modulators of critical signaling pathways involved in intercellular communication in stem cells and cancer stem cells, notably agonists and antagonists involved in regeneration and cancer. Phistem has developed a unique drug screening and development expertise to efficiently identify the best compounds that antagonize or agonize these pathways at different levels, that destroy cancer stem cells or that enhance healing.",,20000,CHF,17827
Belair Biotech,https://www.crunchbase.com/organization/belair-biotech,"Biotechnology, Industrial","Les Acacias, Geneve, Switzerland",Belair Biotech is a development of biological processes.,"2,341,599",,Active,2007-01-01,year,,,,,For Profit,http://belairbiotech.ch,"Belair Biotech is a development of biological processes, including mixed culture of microorganisms, treatment of industrial wastewater and valorisation of production residues.",,,,
Vivendy Therapeutics,https://www.crunchbase.com/organization/vivendy-therapeutics,"Biotechnology, Health Diagnostics, Therapeutics","Basel, Basel-Stadt, Switzerland",Vivendy Therapeutics is engaged in the development of enzyme replacement therapy.,"2,346,035",,Closed,2006-01-01,year,,,,none,For Profit,http://www.vivendy.ch,Vivendy Therapeutics Ltd. has developed a specific recombinant human N-acetylgalactosamine-6-sulfatase (rhGALNS) that is specifically modified to improve enzyme activity - enhancing the efficacy of the therapy in MPS IVA significantly,Early Stage Venture,45930000,USD,45930000
Cardiola,https://www.crunchbase.com/organization/cardiola,"Biotechnology, Pharmaceutical, Therapeutics","Winterthur Töss, Zurich, Switzerland",Cardiola is a biotechnology company developing therapeutic systems for the treatment of chronic heart failure.,"2,359,326",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,http://www.cardiola.com/home.html?L=1,Cardiola Ltd. was founded in Switzerland in 2000. The company focuses on research into treatment of chronic heart failure.,Late Stage Venture,6000000,USD,6000000
Singularis,https://www.crunchbase.com/organization/singularis,"Biopharma, Biotechnology","Lausanne, Vaud, Switzerland","Singularis is a biopharmaceutical company that develops protein-based treatments in ophthalmology, oral, and gastrointestinal.","2,363,432",,Active,1997-01-01,year,,,,,For Profit,http://www.singularis.com,"Singularis is a biopharmaceutical company that develops protein-based treatments in ophthalmology, oral, and gastrointestinal. The company develops and markets a complete personalization and profiling solution tuned to the needs of the Television and Broadcast Industry. It was founded in 1997 and is located in Lausanne, Vaud.",,,,
ANAWA Trading,https://www.crunchbase.com/organization/anawa-trading,"Biotechnology, Health Diagnostics, Medical Device","Uster, Zurich, Switzerland","ANAWA Trading specializes in providing biomedical products and services for immunology, cell biology and molecular biology.","2,371,929",$1M to $10M,Active,1986-01-01,day,,,,,For Profit,http://www.anawa.ch,,,,,
Sunbiotec,https://www.crunchbase.com/organization/sunbiotec,"Agriculture, Biotechnology, Chemical Engineering, Manufacturing","Zürich, Zurich, Switzerland","Sunbiotec aims to research, develop and commercialize solar-driven, thermal and thermo-chemical technologies.","2,376,208",,Active,2012-01-01,year,,,,,For Profit,http://sunbiotec.com/,"Sunbiotec aims to research, develop and commercialize solar-driven, thermal and thermo-chemical technologies, in close collaboration with eth zurich, and to apply these technologies to biomass residues and other raw materials from countries with large solar and agricultural resources, such as brazil.The company""s may establish branches and subsidiaries both domestically and abroad, and participate in other domestic and foreign companies, acquire similar or related companies in the business of the company, or associate with such companies and conduct business involving the development of Promote society. The company's may acquire, hold and dispose of real property and perform all commercial, financial and other activities related to the purpose of the company.",,,,
Labgene Scientific,https://www.crunchbase.com/organization/labgene-scientific,"Biotechnology, Pharmaceutical, Retail","Châtel-saint-denis, Vaud, Switzerland","Labgene trades advanced products and consumables with integrated solutions for the life science research, diagnostic and pharma industry.","2,428,603",Less than $1M,Active,2008-01-01,day,,,,,For Profit,http://www.labgene.ch,,,,,
ecogenics,https://www.crunchbase.com/organization/ecogenics,Biotechnology,"Balgach, Sankt Gallen, Switzerland",ecogenics is the leading trusted partner for microsatellite marker development and genotyping projects. ,"2,457,230",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,http://www.ecogenics.ch,"ecogenics proudly looks back onto 14 years experience of serving customers in various fields of molecular biology. Founded as a spin-off company from the University of Zurich, ecogenics successfully managed to establish a good reputation for being a reliable partner and providing high quality services. ecogenics provides comprehensive molecular marker development, and at the same time related services such as genotyping. Their goal is satisfied customers who retain confidence in their products and services in the long run. With most of their customers (research institutes and private companies worldwide) they have recurring projects or long-lasting collaborations. ",,,,
New Venturetec,https://www.crunchbase.com/organization/new-venturetec,"Biotechnology, Information Technology","Steinhausen, Zug, Switzerland","New Venturetec is an investment company incorporated in Zurich on August 8, 1997. The Company holds participations in venture companies in","2,461,445",,Active,1997-01-01,year,2003-01-13,day,,,For Profit,http://www.newventuretec.com,"New Venturetec is an investment company incorporated in Zurich on August 8, 1997. The Company holds participations in venture companies in the areas of biotechnology and technology predominantly domiciled in the United States. New Venturetec’s business objective is to obtain capital appreciation from well-selected companies that are at the forefront of the technology and products in their field.",IPO,,,
NanoPowers,https://www.crunchbase.com/organization/nanopowers,"Biotechnology, Health Care, Medical Device","Lausanne, Vaud, Switzerland",NanoPowers was a medical device company that used their artificial muscle technology to improve muscle function in human beings.,"2,472,585",,Closed,2004-01-01,year,,,,none,For Profit,http://www.nanopowers.ch,"NanoPowers S.A. is a medical device company, founded in June 2004 that applies their unique and proprietary artificial muscle technology to restore or improve muscle function in humans.",Early Stage Venture,4500000,USD,4500000
Intrace Medical,https://www.crunchbase.com/organization/intrace-medical,"Biotechnology, Commercial, Nutrition","Lausanne, Vaud, Switzerland",Intrace Medical SA develops and commercializes bioluminescent and near infrared fluorescent molecular imaging probes.,"2,482,668",Less than $1M,Closed,2012-01-01,year,,,,none,For Profit,http://www.intrace-medical.com,"Intrace Medical SA develops and commercializes bioluminescent and near infrared fluorescent molecular imaging probes for in vitro and in vivo use. They provide researchers with cutting-edge tools for preclinical imaging of important biological processes in nutritional science, cell and molecular biology, immunology, oncology and cancer biology as well as infectious diseases.",,,,
CELLEC BIOTEK,https://www.crunchbase.com/organization/cellec-biotek,"Biotechnology, Commercial","Basel, Basel-Stadt, Switzerland",CELLEC BIOTEK is a biotechnology startup that develops and commercializes bioreactors for 3D cell culture and tissue generation.,"2,488,600",Less than $1M,Active,2011-01-01,year,,,,,For Profit,http://www.cellecbiotek.com,"CELLEC BIOTEK is a biotechnology startup that develops and commercializes bioreactors for 3D cell culture and tissue generation. Its team is comprised of an international team of engineers, biotechnologists, and clinicians. CELLEC BIOTEK’s products supports growing 3D living tissues, as advanced model systems for tissue development and drug testing, applied to life sciences and pharmaceutical research, and potentially as biological grafts for tissue and organ regeneration, applied to clinical translation in regenerative medicine. CELLEC BIOTEK was founded in 2011 and is based in Basel, Basel-Stadt. It is a spin-off of a lab of University Hospital Basel, Switzerland, active in the world of tissue engineering and regenerative medicine.",,,,
B'sys,https://www.crunchbase.com/organization/b-sys,"Biotechnology, Chemical, Health Care, Medical","Wilderswil, Bern, Switzerland",B'sys performs tests to identify drug interactions with cardiac ion channels that act as target for qt prolongation.,"2,502,363",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,http://www.bsys.ch/,B'sys performs tests to identify drug interactions with cardiac ion channels that act as target for qt prolongation.Central nervous safety tests involve targets that are involved in addiction and neurotoxicity. B'sys conducts assays to determine single concentration activities or concentration response relationships of test compounds.,,,,
Avance Medical,https://www.crunchbase.com/organization/avance-medical,Biotechnology,"Payerne, Vaud, Switzerland","Avance Medical specializes in the distribution, market-access, promotion and development of autologous bio-cellular technologies.","2,515,866",,Active,2009-01-01,year,,,,,For Profit,http://www.avancemedical.com/,"Avance Medical is the first company to develop fully automated systems to produce autologous bio-regenerative fibrin. They process the patient’s own blood during a surgical procedure in the operating room to produce fibrin rich in clotting factors to stop bleeding. The fibrin also has anti-microbial properties especially effective against superbugs like MRSA being the major culprit for hospital-acquired infections. Further, the fibrin contains growth factors vital for regenerating connective tissues and facilitate wound homeostasis and healing. Avance is conducting a number of studies showing promising results in achieving these objectives.",,,,
Scientis Pharma,https://www.crunchbase.com/organization/scientis-pharma,"Beauty, Biotechnology","Genève, Geneve, Switzerland",Scientis Pharma is a Swiss biotech company dedicated to hyperpigmentation concerns. ,"2,519,377",,Active,2010-01-01,year,,,,,For Profit,https://scientispharma.com,,,10000,CHF,9493
wellwave.net,https://www.crunchbase.com/organization/wellwave-net,"Biotechnology, Sports, Training","Wollerau, Schwyz, Switzerland",wellwave.net specializes in training & trading in equipment and accessories for the application of biomechanical vibration.,"2,521,307",,Active,2010-01-01,year,,,,,For Profit,https://www.wellwave.net,"wellwave.net creates a direct transfer of knowledge of the latest findings in biomechanics, physiology and kinematics into practice. They work scientifically based, based on facts and up to date. ​In the field of therapy and prevention, they advise age centers, clinics, therapists and trainers on the integration of the vibration application into wellwave.concept into existing therapy and training methods. They show you which devices are suitable for this. They communicate current scientific findings in various formats and advise research projects as specialists in vibration training. ",,,,
SHM Research,https://www.crunchbase.com/organization/shm-research,"Biotechnology, Fitness, Health Care","Genève, Geneve, Switzerland",Health and disease management company,"2,528,451",Less than $1M,Closed,2011-04-07,day,,,,none,For Profit,http://www.shmresearch.ch/en,"OVERVIEW: Based in Geneva, SHM Research is a leading health and disease management company focused on research and development of innovative products and solutions that powers healthcare  providers, healthcare payors, employers, individuals and patients that they serve to make better-informed, evidence-based and trusted decison and to take evidence-based action by connecting them with clinical and health research. As a result our innovative health & disease solutions enhance the quality of healthcare, improve health outcomes of individuals and populations, contain healthcare costs, improve productivity and allow to obtain a positive return on investment. VISION: SHM Research’s vision is to bridge the gap between clinical research and everyone that means to connect those who produce health and medical knwoledge with those who need it everyday: Healthcare providers, healthcare payors, patients, individuals but also employers and any other actors involved in population health in order to optimize health and well-being of populations by helping : - healthy people to stay healthy by maintaining or adopting healthy behaviors - people at health-related risk to manage and reduce health factors - people living with disease to manage and optimize care.",,,,
Lumeve,https://www.crunchbase.com/organization/lumeve,Biotechnology,"Zug, Zug, Switzerland",Advanced light therapy technologies for medical and cosmetic applications.,"2,531,226",,Active,2018-11-01,month,,,,,For Profit,https://lumeve.com,"Lumeve is a science-backed Low-level laser (light) therapy (LLLT) device manufacture and research think tank. LLLT is a fast-growing technology used to treat a multitude of conditions that require stimulation of healing, relief of pain and inflammation, and restoration of function.",,,,
Actigenomics,https://www.crunchbase.com/organization/actigenomics,"Biotechnology, Medical, Pharmaceutical","Epalinges, Vaud, Switzerland",Actigenomics is a biotechnology company.,"2,531,986",$1M to $10M,Closed,2011-01-01,year,,,,none,For Profit,http://www.actigenomics.com,"Actigenomics is a biotechnology company that develops, produces and commercialises a new generation of natural nutritionally active ingredients with health benefits aimed at the functional food industry and the nutraceutical markets.",,,,
SenseCore,https://www.crunchbase.com/organization/sensecore,"Biotechnology, Health Care","Zürich, Zurich, Switzerland","SenseCore AG offers biomedical monitoring tools for professional athletes, teams, clinics, and rehabilitation centers.","2,540,869",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.sense-core.com,,,,,
Abioniv,https://www.crunchbase.com/organization/abioniv,"Biotechnology, Hospital, Manufacturing, Swimming","Courroux, Jura, Switzerland","Abioniv is a company dedicated to biosecurity in specific environments such as hospitals, swimming pools or hot springs.","2,544,577",Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://abioniv.com,"Abioniv is a company dedicated to biosecurity in specific environments such as pharmaceutical manufacturing facilities, hospitals, but also public settings such as swimming pools. Abioniv was created in order to assist those who manage settings where communicable diseases pose a serious risk to public health or workers’ health; the company offers guidance regarding procedures, products or devices to be used in order to minimize risks.",,,,
Gife SA,https://www.crunchbase.com/organization/gife,"Biotechnology, Health Care, Professional Services","Bioggio, Ticino, Switzerland","Gife is operates a healthcare laboratory that engages in biology, industrial and environmental toxicology, and private clinic examinations.","2,560,624",,Closed,1990-01-01,year,2008-08-05,day,2008-01-01,year,For Profit,http://www.gife.ch/,"Gife is operates a healthcare laboratory that engages in biology, industrial and environmental toxicology, and private clinic examinations.",M&A,,,
Hinterland International,https://www.crunchbase.com/organization/hinterland-international,"Biotechnology, Manufacturing, Transportation","Zell, Aargau, Switzerland","Hinterland International engaged in research, development, planning and production of and trade in machinery and machine parts.","2,566,075",,Active,2010-01-01,year,,,,,For Profit,http://www.fobro-mobil.ch,,,,,
PharMida,https://www.crunchbase.com/organization/pharmida,"Biotechnology, Marketing, Nanotechnology","Basel, Basel-Stadt, Switzerland",PharMida is a Basel-based drug development company. ,"2,586,019",,Active,2008-01-01,year,,,,,For Profit,,PharMida is a Basel-based drug development company.,,,,
Zero-g LifeTec GmbH,https://www.crunchbase.com/organization/zero-g-lifetec-gmbh,"Aerospace, Biotechnology, Communities","Zürich, Zurich, Switzerland",Zero-g LifeTec GmbH work on development of instruments within the scope of space research. ,"2,586,622",,Closed,2004-01-01,year,,,,none,For Profit,http://www.zeglit.ch,Zero-g LifeTec GmbH is a spin-off company of ETH Zurich founded by Augusto and Marianne Cogoli in 2004. Its activities are tightly related to the Space Biology Group of ETH Zurich. With the early retirement of Augusto and Marianne Cogoli it was decided to continue the life-long activities by founding a spin-off company. This was also strongly supported by the ETH Zurich. The main objective is to maintain the expertise gained in almost three decades as well as to keep the contacts with the space community throughout the world.,,,,
XLBiosim,https://www.crunchbase.com/organization/xlbiosim,"Biotechnology, Information Technology, Manufacturing, Semiconductor, Software","Ecublens, Vaud, Switzerland",XLBiosim  - Molecular Modeling Acceleration System.,"2,640,760",,Closed,2005-01-01,year,,,,none,For Profit,http://www.xlbiosim.com," XLBiosim addresses the fundamental speed computing performance issue by the mean of original and elegant design of hardware architectures dedicated to the bio-simulation applications. Their core products are acceleration modules that speed up the computation time by a factor of 10 to 50 times. XLBiosim harness the power of latest microelectronics and semiconductor technologies to implement patented application specific co-processors. Their strategy is to bring a level of performance that can not be achieved by standard workstations and PCs, yet at much a better cost of computational power per dollar than customized systems. •Their acceleration modules are available for standard PCs and servers as well as for high performance parallel computers. They provide technical support services as well as consulting services in order to help customer developing custom acceleration solutions for their bio-simulation challenges. ",,,,
NetUnion S.à r.l.,https://www.crunchbase.com/organization/netunion-s-à-r-l,"Biotechnology, Diabetes, Health Care, Personal Health","Lausanne, Vaud, Switzerland","NetUnion assists individuals suffering from chronic diseases like diabetes, obesity, behavioral disorder or other health problems.","2,649,210",$1M to $10M,Active,1997-01-01,day,,,,,For Profit,http://www.netunion.com,,,,,
Novacurie,https://www.crunchbase.com/organization/novacurie,"Biotechnology, Medical","Bern, Bern, Switzerland",Novacurie is a commercial physical research company.,"2,652,468",,Active,2012-01-01,year,,,,,For Profit,,Novacurie is a commercial physical research company.,,,,
Biotechnostics,https://www.crunchbase.com/organization/biotechnostics,"Biotechnology, Health Diagnostics, Medical","Basel, Basel-Stadt, Switzerland",Biotechnostics develops a next generation technology platform to simultaneously analyze hundreds of genetic biomarkers.,"2,653,180",,Closed,2012-01-01,year,,,,none,For Profit,http://www.biotechnostics.com,"Biotechnostics develops a next generation technology platform to simultaneously analyze hundreds of genetic biomarkers, permitting accurate molecular diagnosis and allowing to tailor therapies to personal medical needs",,30000,CHF,33431
Flux Instruments,https://www.crunchbase.com/organization/flux-instruments,"Biotechnology, Computer, Electronics, Manufacturing","Basel, Basel-Stadt, Switzerland",Flux Instruments is a manufacturer of high-performance liquid chromatography (HPLC) pumps and software.,"2,653,821",,Closed,1992-01-01,year,2007-01-17,day,,none,For Profit,http://www.flux.ch,"In 1992 Flux Instruments was founded in the small industrial town of Karlskoga in Sweden. The founders predicted an increasing potential for their novel HPLC pump, based on a radically new concept. It's secret? Hitherto unknown miniaturization techniques lead to unsurpassed precision and microflow capabilities. With its R&D department near Munich in Germany and its manufacturing site in Sweden and Switzerland. Technology leadership and precision manufacturing have been given the highest priority. They will continue their innovative strategies and make sure to also fulfill your needs in the years to come. High-Pressure-Liquid-Chromatography has outstanding worldwide growth, probably outperforming all other types of analytical instruments. In combination with MS has, the use of microbore and capillary columns already are state-of-the-art, other areas in HPLC are likely to follow. The necessity to deliver gradient HPLC flow in the low micro-and even nanoliter range has been their challenge from the beginning. Today they offer the No. 1 system for microbore HPLC and have clear leadership in this market segment. Whether for applications in life sciences, in proteomics research, or in the area of high throughput analysis and fast analysis cycles, the miniaturized design of their instruments is the key to outstanding performance.",M&A,,,
MicroDuits,https://www.crunchbase.com/organization/microduits,"Biotechnology, Industrial, Manufacturing","Zürich, Zurich, Switzerland",MicroDuits is a supplier of cell culture devices with integrated micropost arrays.,"2,657,673",,Closed,2010-01-01,year,,,,none,For Profit,http://www.microduits.com,"MicroDuits is a supplier of cell culture devices with integrated micropost arrays. MicroDuits delivers quality cell culture devices to meet the needs of customers by manufacturing cell culture devices with precise mechanical properties, which Swiss products are known worldwide. Furthermore, MicroDuits supports customers' efforts to improve the knowledge about cell mechanics by co-developing new mechanosensitive cell-based assays.",,10000,CHF,10283
DynaDes,https://www.crunchbase.com/organization/dynades,"Biotechnology, Health Care, Information Technology, Medical","Zürich, Zurich, Switzerland","DynaDes designs pre-clinical drugs using innovative and proven, proprietary computational methods.","2,663,110",,Closed,2013-04-09,day,,,2018-09-19,day,For Profit,http://www.dynades.com,"At DynaDes, they design pre-clinical drugs using innovative and proven, proprietary computational methods that account for protein dynamics and solvation effects. Combined with their in-house designed compound libraries and synthesis resources, their unique approach is remarkably efficient in generating novel, highly selective and potent drug candidates. From the target definition up to clinical stage entry, DynaDes focuses on a streamlined approach to provide patented compounds addressing unmet medical needs. Their current pipeline of products target the ATP-binding and allosteric sites of protein kinases, epigenetic targets and protein-protein interaction sites of proteins implicated in cancer. The particular selectivity of their compounds, coupled with their potency, solubility and toxicity profiles, renders them attractive for further development by their partner companies.",,30000,CHF,32377
Cordsavings,https://www.crunchbase.com/organization/cordsavings,"Biotechnology, Health Care","Monthey, Valais, Switzerland",CORDSAVINGS is a one of a kind cord blood bank.,"2,664,147",Less than $1M,Active,2012-01-01,year,,,,,For Profit,https://www.cordsavings.com/,"CORDSAVINGS is a laboratory based in Switzerland that offers pregnant women and all families waiting for a child the possibility of harvesting and storing stem cells derived from umbilical cord tissue and cord blood. You certainly know that safeguarding these valuable stem cells can save the life of your child or other family members in the future. Collection at the time of birth is simple, natural and safe for both the child and the mother. If a serious illness occurs, these hematopoietic stem cells of the umbilical cord are directly available, of exceptional vitality and are much more accessible and effective in therapies than bone marrow cells. In the case of a transplant intended for a sibling of the new-born, the compatibility is greater and presents fewer rejection problems than with bone marrow transplantation.",,,,
NaproMed,https://www.crunchbase.com/organization/napromed,"Biotechnology, Chemical, Pharmaceutical","Schlieren, Zurich, Switzerland",NaproMed is investigating new herbal medicines for indications in the field of inflammation.,"2,665,717",,Closed,2003-01-01,year,,,,none,For Profit,http://www.napromed.ch/,"NaproMed (Natural products Medicines) was founded in the spring of 2002. Since 2003 NaproMed Biopharmaceuticals has the status of an ETH Zurich spin-off company . NaproMed is investigating new herbal medicines for indications in the field of inflammation (allergies, dermatological problems, asthma, rheumatoid arthritis). The second goal of their  start-up company is to investigate complex drugs using innovative screening and analysis methods. Another focus of their  activities lies in the field of chemical and pharmacological in vitro analysis of phytopharmaceuticals (herbal medicines), functional foods, and cosmetics.  ",,,,
Vesifact,https://www.crunchbase.com/organization/vesifact,"Biotechnology, Health Care, Manufacturing","Baar, Zug, Switzerland",Vesifact is a research and development as well as the manufacturing company for technology based proprietary drug delivery systems.,"2,700,800",$1M to $10M,Active,1987-01-01,day,,,,,For Profit,http://www.vesifact.ch/,,,,,
TIBIO,https://www.crunchbase.com/organization/tibio-e33d,"Biotechnology, Chemical, Consulting","Comano, Ticino, Switzerland",TIBIO is an environmental biotechnology and scientific consulting company.,"2,709,932",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://www.tibio.ch,,,,,
Helvedis,https://www.crunchbase.com/organization/helvedis,"Biotechnology, Medical, Pharmaceutical","Courroux, Jura, Switzerland",Helvedis is specialized in the chronic non communicable diseases.,"2,745,435",,Active,2011-01-01,year,,,,,For Profit,http://www.helvedis.com,"HELVEDIS SA is a specialty pharmaceutical company based in Switzerland. Helvedis is specialized in the development, production and distribution of niche and value added generic products under own and third party brands. Helvedis is specialized in the Chronic Non Communicable diseases. They have a portfolio of own-developed, co-developed and in-licensed products.  Helvedis SA promotes its in-house developed generic products through its distributor’s network over 20 countries with a focus on Africa Sub-Saharan Countries. ",,,,
IBR,https://www.crunchbase.com/organization/ibr-e567,"Biopharma, Biotechnology, Therapeutics","Matzingen, Thurgau, Switzerland","IBR is a non-clinical CRO offering integral bioanalytical services for the development of biologics, biosimilars, and vaccines.","2,747,414",$10M to $50M,Active,1998-01-01,year,,,,,For Profit,https://www.ibr-inc.com,,,,,
Regeneon,https://www.crunchbase.com/organization/regeneon,"Biotechnology, Medical","Baar, Zug, Switzerland",Regeneon engaged in development and promotion of science and research in the medical field.,"2,756,683",,Active,2013-01-01,year,,,,,For Profit,,,,,,
IMT Masks and Divisions,https://www.crunchbase.com/organization/imt-masks-and-divisions,"Biotechnology, Laser, Nanotechnology","Greifensee, Zurich, Switzerland",IMT Masks and Divisions is a foundry that designs and produces micro-optical and microfluidic components.,"2,777,571",,Active,1959-01-01,year,,,,,For Profit,https://www.imtag.ch,,,,,
Tenon Technology,https://www.crunchbase.com/organization/tenon-technology,"Biotechnology, Manufacturing, Medical, Sales","Schlieren, Zurich, Switzerland",Tenon Technology AG develops implants for fixation of the sacroiliac joint. ,"2,802,247",,Active,2012-01-01,year,,,,,For Profit,,"Lower back pain is one of the most common types of back pain in adults and can be debilitating. There are many different diagnoses, but the sacroiliac (SI) joint is involved in more than 15% of cases. The joint connects the hip bones to the spinal column and as a consequence experiences constant strain. Inflammation of the SI joint is correspondingly painful. In chronic cases which are not well controlled by physiotherapy and painkillers, surgical fixation of the joint remains the only option. The market for SI joint fixation is large and is growing disproportionately compared to the back orthopaedic market as a whole",Early Stage Venture,,USD,
b-cube,https://www.crunchbase.com/organization/b-cube,"Biotechnology, Medical","Bruttisellen, Zurich, Switzerland",b-cube is an innovative service provider focused on microCT imaging and analysis of porous and composite structures.,"2,831,765",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.b-cube.ch,"b-cube is a spin-off company of the ETH Zürich, specialized in the three-dimensional structural investigation of materials, especially in the biological and medical field. b-cube offers a micro-computed tomography (microCT) service, which allows to non-destructively image the internal three-dimensional structure of objects. Furthermore, b-cube offers assistance in analyzing three-dimensional data of any external imaging source. The company was founded in 2008 by Dr. Thomas Kohler, Dr. Martin Stauber, and Prof. Dr. Ralph Müller. During incubation time, b-cube was hosted by its mother institute, the Institute for Biomechanics at the ETH Zürich. This close link was a crucial factor for a successful setup of of this young company. In June 2010, b-cube moved to the Bio-Technopark in Schlieren-Zürich. This new location is ideal to further grow the company and develop new products.",,,,
Cannerald GmbH,https://www.crunchbase.com/organization/cannerald-gmbh,"Biotechnology, Cannabis, Health Care, Medical","Freienbach, Zurich, Switzerland",Medical cannabis research and production company,"2,852,048",,Active,2017-08-17,day,,,,,For Profit,https://nr1-team.net/cannergrow,"Cannergrow by Cannerald, a medical cannabis research and health production company with the target, to be within the next 5 years the central cannabis point of contact in Europe.  The Company is changing the grower and supplier market by high quality features round about the production and the company.",,,,
Olerace Cosmetics Inc.,https://www.crunchbase.com/organization/olerace-cosmetics-inc,Biotechnology,"Basel, Basel-Stadt, Switzerland","Olerace Cosmetics Inc is a manufacturer of high-performance, natural skin care products and cosmetic.","2,854,762",,Closed,1998-03-27,day,,,,none,For Profit,http://www.olerace.co.uk,"Olerace is a Swiss start-up company that develops products in the field of skin care and beauty SPA items --Specailized in the Pregnancy skin care and make-up base products.  Olerace Always adhere to the ""natural and technology based "" for the purpose, in order to create high-performance, natural skin care products and cosmetics. We select high-quality global worldwide high-quality, efficient plant resources, organic plant ingredients to help people get safer,mo-re efficient care experience. We believe that the high quality materials and superior technology can create high-quality products  Olerace cosmeceutical Treatments integrates a new generation of herbal and marine extracts along with biotechnological ingredients to provide in innovative skin care products to a diverse community of estheticians and consumers.  Direct from the South of France with patented ingredients and knowledge in beauty products, Olerace is a  skin care brand specifically dedicated to the needs of pregnant women , bride and who usually make-up. The products come free of harmful chemicals and are organic certified by internationally recognized ECOCERT?.  All ingredients have earned an official safety statement for pregnancy and baby and each product contains Fair Trade Organic Honey.",,,,
Reavita,https://www.crunchbase.com/organization/reavita,"Biotechnology, Health Care, Health Diagnostics, Medical","Zürich, Zurich, Switzerland","Reavita is specialized in diagnostics, resuscitation and simulation for medical laypersons and medical professionals.","2,855,845",$1M to $10M,Active,2000-01-01,day,,,,,For Profit,https://reavita.ch/,,,,,
Senexta Therapeutics,https://www.crunchbase.com/organization/senexta-therapeutics,Biotechnology,"Lugano, Ticino, Switzerland",Senexta Therapeutics,"2,863,798",Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://www.senexta.ch/,,,,,
Biomit,https://www.crunchbase.com/organization/biomit,"Biotechnology, Clinical Trials","Basel, Basel-Stadt, Switzerland",Biomit is an innovative clinical research organization.,"2,867,366",,Active,2000-01-01,year,,,,,For Profit,,Biomit is an innovative clinical research organization founded in September 2000.  The company combines the latest electronic data capture technology with high scientific expertise in project management to ensure professional service when conducting clinical trials and to accelerate the development and delivery of new pharmaceutical and biotechnological products. ,,,,
