Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Synaptrix Labs,https://www.crunchbase.com/organization/synaptrix-labs,"Artificial Intelligence (AI), Biotechnology, Neuroscience","New York, New York, United States",Synaptrix Labs develops AI-driven brain-computer interface solutions for individuals with paralysis.,"275,756",,Active,2023-03-01,day,,,,,For Profit,https://synaptrix-labs.com/,Synaptrix Labs develops AI-driven brain-computer interface solutions for individuals with paralysis. Its platform processes neural signals and translates them into control outputs using optimized machine learning pipelines. The modular framework can flexibly integrate with a multitude of assistive devices.,,,,
Siduma Therapeutics,https://www.crunchbase.com/organization/siduma-therapeutics,"Biotechnology, Health Care, Medical","New Haven, Connecticut, United States",Siduma Therapeutics builds a disruptive new class of medicines for better healthcare.,"276,341",,Active,2021-01-01,year,,,,,For Profit,https://www.sidumathera.com,Siduma Therapeutics builds a disruptive new class of medicines for better healthcare.,,,,
Andson Biotech,https://www.crunchbase.com/organization/andson-biotech,"Biopharma, Biotechnology, Chemical, Life Science, Pharmaceutical","Atlanta, Georgia, United States",Process Analytical Technologies for Advanced Therapies,"276,708",,Active,2021-12-01,month,,,,,For Profit,https://andsonbiotech.com,"Andson Biotech built, from the ground up, process analytical technologies (PATs) to fill the void of existing sensor technologies for advanced biomanufacturing.",Seed,,USD,
Pyrone Systems,https://www.crunchbase.com/organization/pyrone-systems,"Biotechnology, Consumer, Life Science, Sales","San Diego, California, United States",Pyrone Systems develops biopesticides that combine biology with chemistry.,"277,824",,Active,2021-01-01,year,,,,,For Profit,http://pyronesys.com,Pyrone Systems develops biopesticides that combine biology with chemistry. The company was founded in 2021.,Seed,,USD,
Endometriosis,https://www.crunchbase.com/organization/endometriosis,"Biotechnology, Health Care, Women's","San Francisco, California, United States",Endometriosis develops genomic biomarker designed to be used for the early detection of endometriosis.,"277,950",,Active,2021-01-01,year,,,,,For Profit,https://www.endometrics.us,"Endometrics is a  creator of a genetic biomarker for the early identification of endometriosis. The biomarker developed by the company is a condition in which tissue normally found inside the uterine lining grows outside of the uterus in places such as the ovaries, fallopian tubes, bowel, and bladder and aids in the transformation of molecular data into a novel diagnostic, allowing women to overcome chronic pain associated with endometriosis.",Seed,,USD,
Aton Health,https://www.crunchbase.com/organization/aton-health,"Biotechnology, Life Science, Medical","Kansas City, Missouri, United States",Aton Health helps biotechnology companies accelerate the creation of life-saving health screening solutions.,"278,668",,Active,2021-01-01,year,,,,,For Profit,https://www.atonhealth.com/,"Aton Health helps biotechnology companies accelerate the creation of life-saving health screening solutions. It delivers high volumes of qualified clinical trial participants at a faster pace than traditional methods and includes deep healthcare expertise, trusted industry relationships, extensive research, and a blend of innovative and conventional technology assets.    Aton Health’s initial commercial offering focuses on colorectal cancer screening solutions.",,,,
Synlico,https://www.crunchbase.com/organization/synlico,"Biotechnology, Life Science, Medical, Therapeutics","South San Francisco, California, United States","Synlico develops a CAR-T cell therapy by combining system biology, single-cell bioinformatics, and synthetic biology.","279,203",,Active,2021-01-01,year,,,,,For Profit,https://synlico.com/,"Synlico develops a CAR-T cell therapy by combining system biology, single-cell bioinformatics, and synthetic biology. It also develops an AI-powered drug discovery technology platform based on a computation-centric iterative engineering process to help the healthcare industry study T cells-solid tumors interactions across scales to address the complexity and heterogeneity of the tumor microenvironment.",,,,
Ki Health,https://www.crunchbase.com/organization/ki-health,"Biotechnology, Health Care, Life Science, Pharmaceutical","Saint Augustine, Florida, United States",Ki Health is a life sciences company that focuses on research and development for the treatment of metabolic diseases.,"279,454",,Active,2023-01-01,year,,,,,For Profit,https://www.ki-health.com,,,,,
Lutroo Imaging,https://www.crunchbase.com/organization/lutroo-imaging,"Biotechnology, Health Diagnostics, Medical","Kalispell, Montana, United States",Lutroo Imaging is a molecular imaging diagnostics company working to enable everyone held captive by chronic pain to be set free.,"279,898",,Active,2021-01-01,year,,,,,For Profit,https://www.lutrooimaging.com,"1 in 5 adults worldwide suffer from chronic pain. Lutroo Imaging is developing a patented PET radiotracer that enables pain visualization for the first time. Our goal is to make pain diagnosis faster, cheaper, and more accurate, which will help improve the lives of chronic pain sufferers.",Seed,,USD,
Boston Bioprocess,https://www.crunchbase.com/organization/boston-bioprocess,"Biopharma, Biotechnology, Chemical, Food and Beverage, Manufacturing, Renewable Energy","Champaign, Illinois, United States",Boston Bioprocess is a CDMO platform for bringing microbes through pilot scale to industrial scale.,"280,231",,Active,2022-01-01,year,,,,,For Profit,https://www.bostonbioprocess.com,"Boston Bioprocess is a CDMO platform for bringing microbes through pilot scale to industrial scale. The company provides strain evaluation, process development, and scale-up solutions to companies seeking to commercialize yeast, bacteria, and fungal microbes for both fermentation and downstream services.",,,,
WittGen Biotechnologies,https://www.crunchbase.com/organization/wittgen-biotechnologies,"Biotechnology, Information Technology, Software","Berkeley, California, United States",WittGen Biotechnologies utilizes a single-cell RNA sequencing data analysis and testing to overcome the heterogeneity of cancer.,"280,673",,Active,2023-01-01,year,,,,,For Profit,https://www.wittgenbio.com,"WittGen Biotechnologies utilizes a single-cell RNA sequencing data analysis and testing to overcome the heterogeneity of cancer. The company offers services that includes prediction of subtypes, grade, and cell composition, SNV, CNV, cancer origin tracking, risk score with pathway analysis, drug recommendation, and novel biomarker identification. WittGen Biotechnologies was founded in 2023 and is based in Berkeley, California.",Seed,,USD,
Dandelion Science,https://www.crunchbase.com/organization/dandelion-science,"Biotechnology, Product Research, Therapeutics","Hoboken, New Jersey, United States",Dandelion Science is a neuro-coding company that helps to understand the brain through Programmable Therapeutics.,"280,951",,Active,2021-01-01,year,,,,,For Profit,https://www.dandelion.science/,,Seed,,USD,
Guardian Bio,https://www.crunchbase.com/organization/guardian-bio,"Biotechnology, Health Care","Boston, Massachusetts, United States",Guardian Bio is centred on developing a personalised cell therapy based on dendritic cells.,"282,103",,Active,2022-01-01,year,,,,,For Profit,https://guardian-bio.com/,Guardian Bio is centred on developing a personalised cell therapy based on dendritic cells.,,,USD,
VitalPoint Technologies,https://www.crunchbase.com/organization/vitalpoint-technologies,"Alternative Medicine, Artificial Intelligence (AI), Biotechnology, Health Care","Houston, Texas, United States",VitalPoint Technologies develops a tech-enabled innovative healthcare platform developing alternatives solutions.,"284,387",,Active,2023-05-04,day,,,,,For Profit,https://vitalpointtech.com/,VitalPoint Technologies develops a tech-enabled innovative healthcare platform developing alternative solutions. It delivers innovative solutions for mental health and wellness.,,,,
VIA BioFuels,https://www.crunchbase.com/organization/via-biofuels,"Biotechnology, Chemical, Chemical Engineering, Industrial, Industrial Engineering","Houston, Texas, United States",VIA BioFuels is a biotechnology research company that promotes proprietary engineered yeast strains producing energy-dense drop-in fuels.,"285,205",,Active,2022-01-01,year,,,,,For Profit,https://viabiofuels.com,"VIA BioFuels is a biotechnology research company that promotes proprietary engineered yeast strains producing energy dense drop-in fuels. VIA BioFuels has a proprietary, engineered S. cerevisiae yeast strain that produces aromatic 3-methyl anisole (3-MA) using typical Ethanol producing feedstocks. The company's technology can be scaled using existing Ethanol technologies and infrastructure. It was founded in 2023 and is located in Houston, Texas.",Seed,,USD,
Foundery Innovations,https://www.crunchbase.com/organization/foundery-innovations,"Biotechnology, Life Science, Therapeutics, Wellness","San Francisco, California, United States",Foundery Innovations is a immunotherapy venture studio.,"287,665",,Active,2021-01-01,year,,,,,For Profit,https://www.founderyinnovations.com,Foundery Innovations is an approach to prioritizing and pursuing target prospects in the expanding immunotherapy market. They are accelerating the time it takes for an academic notion to become a medication candidate by combining their experience in therapeutic development and immunology. It creates biologics to treat serious diseases with unmet medical needs brought on by immune system imbalances.,,,,
CTMC,https://www.crunchbase.com/organization/ctmc,"Biopharma, Biotechnology, Therapeutics","Houston, Texas, United States",CTMC is a clinical cancer center to enable innovation from academia and biotech to accelerate cell therapy’s impact on cancer patients.,"291,920",$10M to $50M,Active,2022-01-01,year,,,,,For Profit,https://ctmc.com,"CTMC, also known as Cell Therapy Manufacturing Center, operates in the biopharma, biotechnology, and therapeutics industries. It is a joint venture between Resilience and MD Anderson Cancer Center. The organization focuses on the manufacturing of complex biologics, with a particular emphasis on cell therapy. CTMC aims to accelerate cell therapy development and manufacturing to reach patients faster. It maintains an open and continuous dialogue with partners, media, and the general public to ensure timely, transparent communication. CTMC also conducts informational webinars that are open to anyone interested, providing further insight into their work and progress.",,,,
Thirona Bio,https://www.crunchbase.com/organization/thirona-bio,"Biopharma, Biotechnology, Health Care, Pharmaceutical","San Diego, California, United States",Thirona Bio focuses on the development of novel drugs for the treatment of fibrotic diseases.,"293,236",,Active,2021-01-01,year,,,,,For Profit,https://thironabio.com,"Thirona Bio focuses on the development of novel drugs for the treatment of fibrotic diseases.  Thirona Bio uses applied drugs for the treatment of skin and lung fibrosis.  Thirona Bio was founded in 2020 and was headquartered in San Diego, California.",,,,
EDIRNA,https://www.crunchbase.com/organization/edirna-inc,"Biotechnology, Therapeutics","Germantown, Maryland, United States",Early-stage biotechnology company focused on innovative RNA editing science.,"296,302",,Active,2022-01-01,year,,,,,For Profit,http://edirna.us ,EDIRNA is an innovative biotech company focused on RNA-Editing technology discovers and develops edit-to cure therapeutics for undruggable target conditions.,,,USD,
Paragon Therapeutics,https://www.crunchbase.com/organization/paragon-therapeutics,"Biotechnology, Medical, Therapeutics","Waltham, Massachusetts, United States",Paragon Therapeutics is a biotechnology company that develops biologics for patients with unmet needs.,"296,867",,Active,2021-01-01,year,,,,,For Profit,https://www.paragontherapeutics.com/,,,,,
"Ad Astra Diagnostics, Inc.",https://www.crunchbase.com/organization/ad-astra-diagnostics-inc,"Biotechnology, Health Diagnostics, Manufacturing, Medical Device","Morrisville, North Carolina, United States",Developer of rapid diagnostic and data systems.,"297,992",,Active,2022-01-19,day,,,,,For Profit,https://www.adastradx.com/,Developer of rapid diagnostic and data systems.,,,USD,
Viridis Chemical,https://www.crunchbase.com/organization/viridis-chemical,"Biotechnology, Chemical, Manufacturing, Oil and Gas","Columbus, Nebraska, United States",Viridis Chemical is a producer and manufacturer of bio-ethanol into useful products.,"298,643",,Active,2021-01-01,year,,,,,For Profit,https://viridischemical.com,"Viridis Chemical is a producer and manufacturer of bio-ethanol into useful products. The company is committed to the safe, environmentally sound, and economically viable conversion of bio-ethanol into useful products previously derived from oil or natural gas. They provide value to their customers by offering a green, domestically-sourced alternative to their existing supply chain.",Private Equity,,USD,
Scorpion Biological Services,https://www.crunchbase.com/organization/scorpion-biological-services,"Biotechnology, Manufacturing, Market Research","San Antonio, Texas, United States","Scorpion Biological Services is integrated contract research, contract development, and manufacturing organization.","300,772",,Active,2021-01-01,year,,,,,For Profit,https://www.scorpionbio.com,,,,,
M&B Sciences,https://www.crunchbase.com/organization/m-b-sciences,"Biotechnology, Pharmaceutical","San Diego, California, United States",Leading provider of clinical trials patient recruitment services through our spatial epidemiology tech platform neighbhorhoodtrials.com,"305,054",,Active,2021-03-01,day,,,,,For Profit,http://mbsciences.com/,"M&B Sciences Inc is a technology firm that provides patient recruitment, patient engagement, trial operations, project management, data analytics, and post surveillance marketing research to its biotechnology, pharmaceutical, and healthcare customers.",,,,
Rybodyn,https://www.crunchbase.com/organization/rybodyn,"Biotechnology, Medical, Pharmaceutical, Therapeutics","San Diego, California, United States",Rybodyn is a biotechnology research company that develops therapeutics to train the immune system to detect and eradicate cancer internally.,"307,602",,Active,2022-01-01,year,,,,,For Profit,https://www.rybodyn.com,,Seed,,USD,
Cerberus Therapeutics,https://www.crunchbase.com/organization/cerberus-therapeutics,"Biotechnology, Life Science, Therapeutics","Cambridge, Massachusetts, United States",Cerberus Therapeutics is a biotech company developing therapeutic leads for autoimmune diseases.,"308,411",$1M to $10M,Active,2022-01-01,year,,,,,For Profit,https://www.cerberustx.com/,"Cerberus Therapeutics operates in the biotechnology industry, focusing on the development of novel therapeutic leads for the treatment of autoimmune diseases. The company's approach involves engineering immune responses to combat disease, utilizing advancements in organic chemistry, chemical biology, protein synthesis, and protein modification. Cerberus Therapeutics is a relatively new entity in the biotech sector, with a small team of dedicated professionals working towards the advancement of their therapeutic leads.",,,,
Reference Medicine,https://www.crunchbase.com/organization/reference-medicine,"Biotechnology, Consulting, Health Care","Phoenix, Arizona, United States",Your trusted team for biospecimens,"310,112",,Active,2021-01-01,year,,,,,For Profit,https://www.referencemedicine.com,Reference Medicine was founded by researchers who were tired of traditional biospecimen sourcing getting in the way of science. We make it easy to find the specimens you need at a fraction of the cost - so research teams and developers around the globe can get on to building the next big thing in healthcare.,,,,
Harton Therapeutics,https://www.crunchbase.com/organization/harton-therapeutics,Biotechnology,"Cambridge, Massachusetts, United States",Harton is a biotechnology platform company pioneering the next revolution in personalized immune therapies to treat each and every patient.,"310,775",,Active,2021-03-04,day,,,,,For Profit,https://www.hartontherapeutics.com/,,,,,
Adolore Biotherapeutics,https://www.crunchbase.com/organization/adolore-biotherapeutics,"Biotechnology, Health Care, Health Diagnostics, Therapeutics","Delray Beach, Florida, United States",Adolore Biotherapeutics is a health company that develops disease-modifying non-opoid analgesic gene therapy for eating chronic pain.,"313,455",,Active,2021-01-01,year,,,,,For Profit,https://adolore.com,"Adolore Biotherapeutics is a health company that develops disease-modifying non-opioid analgesic gene therapy for eating chronic pain. The company was established in 2021 and is headquartered in Delray Beach, FL.",,,,
Only Orphans Cote,https://www.crunchbase.com/organization/only-orphans-cote,"Biopharma, Biotechnology, Consulting, Life Science","Cambridge, Massachusetts, United States",Only Orphans Cote is a regulatory affairs consulting firm that delivers drugs for the disease.,"314,541",,Active,2021-01-01,year,,,,,For Profit,http://only-orphans-cote.com,"Only Orphans Cote is a regulation health consulting company that provides the disease's medications. They turn the administrative tangibles produced by their clients' drug development efforts into crystals. By doing this, they improve exit alternatives, investment appeal, and asset valuation. They provide orphan drug designations, regulatory approaches, FDA meetings, submissions for accelerated initiatives, and other services.",,,,
Palate Therapeutics,https://www.crunchbase.com/organization/palate-therapeutics,"Biotechnology, Medical, Therapeutics","New York, New York, United States","Palate Therapeutics works to address the growing prevalence of metabolic diseases including insulin resistance, obesity, and diabetes.","318,032",,Active,2022-01-01,year,,,,,For Profit,https://www.palatetx.com,"Palate Therapeutics works to address the growing prevalence of metabolic diseases including insulin resistance, obesity, and diabetes. The company is developing an oral gene therapy to temporarily alter how sweet foods taste and how they metabolized to help change patients' food preferences. It was founded in 2022 and is located in New York, New York.",Seed,,USD,
NewBio,https://www.crunchbase.com/organization/newbio,"Biotechnology, Health Care, Life Science","San Francisco, California, United States",NewBio develops a new generation of drugs to overcome the limitations of current treatments and transform the lives of patients.,"319,612",,Active,2021-01-01,year,,,,,For Profit,https://newbiotx.com,"NewBio develops a new generation of drugs to overcome the limitations of current treatments and transform the lives of patients. NewBio discovered new biology that allows focusing on many targets within the cancer gene regulatory network with a single hyperOligo drug, seeing the forest instead of the trees. It was founded in 2021 by David Yeomans and is located in San Francisco Bay Area.",,,,
Vaccine Systems,https://www.crunchbase.com/organization/vaccine-systems,"Biotechnology, Health Care, Life Science, Medical Device","Austin, Texas, United States",Vaccine Systems expedites and simplifies vaccine preparation for caregivers and patients.,"326,876",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://vaccinesystems.com,"Vaccine Systems expedites and simplifies vaccine preparation for caregivers and patients. Millions more people, particularly in the developing countries, can be immunized, saving tens of thousands of labor years through worldwide vaccination campaigns. Vaccine Systems creates equipment to help with this, resulting in increased access to vaccines, simplified preparation, and an essential margin of safety for those prepared at the point of care. At the same time, we reduce vaccine waste – which the WHO claims varies from 30% to 70% – and suboptimal vaccine re-allocation.",,1500,USD,1500
Eliksa Therapeutics,https://www.crunchbase.com/organization/eliksa-therapeutics,"Biotechnology, Medical","Doylestown, Pennsylvania, United States",Eliksa Therapeutics is a biotechnology company that develops regenerative medicine.,"327,940",Less than $1M,Active,2021-01-01,year,,,,,For Profit,https://www.eliksa.com,,,,,
Venquis Therapeutics,https://www.crunchbase.com/organization/venquis-therapeutics,"Biotechnology, Health Care, Life Science, Medical","San Diego, California, United States",Venquis Therapeutics is a biotechnology company that focuses on chemically targeted protein degradation.,"333,087",,Active,2021-01-01,year,,,,,For Profit,https://venquistx.com,"Venquis Therapeutics is a biotechnology company that focuses on chemically targeted protein degradation. It uses powerful chemical screens that enable new classes of small molecule drugs to target mutant proteins with specificity. It harnesses the power of protein degradation for oncology and degenerative diseases. The company was founded in 2021 and is based in San Diego, California.",,,,
Luzsana,https://www.crunchbase.com/organization/luzsana,"Biopharma, Biotechnology, Oncology, Pharmaceutical","Princeton, New Jersey, United States","Luzsana is a biotech company that offers innovative medicine for oncology and nononcology cases at affordable prices, with clinical trials.","338,537",,Active,2022-01-01,year,,,,,For Profit,https://www.luzsana.com/,,,,,
Western Chemical Consulting,https://www.crunchbase.com/organization/western-chemical-consulting,"Biotechnology, Consulting, Data Integration, Life Science, Software","Houston, Texas, United States",Western Chemical Consulting helps clients optimize their workflows and navigate their data with ease.,"344,537",,Active,2023-07-01,month,,,,,For Profit,http://westernchemicalconsulting.com/,Western Chemical Consulting helps clients optimize their workflows and navigate their data with ease.,Seed,,USD,
Gerosynth Laboratories,https://www.crunchbase.com/organization/gerosynth-laboratories,"Biotechnology, Life Science","Bloomington, Minnesota, United States",Gerosynth Laboratories is a company that operates in stealth mode.,"345,648",,Active,2022-01-01,year,,,,,For Profit,https://gerosynth.com/,"Gerosynth Laboratories is a company that operates in stealth mode.  The company was founded in 2022 and is based in Bloomington, Minnesota.",,,,
Opera Bioscience,https://www.crunchbase.com/organization/opera-bioscience,"Biotechnology, Product Research","Chicago, Illinois, United States",Opera Bioscience provides researchers high quality and cheap reagents and material proteins.,"348,219",,Active,2021-01-01,year,,,,,For Profit,https://www.operabioscience.com/,Opera Bioscience provides researchers high quality and cheap reagents and material proteins.,,,USD,
Biostax Corp.,https://www.crunchbase.com/organization/biostax,"Biotechnology, Business Development, Pharmaceutical","Orlando, Florida, United States","Biostax is a developer and marketer of pharmaceutical, biotechnology and MedTech products that have a well-defined path to market.","351,816",,Active,2021-01-01,year,,,,,For Profit,http://www.biostaxcorp.com,"Biostax is a developer and marketer of pharmaceutical, biotechnology and MedTech products that have a well-defined path to market. Biostax has deep expertise and strong partnerships in the fields of autoimmunity and immune restoration and is able to deliver solutions today for people living with autoimmunity, chronic inflammation, infection, and cancer. The company is focused on driving the development and commercialization of proprietary mechanisms to prevent, intercept and improve these diseases at affordable cost. Current efforts are focused in emerging markets where health challenges are prevalent, treatment expenses often limit availability for patients, and regulatory approval has already been granted. The company will also continue to pursue regulatory approval and commercialization initiatives in the U.S. and other international markets. Biostax intends to advance select and efficient small-scale biotechnology, pharmaceutical and MedTech programs through subsidiaries, investment vehicles and partnerships utilizing a biotech portfolio hub-and-spoke business model.",,,,
Signal Bioscience,https://www.crunchbase.com/organization/signal-bioscience,"Biotechnology, Health Diagnostics, Life Science","Ann Arbor, Michigan, United States",Signal Bioscience develops tools to control and amplify signals in molecular biology research & diagnostics,"351,904",,Active,2023-03-01,month,,,,,For Profit,http://www.signalbioscience.com,,,,,
Link Cell Therapies,https://www.crunchbase.com/organization/link-cell-therapies,"Biotechnology, Life Science, Medical","San Francisco, California, United States",Link Cell Therapies is a biotechnology company that specializes in cancer cell therapy research and development services.,"355,306",$1M to $10M,Active,2022-01-01,year,,,,,For Profit,https://linkcelltx.com,,,,,
Kuria Therapeutics,https://www.crunchbase.com/organization/kuria-therapeutics,"Biotechnology, Pharmaceutical","Little Rock, Arkansas, United States",Kuria Therapeutics operates as a pharmaceutical company.,"358,342",,Active,2022-01-01,year,,,,,For Profit,https://www.kuriatx.com,Kuria Therapeutics operates as a pharmaceutical company that develops novel ophthalmic and dermal therapeutics.,Seed,,USD,
Signatur Biosciences,https://www.crunchbase.com/organization/signatur-biosciences,"Biopharma, Biotechnology, Medical Device","New York, New York, United States",Signatur Biosciences is bringing molecular diagnostics to a whole new level.,"361,228",,Active,2022-01-01,year,,,,,For Profit,https://www.signatur.bio/,Signatur Biosciences is bringing molecular diagnostics to a whole new level. Founded in 2022.,,,USD,
GiwoTech,https://www.crunchbase.com/organization/giwotech,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Pharmaceutical","Boston, Massachusetts, United States",AI company building 'digital twins',"362,137",,Active,2022-01-01,day,,,,,For Profit,https://giwotech.com/,,,,,
rainsphere.ai,https://www.crunchbase.com/organization/rainsphere-ai,"Artificial Intelligence (AI), Biotechnology, Data Visualization, Security","Redwood City, California, United States","Rainsphere.ai secure, understand, and visualize Your Data and transform your organization's data story to be AI-ready.","362,392",,Active,2021-01-01,year,,,,,For Profit,https://rainsphere.ai,"Rainsphere.ai secure, understand, and visualize Your Data and transform your organization's data story to be AI-ready.  It was founded in 2021 and is located in Redwood City, California.",,,,
Austin Biosciences Corp.,https://www.crunchbase.com/organization/austin-biosciences,"Biotechnology, Life Science, Pharmaceutical","Austin, Texas, United States","Austin Biosciences is a dynamic Texas-based pharmaceutical company, improving the potency and safety of potent molecules.","364,168",$1M to $10M,Active,2021-01-01,year,2023-02-13,day,,,For Profit,https://www.austinbio.tech,"Austin Biosciences is dedicated to bringing life-saving and enhancing medications to patients worldwide. Our innovative approach to drug development, combined with a commitment to quality and patient safety, enhances the effectiveness and reduces the toxicity of crucial drug candidates through our platform technology. We are a dynamic Texas-based pharmaceutical company, improving the potency and safety of potent molecules. Our advanced R&D facilities in Texas foster a prime environment for our scientists to create cutting-edge treatments for various medical issues. We continually invest in our team, technology, and processes to guarantee the delivery of superior products and services to our patients and partners. The Company expects to initiate a Phase 1 trial for its leading candidate Austin Biosciences-1103 in Q1, 2024 or earlier. Pre-clinical development is also underway for multiple product candidates in their pipeline.",M&A,,,
Blackbox Bio,https://www.crunchbase.com/organization/blackbox-bio,Biotechnology,"Boston, Massachusetts, United States",Blackbox Bio automates rodent behavioral phenotyping and high-throughput in vivo screening of novel psychoactive medicinal compounds.,"366,382",,Active,2021-01-01,year,,,,,For Profit,https://www.blackboxbio.com/,Blackbox Bio automates rodent behavioral phenotyping and high-throughput in vivo screening of novel psychoactive medicinal compounds.,,,,
Alcheme Bio,https://www.crunchbase.com/organization/alcheme-bio,"Biotechnology, Software","San Diego, California, United States",Alcheme Bio uses cellular flavoring™ to make cultivated foods Delicious by Design™,"367,615",,Active,2023-01-03,day,,,,,For Profit,https://alchemebio.com,"For cultivated foods to succeed, they must taste great. Alcheme Bio is pioneering cellular flavoring by mapping the connection between media formulations and flavor, then bioengineering media supplements that catalyze cells to express their own flavor - just like in the wild.",,,,
Taxa Technologies,https://www.crunchbase.com/organization/taxa-technologies,"Biotechnology, Personal Care and Hygiene","San Francisco, California, United States",Taxa Technologies is a designer probiotics company rebalancing the skin microbiome using gene editing technologies such as CRISPR/spCas9.,"370,141",,Active,2023-01-01,year,,,,,For Profit,https://www.taxatech.com,Taxa Technologies is a designer probiotics company that uses genetic engineering technologies to restore balance to the skin microbiome. The company aims to develop better personal care products.,,,,
Gordian Ventures,https://www.crunchbase.com/organization/gordian-ventures,Biotechnology,"Lexington, Massachusetts, United States",Gordian Ventures is a global life-sciences incubator that co-founds companies with insurmountable technological barriers to entry.,"370,337",,Active,2021-01-01,year,,,,,For Profit,https://gordianvc.com/,,,,,
Zoe Biosciences,https://www.crunchbase.com/organization/zoe-biosciences,Biotechnology,"Los Angeles, California, United States",Zoe Biosciences provides therapeutics for age-related diseases and ageing.,"377,260",,Active,2021-01-01,year,,,,,For Profit,http://zoebiosciences.com/,"Zoe Biosciences is developing a platform for longevity therapeutics with a focus on the apelin axis to allow for the targeting of aging directly, enabling healthcare providers to prevent or delay most chronic diseases.",,,USD,
Brightstar Therapeutics,https://www.crunchbase.com/organization/brightstar-therapeutics,"Biotechnology, Health Care, Medical, Therapeutics","Lexington, Kentucky, United States",Brightstar Therapeutics is a biotechnology company focused on innovative treatment options.,"377,542",,Active,2023-01-01,year,,,,,For Profit,https://www.brightstartx.com,Brightstar Therapeutics is a biotechnology company focused on innovative treatment options that improve clinical outcomes and quality of life for people living with corneal and ocular surface diseases.,Early Stage Venture,,USD,
Quorum Earth,https://www.crunchbase.com/organization/quorum-earth,"Agriculture, AgTech, Biotechnology","Brooklyn, New York, United States",Biological Pesticides,"378,545",,Active,2023-02-03,day,,,,,For Profit,https://www.quorumearth.com,Using the power of the fungal kingdom. Quorum Earth develops pesticides that are safe for the planet.,,,,
AJNA BioSciences,https://www.crunchbase.com/organization/ajna-biosciences,"Biotechnology, Medical, Pharmaceutical","Littleton, Colorado, United States",AJNA BioSciences is a botanical drug development company focused on psilocybin and other naturally derived psychedelics.,"378,831",,Active,2021-01-01,year,,,,,For Profit,https://www.ajnabiosciences.com/,"AJNA BioSciences is a botanical drug development company focused on psilocybin and other naturally derived psychedelics. It aims to target innovative new therapies for depression, addiction, PTSD, Alzheimer’s, and Parkinson’s diseases. It is pioneering naturally-engineered psychedelic treatments for mental health and neurological disorders, innovating market-driven options by accelerating accessible pathways to consumers.",,,,
Rubik Therapeutics,https://www.crunchbase.com/organization/rubik-therapeutics,"Biotechnology, Health Care, Therapeutics","Boston, Massachusetts, United States",Rubik Therapeutics is leveraging computational biology and genome-wide screens to develop engineered cell therapies for solid tumors.,"379,294",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,http://www.rubiktherapeutics.com/,Rubik Therapeutics is a platform therapeutics company developing next gen cell therapies for solid tumors.  Rubik's computational engine and genome scale discovery tools have identified a set of unique genetic modulators that endow immune cells (T and NK) with potent and selective anti-tumor activity.,Seed,,USD,
Everlum Bio,https://www.crunchbase.com/organization/everlum-bio,"Biotechnology, Health Care, Life Science, Medical, Product Research","Austin, Texas, United States",Everlum Bio provides and offers biotechnology research services to develop medicine and find treatment for rare diseases.,"380,848",,Active,2022-01-01,year,,,,,For Profit,https://everlum.bio/,"Everlum Bio provides and offers biotechnology research services to develop medicine and find treatment for rare diseases. It is based in Texas, USA.",,,,
Silver Souls LLC,https://www.crunchbase.com/organization/silver-souls-llc,"Biotechnology, Health Care, Life Science, Oncology","Miami Beach, Florida, United States",Novel diagnostics medical device company providing gold standard testing for Endocrinology & Oncology at the point of care,"383,416",,Active,2021-01-01,month,,,,,For Profit,,"Novel diagnostics medical device company enabling physicians and healthcare professionals to provide rapid diagnostics for Endocrinology & Oncology conditions at the point of care.  Our breakthrough innovation is a diagnostic device specialized in endocrine health and hormonal dependent carcinomas, matching laboratory gold standards and supportive of differential diagnostics  while providing results in just 15 minutes.",,,,
AddGraft Therapeutics,https://www.crunchbase.com/organization/addgraft-therapeutics,"Biotechnology, Health Care","Chicago, Illinois, United States",AddGraft Therapeutics develops gene delivery platform that cures substance abuse disorder through a one-time treatment.,"388,803",,Active,2021-05-20,day,,,,,For Profit,http://addgrafttherapeutics.com,AddGraft Therapeutics develops gene delivery platform that cures substance abuse disorder through a one-time treatment. It has a low toxicity level and is simple to use and follow for patients. It was founded in 2021,Seed,,USD,
Carver Biosciences,https://www.crunchbase.com/organization/carver-biosciences,Biotechnology,"Boston, Massachusetts, United States",Carver Biosciences is a biotech company focused on the development of CRISPR/Cas13 antivirals.,"389,266",,Active,2022-01-01,year,,,,,For Profit,https://www.carver.bio,Carver Biosciences is a biotech company focused on the development of CRISPR/Cas13 antivirals.,Seed,,USD,
