Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
OrchTel,https://www.crunchbase.com/organization/orchtel,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Medical Device, Pharmaceutical","London, England, United Kingdom","OrchTel offers data, and industry expertise to deliver the AI-powered regulatory intelligence and insights to marketplace.","882,027",,Active,2020-04-01,month,,,,,For Profit,https://www.orchtel.com,"OrchTel was started with a mission to provide life science companies access to high-quality industry data and solve regulatory challenges efficiently with actionable insights.  We aim to solve unique market challenges for companies by equipping them with a regulatory intelligence platform that helps them track their compliance landscape and focus on what they do the best - saving lives with medical advancements.  At OrchTel, we are building the most advanced cloud-based regulatory intelligence platform to enable life science companies to push their innovation efforts with high-quality data from thousands of reliable resources in multiple languages.   OrchTel actively monitors over 1,000 publishers in almost 90 countries to grow and maintain a global database of over 150,000 documents for life sciences which leverages Artificial Intelligence to do the heavy lifting for you. OrchTel’s on-demand expert dossiers are created and maintained by our extensive network of local industry experts to help you implement and remediate all aspects of compliance quickly and effectively.  OrchTel possesses the essential combination of technology, data, and industry expertise to deliver the AI-powered regulatory intelligence and insights required for more resilient business operations.",,,,
2nd Heart,https://www.crunchbase.com/organization/2nd-heart,"Artificial Intelligence (AI), Biotechnology, Product Research","London, England, United Kingdom",2nd Heart is a biotechnology company that develops medicine strategies for cardiovascular diseases.,"965,508",,Active,2021-01-01,year,,,,,For Profit,https://www.2ndheart.co.uk,,,,,
invoX Pharma,https://www.crunchbase.com/organization/invox-pharma,"Biopharma, Biotechnology, Health Care, Pharmaceutical","London, England, United Kingdom",invoX Pharma is a biopharmaceutical company with an advancing pipeline of innovative products addressing unmet healthcare needs.,"967,960",,Active,2021-01-01,year,,,,,For Profit,https://invoxpharma.com/,invoX Pharma is a biopharmaceutical company with an advancing pipeline of innovative products addressing unmet healthcare needs.,,,,
Deep Tech Jobs,https://www.crunchbase.com/organization/deep-tech-jobs,"Biotechnology, Information Technology, Internet, Machine Learning","London, England, United Kingdom",Deep Tech Jobs is a source of technical companies and jobs.,"1,059,024",,Active,2021-01-01,year,,,,,For Profit,https://www.deeptechjobs.com,,,,,
Oxford Silk Phage Technologies,https://www.crunchbase.com/organization/oxford-silk-phage-technologies,"Biotechnology, Health Care, Pharmaceutical","Oxford, Oxfordshire, United Kingdom",Oxford Silk Phage Technologies produces biomaterial that minimizes infection risks and reduces antibiotic use.,"1,155,118",,Active,2020-01-01,month,,,,,For Profit,https://www.oxfordsilkphages.co.uk,Oxford Silk Phage Technologies provides antibacterial biomaterial technology combining silk with bacteriophages to address the growing problem of surgical implant and wound infections. They provide silk-bacteriophage biomaterials for preventing surgical implant and wound infections prior to treatment.,,,,
Protein Stable,https://www.crunchbase.com/organization/protein-stable,"Bioinformatics, Biotechnology, Medical","Leatherhead, Surrey, United Kingdom","Protein Stable is a biotech company that provides drug discovery, screening, formulation, and protein characterisation development services.","1,165,726",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.proteinstable.com,,,,,
Oxford Onco-Therapeutics,https://www.crunchbase.com/organization/oxford-onco-therapeutics,"Artificial Intelligence (AI), Biotechnology, Health Care, Medical, Oncology, Software","Oxford, Oxfordshire, United Kingdom",AI driven personalised cancer treatment,"1,201,553",,Active,2021-04-01,month,,,,,For Profit,,Oxford Onco-Therapeutics is a personalized medicine startup that enables oncologists to predict the right treatment for each patient's specific cancer using a data-driven approach.,,,,
The Niche CRO Group,https://www.crunchbase.com/organization/the-niche-cro-group,"Biopharma, Biotechnology, Clinical Trials","Glasgow, Glasgow City, United Kingdom",The Niche CRO Group focuses on supporting pre-clinical and clinical drug testing companies.,"1,209,527",,Active,2021-01-01,year,,,,,For Profit,,"The Niche CRO Group focuses on supporting pre-clinical and clinical drug testing companies. The Niche CRO Group was founded in 2021 and was headquartered in Glasgow, Scotland.",,,,
Melico Sciences Ltd.,https://www.crunchbase.com/organization/melico-sciences-ltd,"Biotechnology, Health Care, Nutrition, Personal Health, Wellness","Chester-le-street, Durham, United Kingdom",We analyse your metabolic fingerprint to personalise your diet.,"1,236,345",,Active,2022-05-14,day,,,,,For Profit,https://www.melicosciences.com,"Melico Sciences Ltd. was founded by world renowned scientists in Chemical Biology and Nutrition, who found that what composes a healthy diet is not universal but personal and should be tailored to your individual biological make-up. Based on a small sample of your urine, we establish your metabolic fingerprint, give personalised dietary recommendations and track your progress over time so you can accurately measure the impact of dietary interventions.  There are numerous applications for our patented methodology, for example to improve physical performance and to prevent the risk of illness.",,,,
Eon Biotechnology,https://www.crunchbase.com/organization/eon-biotechnology,"Artificial Intelligence (AI), Biotechnology, Electronic Health Record (EHR), Health Diagnostics","Reading, Reading, United Kingdom",Novel Health Diagnostics fused with Identity management aided by Computer Vision (Artificial Intelligence) to provide tamper proof EHR & EMR,"1,238,684",,Active,2020-05-01,month,,,,,For Profit,https://eonbt.com,"Eon Biotechnology Limited, a biotechnology company focused on the conceptualisation and development of innovative smart medical solutions targeting the control & eradication of Infectious diseases. Computer vision aided reading of diagnostic results coupled with facial recognition of the patient allows for error free testing at scale & testing in home. These diagnostic results are automatically connected to the Patient identity. The technology is intended to be used with a wide variety of diagnostic tests allowing for the creation of a digital bank of patient identity & associated diagnostic results at scale. Eon Biotechnology has developed products in the field of smart diagnostic solutions that will deliver cost effective faster results, based on superior technology.",,,,
Katalyst Laboratories,https://www.crunchbase.com/organization/katalyst-laboratories,"Biotechnology, Consulting, Health Diagnostics","London, England, United Kingdom",Katalyst Laboratories provides molecular diagnostic testing services to healthcare and travel hubs.,"1,298,476",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://katalystlaboratories.com,Katalyst Laboratories provides PCR COVID-19 test services for businesses and private healthcare providers. They provide rapid testing services at travel hubs such as ports and airports. They offer testing services on-site at the workplace as part of clients’ corporate occupational health provision. They respond to customer inquiries by contact form.,,,,
Holborn Wells India,https://www.crunchbase.com/organization/holborn-wells-india,Biotechnology,"London, England, United Kingdom",Research & Development of Biotechnology Products.,"1,372,013",,Active,2021-01-01,year,,,,,For Profit,https://www.holbornwells.com,Research & Development of Biotechnology Products,,,,
NeoGenome,https://www.crunchbase.com/organization/neogenome,"Artificial Intelligence (AI), Biotechnology, Chemical, Industrial Engineering","London, England, United Kingdom",Creating world-leading GMO-based solutions for the low-cost and sustainable production of chemicals,"1,451,646",,Active,2020-03-09,day,,,,,For Profit,http://www.neogenome.co.uk,"Combining the power of biology and artificial intelligence, NeoGenome creates and licenses genetically-modified microorganisms for the sustainable production of chemicals at a significantly lower cost and with positive environmental impact. After 5 years of R&D we have successfully demonstrated the performance of our in-house genome design technology which enables us to produce numerous chemicals. We are now ready to bring our first product to market.",,,,
Dimondo Official,https://www.crunchbase.com/organization/dimondo-official,"Biotechnology, Cryptocurrency, FinTech, Health Care, Personal Health","Leeds, Leeds, United Kingdom",Community-autonomous global healthcare and welfare platform,"1,452,841",,Active,2020-01-01,day,,,,,For Profit,https://www.dimondo.org,"Dimondo Official is the world's first community-autonomous global healthcare and welfare platform underlying digital technology and decentralised finance. With five elements of “finance + health + technology + real estate + service”, to establish an effective and transparent healthcare platform. Its applications span various scenarios, including health and wellness tourism, medical services, wellness resorts, health products, and the metaverse, which is a brand new and feasible cyber-physical system. Dimondo Official leverages smart contracts, big data, AI, and healthcare technology to realize the concept of ""virtual control and real reflection"" within the real world and meta-system. It empowers every individual as a creator, owner, and genuine beneficiary of the digital healthcare and welfare industry. Dimondo will guard and accompany our life with emerging technology. “Our healthcare and welfare, DIMO cares.”",,,,
eProfiler Solutions,https://www.crunchbase.com/organization/eprofiler-solutions,"Biotechnology, Health Diagnostics","London, England, United Kingdom",eProfiler Solutions enables the digital transformation of biological and electro-chemical research; and production quality control,"1,511,710",,Active,2022-06-01,day,,,,,For Profit,https://www.eprofilersolutions.com/,"A new physics based, generalised solution to characterising materials - eProfiler Solutions enables the digital transformation of biological and electro-chemical research; production quality control; and compliance. eProfiler Solutions is based in London.",,,,
Emeralga Biotech,https://www.crunchbase.com/organization/emeralga-biotech,"Biotechnology, Sustainability, Waste Management","Cambridge, Cambridgeshire, United Kingdom",Emeralga Biotech provides sustainable development and novel solutions that help in reducing CO2 emissions for the nutraceuticals industry.,"1,565,787",,Active,2020-01-01,year,,,,,For Profit,https://www.emeralga.com/,,,,,
BioMavericks,https://www.crunchbase.com/organization/biomavericks,Biotechnology,"London, England, United Kingdom",BioMavericks developing biomarkers for detection of early-stage pancreatic cancer,"1,655,629",,Active,2021-01-01,year,,,,,For Profit,,BioMavericks developing biomarkers for detection of early-stage pancreatic cancer,,,USD,
Liberty-Labz,https://www.crunchbase.com/organization/liberty-labz,"Biotechnology, Health Care, Health Diagnostics","London, England, United Kingdom","Liberty-Labz is a biotechnology firm that provides COVID-19 testing, SARS-COV-2 PCR test, and workplace screening.","1,851,131",,Active,2021-01-01,year,,,,,For Profit,https://www.liberty-labz.com,,,,,
MACK Cleaning Supplies,https://www.crunchbase.com/organization/mack-cleaning-supplies,"Biotechnology, Consumer Goods, Sustainability","Poole, Dorset, United Kingdom",MACK Cleaning Supplies is an online platform that specializes in cleaning products.,"1,873,826",,Active,2020-09-23,day,,,,,For Profit,https://keepitmack.com,MACK Cleaning Supplies is an online platform that specializes in cleaning products.,,,,
MetaGuideX,https://www.crunchbase.com/organization/metaguidex,"Biotechnology, Health Care, Health Diagnostics, Life Science","Oxford, Oxfordshire, United Kingdom",MetaGuideX is a cancer diagnostic system developer that aims to monitor and predict cancer metastasis.,"1,915,822",,Active,2020-01-01,year,,,,,For Profit,https://metaguidex.com,,,,,
Amped PCR,https://www.crunchbase.com/organization/amped-pcr,"Biotechnology, Machinery Manufacturing, Manufacturing","Aberystwyth, Ceredigion, United Kingdom",AMPED produces PCR reagents that outperform industry gold standards while costing a fraction of the price.,"1,962,654",,Active,2022-01-01,year,,,,,For Profit,https://www.ampedpcr.co.uk,"AMPED produces PCR reagents that outperform industry gold standards at a fraction of the cost. Frustrated by the high cost, obfuscation, and lack of transparency in the PCR reagent manufacturing industry, the company aims to provide all scientists and innovators with access to PCR.",,,,
TrueMass,https://www.crunchbase.com/organization/truemass,"Biotechnology, Life Science, Manufacturing","High Peak, Derbyshire, United Kingdom",TrueMass designs and manufactures charge-detection mass spectrometers for analysis of macromolecules.,"2,001,272",,Active,2020-01-01,year,,,,,For Profit,https://www.truemass.co.uk/,"TrueMass CDMS technology is a high-performance electric sector analyzer, optimized for efficient ion trapping and low-noise inductive ion detection. Their Electrospray ionization MS is a method for quantifying the mass spectra of macromolecules up to ~10 million Daltons but, for larger species up to just a few million Daltons, such as intact viral capsids or DNA/RNA, traditional mass spectrometers measuring mass-to-charge ratio alone struggle to resolve adjacent charge states.",,,,
Mendel Partners,https://www.crunchbase.com/organization/mendel-partners,Biotechnology,"Gatwick, Surrey, United Kingdom",Mendel Partners are the world’s first Biotech Start-Up Strategic Partners exclusively dedicated to Advanced Therapies and Rare Diseases.,"2,009,768",,Active,2021-01-01,year,,,,,For Profit,https://www.mendelpartners.com/,,,,,
Key Truth MedTech,https://www.crunchbase.com/organization/key-truth-medtech,"Biotechnology, Consulting, Medical Device","London, England, United Kingdom",Medtech,"2,050,447",,Active,2020-06-01,month,,,,,For Profit,http://www.ktmed.tech,,,,,
White Hart Consultants,https://www.crunchbase.com/organization/white-hart-consultants,"Bioinformatics, Biotechnology, Consulting, Quality Assurance, Training","Swindon, Wiltshire, United Kingdom",White Hart Consultants provides professional phase-appropriate consultancy services to the biotech and ATMP industries.,"2,092,187",,Active,2022-01-01,year,,,,,For Profit,https://www.whitehartconsultants.com,,,,,
ThyrosTech,https://www.crunchbase.com/organization/thyrostech,Biotechnology,"London, England, United Kingdom",ThyrosTech is a Bioengineering company.,"2,223,175",,Active,2022-01-01,year,,,,,For Profit,https://www.thyrostech.com,,,,,
Respire Diagnostics,https://www.crunchbase.com/organization/respire-diagnostics,"Biotechnology, Medical, Medical Device","London, England, United Kingdom",Respire Diagnostics is a medical device maker that uses exhaled breath to identify diseases and condition monitoring through biomarkers.,"2,254,402",,Active,2020-01-01,year,,,,,For Profit,https://www.redi.bio/,Respire Diagnostics is a medical device maker that uses exhaled breath to identify diseases and condition monitoring through biomarkers.,,,,
6 Degrees Bioscience,https://www.crunchbase.com/organization/6-degrees-bioscience,"Biotechnology, Food and Beverage, Nutrition, Product Research","Twickenham, Richmond upon Thames, United Kingdom",6 Degrees Bioscience is a biotechnology research company that offers nutritional research solutions to common health problems.,"2,360,077",,Active,2020-01-01,year,,,,,For Profit,https://6degreesbioscience.com,,,,,
Covid Testing Network,https://www.crunchbase.com/organization/covid-testing-network,Biotechnology,"Abingdon, Oxfordshire, United Kingdom",Covid Testing Network is a biotechnology research company.,"2,420,115",,Active,2020-01-01,year,,,,,For Profit,https://www.covid19-testing.org/,,,,,
The sample network,https://www.crunchbase.com/organization/the-sample-network,"Biopharma, Biotechnology, Medical, Pharmaceutical","Harlow, Essex, United Kingdom","The sample network is a researcher and developer of biomarkers, diagnostics, and pharmaceuticals.","2,443,957",,Active,2021-01-01,year,,,,,For Profit,https://thesamplenetwork.co.uk,,,,,
Biotect Antimicrobials,https://www.crunchbase.com/organization/biotect-antimicrobials,"Biotechnology, CleanTech, Hospitality","Cardiff, Cardiff, United Kingdom","Biotect Antimicrobials provides effective safety solutions, and professional antimicrobial disinfection services for commercial spaces.","2,480,620",,Active,2021-01-01,year,,,,,For Profit,https://antimicrobials.co.uk/,,,,,
MeOmics Technology,https://www.crunchbase.com/organization/meomics-technology,"Biotechnology, Health Care, Health Diagnostics, Medical","Cardiff, Cardiff, United Kingdom",MeOmics Technology is a biotech firm specializing in mental health diagnosis and treatment improvement.,"2,492,447",,Active,2021-01-01,year,,,,,For Profit,https://meomics.tech,MeOmics Technology is a biotech company with a focus on improving the diagnosis and treatment of mental health illnesses. The company operates in the manufacturing industry and has a team of 9 employees. The team includes experts in Neuronal Cell Biology and Neuropsychopharmacology. The company's mission is to leverage technology to enhance the understanding and treatment of mental health conditions.,,,,
VITALIS REMEDIUM UK,https://www.crunchbase.com/organization/vitalis-remedium-uk,"Biopharma, Biotechnology, Health Care","London, England, United Kingdom",VITALIS REMEDIUM,"2,513,053",,Active,2020-02-20,day,2020-05-01,day,,,For Profit,http://www.vitalisremedium.com,"Multi-national manufacturer of medicine derived from cannabis VITALIS REMEDIUM is a biopharmaceutical company that develops and manufactures regulated and approved novel advanced therapeutic drugs derived from cannabis indica. ​ MISSION The prove with research why cannabis is a panacea and elicit biological effects of cannabis. Offer physicians a way to prescribe cannabis efficiently. To develop medicine for the common diseases that plague mankind and make it accessible. ​ GOALS introduce cannabis-derived extractions into the regulated drug market become the global leader for developing and manufacturing health agency approved drugs create a universal Center for research on the endocannabinoid system Educate physicians on the vital role of the endocannabinoid system in health, disease and why cannabis is a viable medicine",M&A,,,
Tara Biologics,https://www.crunchbase.com/organization/tara-biologics,"Biotechnology, Consulting, Manufacturing, Therapeutics","Woking, Surrey, United Kingdom","Tara Biologics is a biotechnology company that discovers, develops, manufactures, and delivers biotherapeutics.","2,637,186",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.tarabiologics.com,"Tara Biologics discovers, develops, and commercializes natural compounds for biomedical applications. They provide biotherapeutics R and D for microbial infections including Covid-19. They respond to customer inquiries by phone.",,,,
The Pandemic Institute,https://www.crunchbase.com/organization/the-pandemic-institute,"Biopharma, Biotechnology, Life Science","Liverpool, Liverpool, United Kingdom","The Pandemic Institute offers end-to-end pandemic prevention, management, and recovery by combining academic, health, and civic expertise.","2,642,975",,Active,2021-01-01,year,,,,,For Profit,https://www.thepandemicinstitute.org ,,,,,
Bioqare,https://www.crunchbase.com/organization/bioqare,"Biotechnology, Health Care, Information Technology","London, England, United Kingdom",Data-driven Preventive Healthcare Platform,"2,646,223",,Active,2021-01-01,year,,,,,For Profit,https://www.bioqare.com,Bioqare is on a mission to protect humankind from chronic health diseases. We are building a data-driven preventive healthcare platform to continuously monitor 'red-flag' health bio-markers using at-home blood testing data.,,,,
Sekhmet Biotech Ltd,https://www.crunchbase.com/organization/sekhmet-biotech-ltd,Biotechnology,"London, England, United Kingdom","Biotechnology, B2C, Innovation","2,893,346",,Active,2021-09-30,day,,,,,For Profit,https://www.sekhmetbiotechltd.com/,"It is perhaps our ability to confront challenges that defines us as a species – not only those presented by our planet, but increasingly by the challenges that we ourselves create. While Big Tech companies have established their grounds and their influences have been expanding exponentially, there are ambiguous yet precarious issues left undermined. Sekhmet Biotech Ltd is an aspiring Biotech start-up which defines purposes of innovative commercial products.",,,,
StarBio International,https://www.crunchbase.com/organization/starbio-international,"Biotechnology, Consulting, Impact Investing","Cambridge, Cambridgeshire, United Kingdom",StarBio International specializes in pre- and post-investment biotech and works to achieve high scientific and operational excellence.,"2,977,945",,Active,2021-01-01,year,,,,,For Profit,https://www.starbiointernational.com,StarBio International specializes in pre- and post-investment biotech and works to achieve high scientific and operational excellence. StarBio International was founded by Kevin Moulder.,,,,
HIGH GROWTH HOLDINGS BIOTECH INNOVATIONS LTD,https://www.crunchbase.com/organization/high-growth-holdings-biotech-innovations-ltd,Biotechnology,"London, England, United Kingdom",Holding company for radical biotech companies,"3,017,199",,Active,2020-06-04,day,,,,,For Profit,,HIGH GROWTH HOLDINGS INC. 100% held subsidiary holding company vested in tech,,,,
HIGH GROWTH HOLDINGS BIOTECH MANUFACTURING LTD,https://www.crunchbase.com/organization/high-growth-holdings-biotech-manufacturing-ltd,Biotechnology,"London, England, United Kingdom",Holding company for biotech manufacturers that build tomorrow,"3,304,005",,Active,2020-06-16,day,,,,,For Profit,,HIGH GROWTH HOLDINGS BIOTECH INNOVATIONS LTD  100% held holding company for biotech manufacturers that are vertically integrated with a sister company wholly-held by HIGH GROWTH HOLDINGS INC.,,,,
