Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Trace Sciences,https://www.crunchbase.com/organization/trace-sciences,"Biotechnology, Chemical, Manufacturing, Medical, Nuclear, Retail","Richmond Hill, Ontario, Canada",Trace Sciences is a supplier of stable isotopes.,"1,195,063",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://www.tracesciences.com/,"Trace Sciences is distribution of isotopes. They serving the medical, scientific research and nuclear industries. They providing stable isotopes, stable isotope targets, nutritional isotopes. Manufacturing rights and custom synthesis laboratories trace sciences have with and reliability of the product in the medical, scientific, and communities.",,,,
OmegaChem,https://www.crunchbase.com/organization/omegachem,"Biotechnology, Chemical, Health Care, Medical, Pharmaceutical","Lévis, Quebec, Canada",OmegaChem is creating a newcontract research organisation in drug discovery in chemistry.,"1,205,705",,Active,1988-01-01,year,2021-08-17,day,,,For Profit,http://omegachem.com/,OmegaChem is creating a new contract research organization in drug discovery in chemistry.,M&A,,,
Scimega,https://www.crunchbase.com/organization/scimega,"Biotechnology, Clinical Trials, Medical Device","Montreal, Quebec, Canada",Scimega is a biotechnology clinical trials company located in Montreal.,"1,212,596",,Active,1997-01-01,day,,,,,For Profit,https://www.scimega.com,,,,,
Bio S&T,https://www.crunchbase.com/organization/bio-s-t,"Biotechnology, Health Care, Medical","Saint Laurent, Quebec, Canada",Bio S&t is a biotechnology health care company located in Saint Laurent.,"1,216,820",,Active,1997-01-01,day,,,,,For Profit,https://www.biost.com,,,,,
St. Michael's Hospital Foundation,https://www.crunchbase.com/organization/st-michael-s-hospital-foundation,"Biotechnology, Health Care","Toronto, Ontario, Canada",St. Michael's Hospital Foundation is a global powerhouse in research and patient care.,"1,222,101",,Active,1992-01-01,year,,,,,For Profit,https://stmichaelsfoundation.com/,,,,,
Tekle Technical Services,https://www.crunchbase.com/organization/tekle-technical-services,"Biotechnology, Consulting, Manufacturing, Product Design, Web Design","Edmonton, Alberta, Canada",TTS is a leading research and development facility focused on designing sustainable bio-fibre based building products.,"1,237,032",,Active,1998-01-01,year,,,,,For Profit,http://www.ttsfpl.com,"TTS is a leading research and development facility focused on designing sustainable bio-fibre based building products. We specialize in applied product development and testing, as well as process and technology enhancement. We offer consulting and training services to the bio-composites industry in the areas of product development, process improvement and quality control programs, both locally and internationally.",,,,
Millenium Biologix,https://www.crunchbase.com/organization/millenium-biologix,"Biotechnology, Medical Device, Therapeutics","Kingston, Ontario, Canada",Millenium Biologix Corporation develops implantable medical devices and skeletal tissue regeneration products for the orthopedic market.,"1,255,487",,Active,1986-01-01,year,,,,,For Profit,http://www.millenium-biologix.com/,"Millenium Biologix Corporation operates as a biomedical company primarily in the United States and Europe. It engages in the development and commercialization of implantable medical devices and skeletal tissue regeneration products for various orthopedic uses. The company offers Skelite, a synthetic bone graft, for healing and replacement. Millenium Biologix also develops Primacoll and Peptos for the stimulation of bone tissue growth. In addition, it offers ACTES, a cell culture and tissue engineering system, which provides automated control over the biological process of tissue engineering. The company was founded in 1986 and is headquartered in Kingston, Canada.",,14180000,USD,14180000
Future Harvest Development,https://www.crunchbase.com/organization/future-harvest-development,"Biotechnology, Cannabis, Chemical, Farming","Kelowna, British Columbia, Canada",Future Harvest Development is a biotechnology research center that offers innovative solutions for hydroponic and indoor growing industries.,"1,349,551",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,https://futureharvest.com/,,,,,
Prism Dental Laboratories,https://www.crunchbase.com/organization/prism-dental-laboratories,"Biotechnology, Dental, Life Science, Medical Device","Mississauga, Ontario, Canada",Prism Dental Laboratories is a biotech company that develops and provides dental products.,"1,358,308",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,http://prismdental.com,"Prism Dental Laboratories is a dental outsourcing partner in the community. The enhanced academic, suggestible goods with constant construction design that dentists can rely on. They offer fitting crown and bridge restorations of all types, including implants, all ceramics, dentures, and orthodontics. They also provide professional patients with the assurance that they will have oral care and a long-lasting smile.",,,,
Carlo Genetics,https://www.crunchbase.com/organization/carlo-genetics,"Biotechnology, Genetics, Livestock","Sainte Anne-des-chênes, Manitoba, Canada",Carlo Genetics is a boar stud that supplies boar semen.,"1,401,992",$1M to $10M,Active,1987-01-01,year,,,,,For Profit,https://www.carlogenetics.com,,,,,
2020 Seed Labs,https://www.crunchbase.com/organization/2020-seed-labs,"Agriculture, Biotechnology, Test and Measurement","Nisku, Alberta, Canada",20/20 Seed Labs is a seed testing laboratory.,"1,416,001",,Active,1989-01-01,day,,,,,For Profit,https://www.2020seedlabs.ca,20/20 Seed Labs Inc. recognizes that Agriculture is the most important sector on the planet. As the world's population demands more seed and crop production they are prepared to meet the needs of this growing industry by supporting our clients to “Never Stop Growing”.,,,,
AusculSciences,https://www.crunchbase.com/organization/ausculsciences,"Biotechnology, Health Care, Medical Device, Software","Ottawa, Ontario, Canada",AusculSciences remote disposable stethoscope system allows healthcare professionals to listen to patients hearts and lungs remotely.,"1,417,661",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://ausculsciences.com/,"AusculSciences is a medical device and software company that develops bioacoustics to detect cardiovascular disease and lung disease at the molecular level, and their non-invasive, stress-free, non-nuclear method empowers physicians and nurses to drive better clinical decisions while improving patient comfort and lowering diagnostic costs. They continuously strive to better their products by partnering with healthcare providers to create Sound Hearts Through Sound Technology.",,,,
BLES Biochemicals,https://www.crunchbase.com/organization/bles-biochemicals,"Biotechnology, Manufacturing, Pharmaceutical, Wholesale","London, Ontario, Canada",BLES provides manufactures and distributes bovine lipid extract surfactant.,"1,445,222",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://blesbiochem.com,"BLES  is a pharmaceutical company manufacturer and distributor. The manufacturing process removes hydrophilic proteins, the majority of which is SP-A, and selects for hydrophobic phospholipids and SP-B and SP-C. There is no generic version of this product, hence it is original.",,,,
Boehringer Ingelheim,https://www.crunchbase.com/organization/boehringer-ingelheim-da36,"Biotechnology, Hospital, Medical, Pharmaceutical","Burlington, Ontario, Canada","Boehringer Ingelheim specialises in finding medical breakthroughs and investing in research, development and medicine for therapies.","1,446,636",,Active,1972-01-01,year,,,,,For Profit,https://www.boehringer-ingelheim.ca/en,,,,,
Biopharmacopae,https://www.crunchbase.com/organization/biopharmacopae,"Biotechnology, Nutraceutical, Nutrition","Quebec, Quebec, Canada","Biopharmacopae develops plant-derived products for the skin care, cosmeceutical, nutraceutical, and nutrition industries.","1,466,549",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.biopharmacopae.com,"Biopharmacopae is a company specialized in the discovery and development of innovative, science-based, plant-derived products for the skin care, cosmeceuticals, nutraceutical, and nutrition industries.",,2000000,USD,2000000
Viron Therapeutics,https://www.crunchbase.com/organization/viron-therapeutics-9093,Biotechnology,"London, Ontario, Canada",Viron Therapeutics is a Biotechnology company,"1,470,352",,Active,1997-01-01,year,,,,,For Profit,,,Early Stage Venture,,USD,
"ISCT, International Society for Cell & Gene Therapy",https://www.crunchbase.com/organization/isct-international-society-for-cell-gene-therapy,"Biotechnology, Health Care, Therapeutics, Translation Service","Vancouver, British Columbia, Canada",ISCT is a global association driving the translation of scientific research to deliver innovative cellular therapies to patients.,"1,484,286",,Active,1992-01-01,year,,,,,For Profit,https://www.isctglobal.org/,,,,,
Novo Healthnet,https://www.crunchbase.com/organization/novo-healthnet,"Biotechnology, Fitness, Health Care","Concord, Ontario, Canada",Novo Healthnet is providing treatment solutions for patients as well as Assessment and diagnostic services.,"1,499,925",,Active,1996-01-01,year,2017-01-06,day,,,For Profit,http://www.novohealthnet.com/,"Novo Healthnet Limited has been successfully providing treatment solutions for patients as well as Assessment and diagnostic services across Ontario since 1996. Novo Healthnet Limited, Rehabilitation and Wellness Division, has 15 multidisciplinary rehabilitation centres and a network of 11 CARF accredited affiliate facilities to provide expanded service across Ontario.",M&A,,,
Spyre Infostructure,https://www.crunchbase.com/organization/spyre-infostructure,"Biotechnology, Information Technology","Toronto, Ontario, Canada",Spyre Infostructure is a technology company focused on innovation development.,"1,513,786",Less than $1M,Active,1996-10-01,day,,,,,For Profit,http://www.spyre.com,,,,,
GlycoDesign,https://www.crunchbase.com/organization/glycodesign,"Biotechnology, Pharmaceutical","Toronto, Ontario, Canada","GlycoDesign is a biopharmaceutical company, engages in the discovery and development of proprietary drugs for the treatment.","1,516,071",,Closed,1993-01-01,year,2003-04-09,day,2003-04-09,day,For Profit,https://www.glycodesign.com/,"GlycoDesign is a biopharmaceutical company, engages in the discovery and development of proprietary drugs for the treatment or prevention of cardiovascular and chronic inflammatory diseases, as well as cancer. It focuses on two anti-thrombotic drug candidates, GH9001 and ATH, as well as in the development of glycotherapeutics for the potential treatment of chronic inflammation and cancer. ",M&A,,,
Cambridge Laboratories,https://www.crunchbase.com/organization/cambridge-laboratories,"Biopharma, Biotechnology, Health Care, Personal Health, Pharmaceutical","Bolton, Ontario, Canada",Vitamin & supplements store,"1,523,534",,Active,1986-01-01,year,2010-02-08,day,,,For Profit,https://www.cambridgelaboratories.ca,"Cambridge Laboratories is one of the fastest growing natural supplement manufacturers in Canada. We only manufacture extremely high quality natural remedies that always provide a “PLUS” for our customers. If we can’t make it better, we won’t make it at all! We’re so confident that you’ll find complete satisfaction… We’re standing behind our products with a 30-Day, “No Questions Asked,” Money-Back Guarantee! Cambridge Laboratories has worked hard to earn the loyalty of thousands of satisfied consumers and health food retailers across Canada with an emphasis on high quality at every stage of development using the highest quality safe and natural ingredients.  Every Cambridge Laboratories product has a Health Canada NPN . Ongoing research and development continues to bring you and your family the most effective natural remedies based on solid, scientific findings. 100% Consumer Satisfaction Guarantee. Cambridge Laboratories is committed to supplying superior quality natural remedies that meet the demands of our customers without shortcuts or compromise.",M&A,,,
BIOCUREX,https://www.crunchbase.com/organization/biocurex,"Biotechnology, Developer Platform, Health Diagnostics","Richmond Hill, Ontario, Canada","Biocurex, Inc. is a development-stage company. The Company is focusing on developing and commercializing products for the early detection,","1,550,684",,Active,1997-01-01,year,,,,,For Profit,http://www.biocurex.com/,"Biocurex, Inc. is a development-stage company. The Company is focusing on developing and commercializing products for the early detection, diagnosis and monitoring the recurrence of cancer. The Company has developed a blood test that can detect the presence of cancer in humans and animals using a cancer marker named RECAF. The Company developed and own, royalty-free, the technology related to the RECAF marker. RECAF is a molecule found on cancer cells, including breast, colon, prostate and lung cancers, but not on normal cells. RECAF can be used in blood tests to determine if a patient has cancer. The Company has developed prototype RECAF test kits and materials for small laboratories. Biocurex China Co., Ltd. is the Company's subsidiary.",,2150000,USD,2150000
Opti-Tech Scientific,https://www.crunchbase.com/organization/opti-tech-scientific,"Biometrics, Biopharma, Biotechnology","Pickering, Ontario, Canada",Opti-Tech Scientific is a biotechnology company located in Pickering.,"1,562,343",,Active,1989-01-01,year,,,,,For Profit,https://www.opti-tech.ca,,,,,
Droycon Bioconcepts,https://www.crunchbase.com/organization/droycon-bioconcepts,"Biotechnology, Manufacturing","Regina, Saskatchewan, Canada",Droycon Bioconcepts is a manufacturer of BART bio detectors.,"1,577,826",$1M to $10M,Active,1987-01-01,year,,,,,For Profit,http://dbi.ca,,,,,
"Retisoft,",https://www.crunchbase.com/organization/retisoft,"Biotechnology, Robotics, Scheduling","Mississauga, Ontario, Canada","Retisoft, is a biotechnology robotics company located in Mississauga.","1,642,192",,Active,1998-01-01,day,,,,,For Profit,https://www.retisoft.ca,,,,,
Atomes Bio,https://www.crunchbase.com/organization/atomes-bio,"Biotechnology, Chemical, Product Design","Saint Laurent, Quebec, Canada","Atomes Bio is a firm in the chemicals industry that manufactures biotechnological hygiene products, mainly chemicals and sanitizers.","1,689,088",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://www.atomesbio.com,,,,,
Gamble Technologies,https://www.crunchbase.com/organization/gamble-technologies,"Analytics, Biotechnology, Nuclear, Test and Measurement","Mississauga, Ontario, Canada",Gamble Technologies is a distributor of advanced measurement technology for the science industry.,"1,699,315",$1M to $10M,Active,1996-06-01,month,,,,,For Profit,https://gtl.ca,,,,,
Biovet,https://www.crunchbase.com/organization/biovet-0480,"Agriculture, Biopharma, Biotechnology, Veterinary, Water","Saint-hyacinthe, Quebec, Canada","Biovet is a biotechnology company that specializes in lab research and diagnostic kits for animal health, water analysis, and agro-industry.","1,731,039",$10M to $50M,Active,1991-01-01,year,,,,,For Profit,https://www.biovet.ca,,,,,
IMS Brogan,https://www.crunchbase.com/organization/ims-brogan,"Biotechnology, Consulting, Health Care, Information Technology, Robotics","Ottawa, Ontario, Canada","IMS Brogan Inc. provides research and consulting services in healthcare-related areas, concerning prescription drug usage.","1,754,649",,Active,1989-01-01,year,2010-07-07,day,,,For Profit,https://www.broganinc.com,"IMS Brogan Inc. provides research and consulting services in healthcare-related areas, concerning prescription drug usage.",M&A,,,
Transbiotech,https://www.crunchbase.com/organization/transbiotech,"Biotechnology, Communities, Health Care","Lévis, Quebec, Canada","Transbiotech specializes in biotechnology research and transfer center, and economic development.","1,762,780",,Active,1999-01-01,year,,,,,For Profit,https://www.tbt.qc.ca,,,,,
Sinclair Pharmacy,https://www.crunchbase.com/organization/sinclair-pharmacy,"Biotechnology, Health Care, Pharmaceutical","Wellington, Ontario, Canada",Sinclair Pharmacy is a pharmaceuticals company that provides pharmaceuticals products.,"1,769,273",,Active,1960-01-01,year,,,,,For Profit,https://sinclairpharmacy.ca,,,,,
EcoSafe Natural Products,https://www.crunchbase.com/organization/ecosafe-natural-products,"Biotechnology, Cosmetics, Manufacturing","Saanichton, British Columbia, Canada","EcoSafe Natural Products is a biotechnology company that researches and manufactures pesticides, fertilizers, nutraceuticals, and cosmetics.","1,821,149",$1M to $10M,Active,1991-03-01,month,,,,,For Profit,https://www.ecosafenatural.com,,,,,
Biorthex,https://www.crunchbase.com/organization/biorthex,"Biotechnology, Manufacturing, Medical, Medical Device","Boucherville, Quebec, Canada","Biorthex designs, develops, manufactures and markets innovative and proprietary surgical products for the treatment of spinal disorders.","1,824,793",,Active,1993-01-01,year,,,,,For Profit,http://www.biorthex.com/,"Biorthex is a biotechnology company that designs, develops, manufactures and markets innovative and proprietary surgical products for the treatment of spinal disorders. The Company is dedicated to providing the surgical community with safe, technologically proven and innovative spinal implants for use in the treatment of spinal disorders, diseases and injuries. Biorthex's efforts are focused on the commercialisation of its innovative spinal interbody fusion implants, dirived from its Atipore™ technology platform and also the expansion of this technology platform. Actipore™ is a porous biomaterial derived from nitinol technology that permits bone cell growth into the biomaterial's pores for a rapid and solid attachment to bone structure without the need for bone grafting or ciment.",,,,
AgriForest Bio-Technologies,https://www.crunchbase.com/organization/agriforest-bio-technologies,"Agriculture, Biotechnology, Home and Garden","Kelowna, British Columbia, Canada","AgriForest Bio-Technologies is a plant nursery that sells haskaps, shade trees, and starter plants.","1,827,137",$1M to $10M,Active,1984-01-01,year,,,,,For Profit,https://www.agriforestbiotech.com,,,,,
TM Bioscience,https://www.crunchbase.com/organization/tm-bioscience,"Biotechnology, Genetics, Health Care, Health Diagnostics","Toronto, Ontario, Canada",Tm Bioscience is a DNA-based diagnostics company engaged in developing genetic tests for genetic mutations related to human disease.,"1,848,271",,Active,1980-01-01,year,2006-12-15,day,,,For Profit,,"Tm Bioscience Corporation, a DNA-based diagnostics company, engages in developing a suite of genetic tests principally in Canada and the United States. Its product pipeline includes tests for genetic mutations related to human disease, pharmacogenetics, and infectious disease. The company's primary product includes Tag-It Mutation Detection Kit for the P450-2D6 drug metabolism gene; Tag-It CFTR 40+4 mutation detection kit detecting 40 mutations and 4 variants in the Cystic Fibrosis gene; and a custom developed Cystic Fibrosis CFTR 70 test for specialty laboratories.",M&A,13000000,USD,13000000
InterChem,https://www.crunchbase.com/organization/interchem-b4f6,"Biotechnology, Chemical, Wholesale","Victoria, British Columbia, Canada","InterChem is a supplier of chemicals, intermediates, and raw materials for industrial applications.","1,899,436",$10M to $50M,Active,1992-01-01,year,,,,,For Profit,https://www.interchem.com.au,"InterChem is a provider of chemicals to the base metal and coal mining industries. They offer animal health treatments, medicines, and supplements. They deliver a variety of chemicals such as diecasts, solvent extractants, antimicrobial actives, antibiotics, analgesics, anthelmintics, parasiticides, vitamins, and much more.",,,,
Bionetix,https://www.crunchbase.com/organization/bionetix,"Agriculture, Biopharma, Biotechnology, Health Care","Sainte-anne-de-bellevue, Quebec, Canada",Bionetix is a Canadian-based company that produces biological products that are used in thousands of field applications worldwide.,"1,907,033",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,http://www.bionetix-international.com,"Bionetix International is a Canadian-based company that produces biological products used in thousands of field applications worldwide. We promote a healthy environment by providing superior, environmentally friendly alternatives to current treatment methods. Our customers are able to clean and remediate contaminated systems or boost agricultural productivity in a cost-effective, natural, and non-intrusive way through the application of our biological products. The expertise of our employees permits us to offer our clients timely technical support to develop tailor-made solutions for special applications.",,,,
Jaapharm,https://www.crunchbase.com/organization/jaapharm,"Biotechnology, Manufacturing, Nutraceutical, Pharmaceutical","Woodbridge, Ontario, Canada",Jaapharm is a solid dosage pharmaceutical manufacturer.,"1,909,676",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,http://www.jaapharm.com,"Jaapharm provides research and development for human and veterinary products. They help to reduce the lengthy trial and error process by identifying the lead formulation for a neutraceutical or drug product development. Their customers contact through email, phone, and online applications.",,,,
IatroQuest Corporation,https://www.crunchbase.com/organization/iatroquest-corporation,"Biotechnology, Health Care, Medical","Ottawa, Ontario, Canada",IatroQuest Corporation is a biosensing technology company.,"1,945,107",,Closed,1998-01-01,year,,,,none,For Profit,http://www.iatroquest.com,"IatroQuest Corporation's breakthrough, patent-pending biosensing platform technology called Bio-Alloy™, is made possible by the convergence of nanotechnology, advanced semi-conductor materials, biotechnology and photonics. This Bio-Alloy platform will allow a wide range of product lines covering many market segments: from Biosensing Cartridges for the biodefense industry and high-density microarrays for drug discovery applications to Point-of-Care diagnostics and environmental monitoring. The unique attributes of Bio-Alloy™ enable it to detect and identify in real-time a wide range of biological agents, as well as specific small chemical molecules, with a high degree of sensitivity and selectivity.",,15000000,CAD,11266226
BioService,https://www.crunchbase.com/organization/bioservice-ca-justinmasse,"Biotechnology, Email, Environmental Consulting, Manufacturing, Waste Management","Brossard, Quebec, Canada",BioService manufactures and distributes biotechnological odor neutralization products.,"1,949,631",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,https://www.bioservice.ca/,,,,,
Sporometrics,https://www.crunchbase.com/organization/sporometrics,"Agriculture, Biopharma, Biotechnology, Medical, Product Research","Toronto, Ontario, Canada","Sporometrics is a laboratory that provides scientific research on microbiological, medical, industrial, and environmental contracts.","1,952,626",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,https://www.sporometrics.com,,,,,
Gallant Custom Laboratories,https://www.crunchbase.com/organization/gallant-custom-laboratories,"Biotechnology, Manufacturing, Veterinary","Cambridge, Ontario, Canada","Gallant Custom Laboratories is a manufacturer of autogenous biologics products such as bacterins, toxoids, and vaccines.","1,953,436",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://www.gallantcustomlaboratories.com/,,,,,
LOEX,https://www.crunchbase.com/organization/loex,"Biotechnology, Education","Quebec, Quebec, Canada","LOEX is a self-supporting, non-profit educational clearinghouse for library instruction and information literacy information.","2,015,289",Less than $1M,Active,1985-01-15,day,,,,,For Profit,http://www.loex.qc.ca,"Academic Research Laboratoy = LOEX : Laboratoire d'OrgagÃ:copyright:nÃ¨se EXpÃ:copyright:rimentale   Founded  by Pr Francois A. Auger  as an Laval University  research  entity dedicated  to Regenerative Medecine and Tissue Engineering ......  Arguably   the longest continuous  operating university research  facility in this field in the  world . With an interesting  ""track  record "" pertaining  to translational research dedicated  to human treatment.   Simply stated , the LOEX cultivates  and grows in our laboratory  human tissues and organs for transplantation .  The clinical need is  immense . Loex  thus, with other similar  research groups , provides  an alternative  to donor tissues and organ , albeit still very  partial .  However , the XXI th  century medecine  will  be  altered  by  this  approach .",,,,
Twinstrand Therapeutics,https://www.crunchbase.com/organization/twinstrand-therapeutics,"Biotechnology, Health Care, Information Technology, Medical","Burnaby, British Columbia, Canada","Twinstrand Therapeutics operates as a biopharmaceutical company which engages in the discovery, development.","2,065,467",,Closed,1995-01-01,year,2009-07-07,day,2009-01-01,year,For Profit,http://www.twinstrand.com/,"Twinstrand Therapeutics is a biopharmaceutical company that engages in the discovery, development, and commercialization of biological drugs for the treatment of life-threatening diseases. The product of the company is TST10088. It is a recombinant protein-based prodrug for activation by matrix metalloproteinases associated with solid tumor forms of cancer. Twinstrand is a Canada-based company that was founded in 1995. The company was acquired by Cangene on July 7, 2009.",M&A,10000000,CAD,6718087
Lemargo,https://www.crunchbase.com/organization/lemargo-corp,"Biotechnology, Chemical, Chemical Engineering, Health Care","Toronto, Ontario, Canada",Lemargo was a private company that has grown into an industry leader in niche markets.,"2,084,799",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://lemargo.com/,"Lemargo is located 20 minutes from downtown Toronto and offers a wealth of reagents, fine chemicals, laboratory products, over-the-counter drugs, and surgical equipment as well as access to more than 1000 established suppliers.",,,,
Lab Bio-Medic,https://www.crunchbase.com/organization/lab-bio-medic,Biotechnology,"Montréal, Quebec, Canada",Lab Bio-Medic is provider of standard medical clinical analyses.,"2,123,811",,Active,1998-01-01,year,2013-12-01,month,,,For Profit,http://www.labbiomedic.com/,Lab Bio-Medic provides routine biomedical analysis and specialized tests such as cytopathology and the detection of allergies.,M&A,,USD,
Morrow BioScience,https://www.crunchbase.com/organization/morrow-bioscience,"Biotechnology, Consulting, Environmental Consulting","Rossland, British Columbia, Canada",Morrow BioScience provides mosquito and invasive plant control services.,"2,162,247",,Active,1984-01-01,year,,,,,For Profit,https://www.morrowbioscience.com,"Morrow BioScience assists with the programs of plant management, mosquito control, and a variety of environmental monitoring services. They provide invasive species management, habitat restoration, research services, and wildlife and habitat assessments. They offer both manual control and chemical control.",,,,
Uvitec,https://www.crunchbase.com/organization/uvitec,Biotechnology,"St. John's, Newfoundland, Canada","Uvitec specialize in Genomics and Proteomics solutions, designing advanced Gel-documentation imagers for Chemiluminescence and Fluorescence.","2,175,765",,Active,1996-01-01,year,,,,,For Profit,https://www.uvitec.co.uk/,,,,,
Aerobiology Research Laboratories,https://www.crunchbase.com/organization/aerobiology-research-laboratories,"Biotechnology, Clinical Trials, Life Science","Ottawa, Ontario, Canada","Aerobiology Research Laboratories focuses on allergen forecasting research, services, and laboratory sampling products.","2,182,632",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,https://www.aerobiology.ca ,"Aerobiology Research Laboratories operates in the biotechnology, clinical trials, and life science industries. The company specializes in monitoring and analyzing outdoor allergen levels across Canada. They use this information to produce reports and forecasts. The company is also known for its expertise in building-related health issues and microbial applications, providing analysis and consultation for professionals in various fields. They are the only organization that monitors outdoor pollen and spore levels across Canada on an ongoing basis. Additionally, they conduct work with high-consequence pathogens within animal biosafety level 4 (ABSL-4) containment laboratories.",,,,
Mjs Biolynx,https://www.crunchbase.com/organization/mjs-biolynx,"Biotechnology, Robotics, Scheduling","Brockville, Ontario, Canada",Mjs Biolynx is a biotechnology robotics company located in Brockville.,"2,225,641",,Active,1998-01-01,day,,,,,For Profit,https://www.biolynx.ca,,,,,
Hess Associates Executive Search,https://www.crunchbase.com/organization/hess-associates-executive-search,"Biopharma, Biotechnology, Health Care, Information Technology","Toronto, Ontario, Canada",Hess Associates Executive Search is a biotechnology company located in Toronto.,"2,259,182",,Active,1976-01-01,day,,,,,For Profit,https://www.hessjobs.com,,,,,
Bionb,https://www.crunchbase.com/organization/bionb,"Bioinformatics, Biometrics, Biotechnology","Fredericton, New Brunswick, Canada",Bionb is a biotechnology company.,"2,273,879",,Active,1996-01-01,day,,,,,For Profit,https://www.bionb.org,,,,,
ImmuneChem,https://www.crunchbase.com/organization/immunechem-pharmaceuticals,"Biotechnology, Medical, Pharmaceutical","Burnaby, British Columbia, Canada",ImmuneChem specializes in the development and manufacturing of cell signaling and post-translational modification.,"2,276,542",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://immunechem.com,,,,,
Philom Bios,https://www.crunchbase.com/organization/philom-bios,"Biotechnology, Manufacturing","Saskatoon, Saskatchewan, Canada","Philom Bios develops, manufactures and sells proprietary microbial inoculants to the agricultural industry.","2,300,874",,Active,1980-01-01,year,2007-10-31,day,,,For Profit,,"Philom Bios was founded in 1980 and is located in Saskatoon, Canada. The company develops, manufactures and sells proprietary microbial inoculants to the agricultural industry. Philom Bios’ microbial products stimulate the growth of crops by enhancing the absorption of nitrogen and phosphorous in a natural way.",M&A,,,
Pharmagap Inc.,https://www.crunchbase.com/organization/pharmagap-inc,"Biotechnology, Health Care, Pharmaceutical","Ottawa, Ontario, Canada",Pharmagap is a company that develops therapeutic drugs for the treatment of cancer.,"2,342,759",$1M to $10M,Active,1999-01-01,day,,,,,For Profit,http://www.pharmagap.com,,,,,
Canadawide Scientific,https://www.crunchbase.com/organization/canadawide-scientific,"Biopharma, Biotechnology, Bitcoin","Ottawa, Ontario, Canada",Canadawide Scientific is a biotehno company.,"2,353,856",,Active,1976-01-01,day,,,,,For Profit,https://www.canadawide.ca,,,,,
Key Molecular,https://www.crunchbase.com/organization/key-molecular,"Biotechnology, Pharmaceutical","Toronto, Ontario, Canada",Key Molecular is a biotech company.,"2,376,157",,Active,1988-01-01,year,,,,,For Profit,http://www.keymolecular.com/index.php,"Key Molecular Corp. provides new commercial synthetic intermediates to the research market, and has designed potentially useful neuro-active drugs with its proprietary technology platforms. The company continues to develop computer programs and interfaces for an integrated approach to lead-compound development. As well, it has experience in design and production of selective-affinity materials for bio-extraction systems.",,,,
Arthritis and Autoimmunity Research Centre,https://www.crunchbase.com/organization/arthritis-and-autoimmunity-research-centre,"Biotechnology, Education, Health Care","Toronto, Ontario, Canada",Arthritis and Autoimmunity Research Centre .,"2,422,811",,Active,1999-01-01,year,,,,,For Profit,http://www-old.uhnresearch.ca,,,,,
Kanzymedipharm,https://www.crunchbase.com/organization/kanzymedipharm,"Biopharma, Biotechnology, Delivery, Manufacturing","Saint-lambert, Quebec, Canada","Kanzymedipharm develops, manufactures, and distributes nutritional supplements for animals.","2,440,411",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://www.kanzymedipharm.com/,,,,,
