Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Hangzhou Utanpharma Biology,https://www.crunchbase.com/organization/hangzhou-utanpharma-biology,"Apps, Biotechnology, Pharmaceutical","Hangzhou, Zhejiang, China","Hangzhou Utanpharma Biology Co., Ltd. offers APIs and intermediates for various diseases and CDMO services.","1,779,529",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.utanpharma.com,,,,,
Medical Intelligence Pack (MedPPP),https://www.crunchbase.com/organization/medical-intelligence-pack-medppp,"Artificial Intelligence (AI), Biotechnology, Health Care, Pharmaceutical","Suzhou, Jiangsu, China",Medical Intelligence Pack (MedPPP) is a biomedical data technology company.,"1,789,401",,Active,2016-01-01,year,,,,,For Profit,https://medppp.com/,"MedPPPTM is an intelligent robot in the pharmaceutical industry. The current platform mainly provides three services: case information analysis, medical fact analysis and medical professional machine translation. Through artificial intelligence learning, cloud computing and big data integration, learning experts Experience and fully exploit biomedical data to help doctors, patients and researchers better cope, control and understand diseases and the relationship between drugs and diseases. There are two main types of profit models for medical think tanks. The first is to provide free medical consultation to the public and provide a professional fee version for professionals.",Seed,,USD,
Xi'an Snow Biotechnology Co.,https://www.crunchbase.com/organization/xi-an-snow-biotechnology-co,"Biotechnology, Manufacturing, Wholesale","Xian Shi, Shaanxi, China",Xi'an Snow Biotechnology Co. produces and sells plant extracts.,"1,825,075",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,http://www.xasinuote.com,,,,,
Mesai Biotech,https://www.crunchbase.com/organization/mesai-biotech,"Biopharma, Biotechnology, Health Care, Medical","Hangzhou, Zhejiang, China",Mesai Biotech develops macromolecular drugs to treat tumors.,"1,825,509",,Active,2019-01-01,year,,,,,For Profit,http://www.medimscience.com/,"Mesai Biotech produces a range of tumor immunotherapy drugs to provide new therapies. In addition, they offer technical services that include recombinant protein customization, monoclonal antibody drug screening, structural biology, antibody engineering, antibody epitope determination, and more.",Early Stage Venture,,USD,
Beijing CC-Pharming,https://www.crunchbase.com/organization/beijing-cc-pharming,"Biotechnology, Clinical Trials, Health Care","Beijing, Beijing, China",Beijing CC-Pharming is a company specializing in biomedical technology research and product development.,"1,830,139",,Active,2017-01-01,year,,,,,For Profit,http://www.cc-pharming.com/,"Beijing CC-Pharming is a company specializing in biomedical technology research and product development. High-tech innovative enterprises. Based on plant bioreactor technology, the company is committed to ""make affordable bio medicines for the common people"", and researches and develops a variety of biomedicine and recombinant protein products.The company has independently developed the core patent technology-""Plant Transient Protein Expression Technology"". Using this technology, the company can use the plant system to express highly within 4 days and purify the medicinal protein in 3 days (up to 1.6 grams of medicinal protein per kg of lettuce). This technology has greatly reduced the cost of biopharmaceutical production, improved the efficiency and safety of drug production, and provided a new way of production for biopharmaceuticals. It has a clear advantage in global competition in the same industry and will provide society with ""green, safe, Efficient and economical biomedical products.",,,,
GeneMedi,https://www.crunchbase.com/organization/genemedi,"Biotechnology, E-Commerce, Health Diagnostics, Therapeutics","Shanghai, Shanghai, China","GeneMedi Biotech focuses on gene and biologics discovery, offering CRISPR, pseudotyped virus, and diagnostic products.","1,830,637",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.genemedi.net,,,,,
Shenzhen bode Zhi Yuan Biotechnology,https://www.crunchbase.com/organization/shenzhen-bode-zhi-yuan-biotechnology,"Biotechnology, Genetics, Health Diagnostics, Manufacturing","Shenzhen, Guangdong, China",Shenzhen bode Zhi Yuan Biotechnology is a manufacturer and supplier of molecular diagnostic products.,"1,833,925",,Active,2018-01-01,year,,,,,For Profit,http://www.broadx.com.cn/page85,"Based on the world’s leading microfluidic integrated chip technology, R&D, production and sales of "" All-in-One "" and "" Sample in Result out "" fully integrated automatic molecular diagnostic products, fully enclosed chip design, prevent aerosol cross-contamination, and bid farewell to molecules In the era when laboratories need independent construction, we reshape the MDx industry pattern of molecular diagnostics .",Seed,,USD,
Dunn Medicine,https://www.crunchbase.com/organization/dunn-medicine,"Biotechnology, Medical, Pharmaceutical","Hangzhou, Zhejiang, China",Dunn Medicine is a clinical precision medication guidance service provider.,"1,836,295",,Active,2017-01-01,year,,,,,For Profit,https://www.dunen.net/index.html,"Dunn Medicine is a clinical precision medication guidance service provider. The company mainly focuses on rational drug use. To this end, it focuses on building molecular platforms and mass spectrometry platforms. Its molecular platforms include fluorescence quantitative PCR instruments, illumina second-generation sequencers, and ABI first-generation sequencers.",Early Stage Venture,,USD,
Mona Biotechnology,https://www.crunchbase.com/organization/mona-biotechnology,"Biotechnology, Life Science, Medical","Suzhou, Jiangsu, China","Monad is a provider of basic scientific research products, biotechnology enterprise R&D tools, and production raw materials.","1,849,572",,Active,2017-01-01,year,,,,,For Profit,http://www.monadbiotech.com/,"Monad is a provider of basic scientific research products, biotechnology enterprise R&D tools, and production raw materials for the biotechnology sector.",,,,
Prudencemed,https://www.crunchbase.com/organization/prudencemed,"Artificial Intelligence (AI), Biotechnology, Health Diagnostics, Medical Device","Shanghai, Shanghai, China",Prudencemed is an electrocardiogram technology company that develops holter diagnosis systems and AI algorithms.,"1,852,767",,Active,2014-01-01,year,,,,,For Profit,http://www.prudencemed.com,"Prudencemed is an electrocardiogram technology company that develops holter diagnosis systems and AI algorithms. The company focuses on independent innovation, research, and development that meets international standards, and surpasses imported professional ECG products, diagnostic algorithms, and arrhythmia management systems.",,,,
Mann Bamboo Fiber Ware,https://www.crunchbase.com/organization/mann-bamboo-fiber-ware,"Biotechnology, Manufacturing, Wood Processing","Hefei, Anhui, China","Mann Bamboo Fiber Ware specializes in designing, researching, manufacturing, marketing, and selling bamboo fiber products.","1,864,752",,Active,2017-01-01,year,,,,,For Profit,https://mannbiotech.com,,,,,
Huada Marine,https://www.crunchbase.com/organization/huada-marine,"Bioinformatics, Biotechnology, Genetics, Life Science","Shenzhen, Guangdong, China","Huada Marine is a marine technology company engaged in education, research, and application in the field of marine genomics.","1,877,312",,Active,2012-09-01,month,,,,,For Profit,http://www.bgimarine.com,"Shenzhen Huada Ocean is a comprehensive development group that integrates aquatic product production, study, research and application. It mainly engages in the protection and utilization of aquatic organisms germplasm resources, molecular marker breeding of aquatic products, ecological breeding and industrial breeding, the promotion and application of new varieties and technologies, and water Product intensive processing, import and export trade, etc.",,,,
Surio Therapeutics,https://www.crunchbase.com/organization/surio-therapeutics,"Biotechnology, Health Care, Medical Device","Suzhou, Jiangsu, China",Surio Therapeutics engages in commercializing a range of biomedical technologies.,"1,880,045",,Active,2019-01-01,month,,,,,For Profit,http://www.suriothera.com/,Surio Therapeutics engages in commercializing a range of biomedical technologies.,,,,
GREENOVO,https://www.crunchbase.com/organization/greenovo,"Biotechnology, Medical Device, Product Research","Wuhan, Hubei, China",GREENOVO specializes in the research and development of new biomedical materials.,"1,893,420",$1M to $10M,Active,2012-02-14,day,,,,,For Profit,,GREENOVO specializes in the research and development of new biomedical materials. The company also provides customers with innovative medical device product realization services.,,,USD,
Aollen Biotech Co.,https://www.crunchbase.com/organization/aollen-biotech,"Biotechnology, Manufacturing, Marketing, Nutrition","Qingdao Shi, Shandong, China",Aollen Biotech Co. is a biotechnology company that develops and markets animal nutrition and health products.,"1,900,838",,Active,2016-01-01,year,,,,,For Profit,http://www.aollen.com,,,,,
Tianxinhe Biotech,https://www.crunchbase.com/organization/tianxinhe-biotech,Biotechnology,"Wujiang, Jiangsu, China",Tianxinhe Biotech a service provider and supplier of China's advanced biopharmaceutical process technology and solutions,"1,925,413",,Active,2014-01-01,month,,,,,For Profit,http://www.txhbio.com/,,,,USD,
Nutshell Bio,https://www.crunchbase.com/organization/nutshell-bio,"Biotechnology, Health Care, Life Science, Medical","Changping, Beijing, China",Nutshell Bio is a biotechnology company focused on life science research and human health through genome testing.,"1,931,861",,Active,2017-02-01,month,,,,,For Profit,http://www.bioguoke.com/#/,Nutshell Bio is a biotechnology company focused on life science research and human health through genome testing.,Early Stage Venture,,USD,
Genergy Biotechnology,https://www.crunchbase.com/organization/genergy-biotechnology,"Biotechnology, Health Care, Medical","Songjiang, Shanghai, China","Genergy Biotechnology focuses on medical, health, and technology services.","1,935,121",,Active,2010-02-01,month,,,,,For Profit,https://www.genenergy.cn/,"Genergy Biotechnology focuses on medical, health, and technology services.",,,,
Jiyuan Biotechnology,https://www.crunchbase.com/organization/jiyuan-biotechnology,"Biotechnology, Health Care, Medical","Beijing, Beijing, China",Jiyuan Biotechnology is a biotechnology company focusing on the use of stem cell technology for unmet medical needs.,"1,982,427",,Active,2012-01-01,year,,,,,For Profit,http://www.jiyuanbio.com.cn,"Jiyuan Biotechnology is a biotechnology company focusing on the use of stem cell technology for unmet medical needs. The company focuses on innovative therapeutics gene-therapy development, high-end hospital medical service, and stem cell research. Jiyuan Biotechnology provides personalized medicine and high-end specialty healthcare in key fields including diabetes, cardiovascular diseases, and oncology.",,,,
CG Solar,https://www.crunchbase.com/organization/cg-solar-technology,"Biotechnology, Clean Energy, CleanTech, Information Technology, Manufacturing, Solar","Weihai, Shandong, China",CG Solar researches and develops disruptive technologies to produce solar cells with low cost and high efficiency.,"1,990,442",,Active,2014-01-01,day,,,,,For Profit,http://www.cgsolartech.com,"CG Solar Technology Corp researches and develops disruptive technologies to produce solar cells with low cost and high efficiency. Through extensive research led by distinguished astronomer and physicist CG Wang, CG Solar Technology Corp invented a new solar cell technology that reduces manufacture cost, improves performance efficiency, and is highly scalable in nature.",Seed,,USD,
Xian Lyphar Biotech,https://www.crunchbase.com/organization/xian-lyphar-biotech,"Biotechnology, Dietary Supplements, Health Care, Wellness","Xian Shi, Shaanxi, China",Xian Lyphar Biotech is a manufacturer of dietary supplements and cosmetics raw materials.,"1,991,765",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,http://lyphar.com,"Xian Lyphar Biotech products are sold to health care companies and cosmetics producers in both domestic and foreign markets. The products are widely used in food, drinks, cosmetics, dietary supplements, health products, and other industries.",,,,
Digifluidic,https://www.crunchbase.com/organization/digifluidic,"Biotechnology, Chemical, Manufacturing, Medical","Zhuhai, Guangdong, China","Digifluidic is a biotechnology company that designs, develops, and manufactures medical, diagnostic, and laboratory instruments.","1,998,387",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://digifluidic.com,,,,,
MyGenostics,https://www.crunchbase.com/organization/mygenostics,"Biotechnology, Genetics, Medical","Shunyi, Beijing, China",MyGenostics is a biotechnology company that specializes in gene sequencing.,"1,999,487",,Active,2012-01-01,year,,,,,For Profit,https://www.mygeno.com.cn/,MyGenostics is a biotechnology company that specializes in gene sequencing.,,,,
MedRena,https://www.crunchbase.com/organization/medrena,"Biotechnology, Manufacturing, Medical","Shenzhen, Guangdong, China","MedRena is a company that manufactures touch-screen syringe pumps, infusion pumps/docking stations, and infusion management systems.","2,005,842",Less than $1M,Active,2016-01-01,year,,,,,For Profit,http://www.medrena.com,,,,,
SAINING,https://www.crunchbase.com/organization/saining,"Biotechnology, Manufacturing, Medical, Medical Device","Suzhou, Jiangsu, China","SAINING is engaged in the R&D, production, sales and integrated technical services of laboratory and biological experimental consumables.","2,018,629",,Active,2018-05-01,month,,,,,For Profit,http://www.sainingbio.com/,"Saining Bio is a research and development manufacturer of biological experimental consumables, focusing on the research and development and industrialization of disposable consumables for high-end laboratories in the field of life sciences. The main products include cell culture series, micro pipette series, filtration series, sample preservation series, bacterial culture series, PCR series, centrifuge tube series, safety protection series, etc., which can be widely used in testing institutions (IVD), biological research, and medical , New drug research and development and laboratory research and other fields.",Early Stage Venture,,USD,
HSF Biotech,https://www.crunchbase.com/organization/hsf-biotech,"Biotechnology, Manufacturing, Nutrition, Quality Assurance","Changan, Shaanxi, China","Xi'an Healthful Biotechnology produces Natural Vitamin E, micro-encapsulated lipids, phytosterol ester, and Algae DHA.","2,019,713",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,https://www.healthfulbio.com,,,,,
SuzhouYabao Pharmaceutical,https://www.crunchbase.com/organization/suzhouyabao-pharmaceutical,Biotechnology,"Suzhou, Jiangsu, China",SuzhouYabao Pharmaceutical is an Innovative biotechnology company,"2,020,532",,Active,2014-01-01,year,,,,,For Profit,http://suzhouyabao.com/,"Suzhou Yabao Drug Research and Development Co., Ltd. (hereinafter referred to as “Suzhou Yabao”) officially settled in the Bio-Nano Park of Suzhou Industrial Park in April 2014. It was founded by Dr. Wang Peng, a special expert of “Thousand Talents Program” and served as the president. The listed company Yabao Pharmaceutical Group (2013-2016 consecutively selected as one of the top 20 industrial enterprises in China's pharmaceutical R&D product line) has a registered capital of 10 million yuan. Suzhou Yabao's preliminary experiment and office area is about 700 square meters, and will be expanded to about 1,700 square meters in early 2017.",,,,
Habcan lifescience Co.Ltd,https://www.crunchbase.com/organization/habcan-lifescience-co-ltd,"Beauty, Biotechnology, Health Care, Health Diagnostics","Foochow, Fujian, China","Habcan lifescience Co.Ltd is a world's leading brands of integrated services dedicated to Life Science, Habcan convinced.","2,032,207",$1M to $10M,Closed,2013-01-03,day,,,,none,For Profit,http://www.habcan.com,"As a world's leading brands of integrated services dedicated to Life Science, Habcan convinced that life science technology can race against life time. We provide a very wide range of innovative solutions in various fields such as Molecular biology, Proteomics, Immunology, Cell biology, Diagnostics research, Microbiology, Botany, Nutrition and Health,etc for global research institutions. With nearly 200,000 of Product Services, Habcan is one of the world's most abundant life sciences integrated service provider. For this reason, our powerful HabcanQ  quality tracking and control system can ensure that your research at any time in the efficient ideal state. In order to offer the unique service, we have more than 100 segments Life Sciences project managers, maintain a stable business development with more than 3,000 scientific research institutions, schools, medical field, pharmaceutical industry, agriculture, nutrition Nursing Research, food, biotechnology companies all over the world. Core concept Habcan believe that Science and Technology not only can make our life more convenience but also bring us more healthy life, which is the belief that our entire team dedicated to the life science; provide more rich and innovative rapid response solutions in life science is our core value.",,,,
Nano Ablation Biotech,https://www.crunchbase.com/organization/nano-ablation-biotech,"Biotechnology, Electronics, Medical Device","Hangzhou, Zhejiang, China",Nano Ablation Biotech builds an ablation platform based on bioelectric technology.,"2,037,740",,Active,2014-01-01,year,,,,,For Profit,http://www.r-ablation.com,"Hangzhou Nano Ablation Biotech is committed to building an innovative ablation platform based on bioelectric technology. The company has developed an internationally leading next-generation pulse ablation technology, nanosecond wave ablation, which can achieve local accurate ablation, a breakthrough into the forbidden area that traditional ablation technology can not, and is expected to create a strong immune response that can address traditional tumor surgical problems of tumor recurrence and metastasis. At present, Hangzhou Nano Ablation Biotech is about to complete the world's first registered clinical trial for nanosecond wave tumor ablation. The company has a pipeline of products targeting liver cancer, pancreatic cancer, and cardiac ablation.",,,USD,
Hanhai Boxing,https://www.crunchbase.com/organization/hanhai-boxing,"Biopharma, Biotechnology, Life Science, Medical","Hefei, Anhui, China",Hanhai Boxing is a biotech company that develops anti-cancer drug PD1 monoclonal antibodies that can treat a variety of solid tumors.,"2,049,918",,Active,2013-07-01,month,,,,,For Profit,http://www.biox-vision.com,"Hanhai Boxing is a biotech company that develops anti-cancer drug PD1 monoclonal antibodies that can treat a variety of solid tumors. Compared with similar products on the market or in clinical trials, this product has the advantages of high purity, high affinity, low cost, independent intellectual property rights, etc. The annual sales revenue of the product is expected to reach billions of dollars after the product is launched. The company has successively won the ""National High-tech Enterprise"", ""Hewu Clam Major Talent and Achievement Project"", ""National Genetic Testing Application Demonstration Center"", ""International R&D Service Outsourcing Innovation Platform"", ""Hefei Intellectual Property Demonstration Enterprise"", ""Anhui Province"" AAAA-level credit enterprise"", ""A-level contract and trustworthy enterprise"" and many other honors. The company has been reported by many well-known media such as CCTV-1 News Network, Anhui Satellite TV News Network, China Daily, People's Daily, and Guangming Daily.",,,,
Abbkine Scientific,https://www.crunchbase.com/organization/abbkine-scientific,"Biotechnology, Health Diagnostics, Pharmaceutical","Wuhan, Hubei, China","Abbkine Scientific is a biotech company that offers life science research and diagnosis products like antibodies, proteins and assay kits.","2,050,177",,Active,2012-01-01,year,,,,,For Profit,https://www.abbkine.com/,,,,,
FineTest,https://www.crunchbase.com/organization/finetest-faa0,"Biopharma, Biotechnology, Life Science","Wuhan, Hubei, China",FineTest is a biopharma supplier offering high-quality research reagents for bioassay.,"2,062,288",,Active,2013-01-01,year,,,,,For Profit,https://www.fn-test.com/,"FineTest® is an ISO 9001:2015 certified biomedical products supplier specialising in biological reagent manufacturing and sales. Our life science research reagents contain Elisa kits, antibodies and recombinant proteins. Over 1,000 highly cited products have helped researchers conduct their bioassays.",,,,
Bell Technology,https://www.crunchbase.com/organization/bell-technology-2f34,"Biotechnology, Manufacturing","Qingdao Shi, Shandong, China","Qingdao Beol Intelligent Technology Co., Ltd develops tech solutions, including monitoring systems and liquid nitrogen tanks.","2,067,915",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.beoltech.com,,,,,
CINOGEL_BIOTECH,https://www.crunchbase.com/organization/cinogel-biotech,"Biotechnology, Chemical, Food and Beverage, Information Technology, Manufacturing","Zhengzhou, Henan, China",a gellan gum manufacturer in China focus on Gellan Gum (Low Acyl Gellan Gum and High Acyl Gellan Gum),"2,068,460",,Active,2010-01-01,year,,,,,For Profit,https://www.cinogel.com,"ZHENGZHOU CINOGEL BIOTECH CO.,LTD, being a gellan gum manufacturer in China focus on Gellan Gum (Low Acyl Gellan Gum and High Acyl Gellan Gum), which is equipped with the advanced process technology,insist on technical innovation tradition. It's now walking on the way of technology innovation and market expansion with aiming at international class level, closely following the need of the market, and producing high technology and high quality products.",,,,
AMY Robotics,https://www.crunchbase.com/organization/amy-robotics,"Artificial Intelligence (AI), Biotechnology, Information Technology, Robotics","Xiacheng, Fujian, China",Amy Robotics Co. Ltd. is an innovative technology company focused on research and development of service robots.,"2,068,990",,Active,2015-01-01,year,,,,,For Profit,http://www.amyrobotics.com,,,,,
Senmin,https://www.crunchbase.com/organization/senmin,"Baby, Biotechnology, Health Care, Retail","Hangzhou, Zhejiang, China",Senmin is a biotechnology company that provides cosmeceutical products.,"2,078,144",,Active,2015-07-02,day,,,,,For Profit,http://www.shangmeigoods.com/,"Senmin is a biotechnology firm that combines cosmeceutical research and development, health and personal care product development, and brand management. The three major skincare maternal and baby brands are available.",,,USD,
Beijing Zhongshan Golden Bridge Biotechnology,https://www.crunchbase.com/organization/beijing-zhongshan-golden-bridge-biotechnology,"Biotechnology, Health Care, Health Diagnostics","Beijing, Beijing, China",Beijing Zhongshan Golden Bridge Biotechnology operates as a Pathology Reagent Company.,"2,081,939",,Active,2011-01-01,year,2012-03-12,day,,,For Profit,http://www.zsbio.com/,Beijing Zhongshan Golden Bridge Biotechnology operates as a Pathology Reagent Company. ZsBio provides pathology testing products to the growing Chinese oncology diagnostic market.,M&A,,,
Zhejiang Pushikang Biotechnology,https://www.crunchbase.com/organization/zhejiang-pushikang-biotechnology,"Biotechnology, Health Diagnostics","Shaoxing, Zhejiang, China",Zhejiang Pushikang Biotechnology offer In-vitro diagnostics solutions.,"2,098,455",,Active,2014-01-01,year,,,,,For Profit,http://www.pushkang.com.cn/?language=en,Zhejiang Pushikang Biotechnology offer In-vitro diagnostics solutions.,Early Stage Venture,,USD,
IPMBiotech,https://www.crunchbase.com/organization/ipmbiotech,"Biotechnology, Health Care, Medical","Hangzhou, Zhejiang, China",IPMBiotech focuses on the development and application of precision medical technology and cell therapy technology.,"2,103,512",,Active,2015-01-01,year,,,,,For Profit,http://www.ipmbiotech.com/,IPMBiotech focuses on the development and application of precision medical technology and cell therapy technology.,,,,
Woland,https://www.crunchbase.com/organization/woland-6b22,"Biotechnology, Health Care, Manufacturing","Qingdao Shi, Shandong, China","Woland is a biotechnology company that provides raw materials for healthcare, pharmaceuticals, and cosmetic products.","2,128,277",,Active,2015-01-01,year,,,,,For Profit,http://wolandbiology.com,,,,,
BreAX Biotech,https://www.crunchbase.com/organization/breax-biotech,"Biotechnology, Health Diagnostics, Life Science, Medical","Shenzhen, Guangdong, China",BreAX Biotech develops a breath-based diagnostic platform leveraging proprietary single-photon ionization-time-of-flight mass spectrometer.,"2,132,084",,Active,2019-01-01,year,,,,,For Profit,http://www.breax.com,"BreAX Biotech develops a breath-based diagnostic platform leveraging a proprietary single-photon ionization-time-of-flight mass spectrometer. It can provide sensitivity of pptv level (10-12) and a response speed of the second level, realizing high-sensitivity detection and real-time qualitative and quantitative analysis of VOCs in trace to ultra-trace concentrations (10-9~10-12). Breax's human exhaled breath detection mass spectrometer has obtained the NMPA registration certification, becoming the world's first breath detection mass spectrometry platform approved for clinical application. Breax's current clinical focus includes tuberculosis, malignant tumors, infectious diseases, and metabolic diseases.",Seed,,USD,
Metanotitia,https://www.crunchbase.com/organization/metanotitia,"Biotechnology, Health Care, Product Research","Harbin, Heilongjiang, China",Metanotitia is a metabolomics company that focuses on the research and development of precision medicine and health products.,"2,150,473",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://metanotitia.com/,,,,,
Prosperous Biopharm,https://www.crunchbase.com/organization/prosperous-biopharm,"Biotechnology, Health Care, Outsourcing","Haidian, Beijing, China",Prosperous Biopharm is a high-tech enterprise engaged in the development of bio-innovation drugs.,"2,172,175",,Active,2010-01-01,year,,,,,For Profit,http://www.prospbiopharm.cn,Prosperous Biopharm is a biopharmaceutical company. They produce protein drugs. It conducts research on a number of biomacromolecular drugs using its own non-Ig antibody platform.,Early Stage Venture,10000000,CNY,1464395
Shaanxi Green Bio-Engineering Co.,https://www.crunchbase.com/organization/shaanxi-green-bio-engineering,"Biotechnology, Chemical, Manufacturing","Xian, Hunan, China","Shaanxi Green Bio-Engineering Co., Ltd. develops and produces natural extracts for health, pharmaceuticals, and cosmetics.","2,174,764",$1M to $10M,Active,2010-08-04,day,,,,,For Profit,https://www.sxgreenfine.com,,,,,
Ascendas Genomics,https://www.crunchbase.com/organization/ascendas-genomics,"Biotechnology, Pharmaceutical","Zhongshan, Anhui, China",Ascendas is focused on the development of next-generation genetic testing reagents and systems.,"2,200,519",,Active,2014-01-01,year,,,,,For Profit,http://ascendgene.com/,"Guangdong Tengfei Gene Technology Co., Ltd. (hereinafter referred to as Tengfei Gene) was established in 2014. It is headquartered in the National Health Industry Base of Torch Development Zone, Zhongshan City, Guangdong Province. It has an office and R&D production area of ​​3,100 square meters. It has research and research in Guangzhou and San Francisco. B. Ascendas was founded by the senior research and development director of Life Technologies of the United States ( Thermo Fisher Scientific) and invested by Sun Yat-sen University Daan Gene Co., Ltd. The company specializes in the development of genetic testing programs, medical testing reagents and bioinformatics data analysis management software. At the same time, the company has entered into strategic partnerships with Sun Yat-sen University of Daan Gene Co., Ltd. and Life Technologies of the United States (Thermo Fisher Scientific) to jointly promote the wide application of genetic testing technology.",,,,
Wolbaki Technology,https://www.crunchbase.com/organization/wolbaki-technology,"Agriculture, Biotechnology, Chemical","Guangzhou, Guangdong, China",Wolbaki Technology develops biological pesticides to control the number of agricultural pests.,"2,217,163",,Active,2015-01-01,year,,,,,For Profit,https://www.wolbaki.com,Wolbaki Technology develops biological pesticides to control the number of agricultural pests.,,,,
Sinosi,https://www.crunchbase.com/organization/sinosi,Biotechnology,"Shenzhen, Guangdong, China",Sinosi develops a transepicardial chemical ablation device for the treatment of atrial fibrillation.,"2,249,769",,Active,2017-03-01,month,,,,,For Profit,,"Sinosi develops a transepicardial chemical ablation device for the treatment of atrial fibrillation. It is an innovative technology company focusing on the research and development of new technologies and products in the field of cardiac electrophysiology.  Established in March 2017, Sinosi is exclusively invested by Danlu Capital and is located in the national biomedical industry base in Pingshan District, Shenzhen.",,,,
Jiangsu Chengxin Pharmaceutical,https://www.crunchbase.com/organization/jiangsu-chengxin-pharmaceutical,"Biotechnology, Medical, Pharmaceutical","Qidong, Jiangsu, China","Jiangsu Chengxin Pharmaceutical is researching, developing, producing, and sales of API, cosmetics ingredients, and nutrition ingredients.","2,249,941",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,http://cxpharma.com,,,,,
Marvel Stone Healthcare,https://www.crunchbase.com/organization/marvel-stone-healthcare,"Biotechnology, Health Care, Medical","Wuxi Shi, Jiangsu, China",Marvel Stone Healthcare specializes in magnetic resonance technology in the medical field.,"2,253,272",,Active,2018-01-01,year,,,,,For Profit,http://www.marvelstonemed.com/,Marvel Stone Healthcare specializes in magnetic resonance technology in the medical field. It engages in the research and development of a portable fatty liver disease quantitative detector based on the principle of magnetic resonance and is carrying out pre-clinical work.,,,,
CloudHelath Genomics Ltd.,https://www.crunchbase.com/organization/cloudhelath-genomics-ltd,"Biotechnology, Health Care, Life Science, Medical, Precision Medicine","Shanghai, Shanghai, China","CloudHealth established the whole genome sequencing platform HiSeq X Ten, and leads the precision medicine in China.","2,258,940",,Closed,2014-09-09,day,,,,none,For Profit,http://chgenomics.com,,,,,
Kangpai Medical,https://www.crunchbase.com/organization/kangpai-medical,"Biotechnology, Medical, Pharmaceutical","Suzhou, Jiangsu, China",Kangpai Medical is a research and development company of advanced breast cancer prevention and treatment products.,"2,270,790",,Active,2019-06-25,day,,,,,For Profit,http://www.comp-ai.com/,"Kangpai Medical provides human health with technology and innovation and makes miniaturized smart medical devices that benefit the public. Their products are the trueview specimen photography system, jewelry imaging system, high-definition intelligent small animal x-ray imaging system, and seed image system.",Early Stage Venture,,USD,
Carbomenu,https://www.crunchbase.com/organization/carbomenu,"Analytics, Biotechnology, Quality Assurance","Shanghai, Shanghai, China",Carbomenu supplies carbohydrates and provides quantitative and qualitative analysis services for carbohydrate materials.,"2,288,279",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://www.carbomenu.com,,,,,
Zitong Nanotechnology,https://www.crunchbase.com/organization/zitong-nanotechnology,"Biotechnology, Building Material, Nanotechnology","Nanjing, Jiangsu, China",Zitong Nanotechnology is a Cadmium-free quantum dot new material developer.,"2,291,003",,Active,2015-01-01,year,,,,,For Profit,http://ztnano.com/,"Nanjing Zitong Nano Technology Co., Ltd. was founded in May 2015. With the development goal of “Developing Scientific Research, Dedicated Application, Leading Generation”, it is committed to the research, development, production and sales of high-performance cadmium-free quantum dot products, using new quantum dot materials. Achieve innovation and change in wide color gamut display technology, health lighting technology and fluorescent biometric detection technology.",Early Stage Venture,,USD,
OncoCare Life,https://www.crunchbase.com/organization/oncocare-life,"Biotechnology, Health Care, Medical","Suzhou, Jiangsu, China",OncoCare Life focuses on the development of cost-effective tumor molecular diagnostic products.,"2,294,379",,Active,2019-07-31,day,,,,,For Profit,http://www.oncocares.com/,OncoCare Life focuses on the development of cost-effective tumor molecular diagnostic products.,,,,
Medpace Medtech,https://www.crunchbase.com/organization/medpace-medtech,"Biotechnology, Health Care, Life Science, Medical, Therapeutics","Hangzhou, Zhejiang, China",Medpace Medtech focuses on the treatment of functional and metabolic diseases by neuromodulation.,"2,301,651",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://www.med-pace.com,"Medpace Medtech focuses on the treatment of functional and metabolic diseases by neuromodulation. Since its inception, Medpace Medical has developed innovative applications of neuromodulation therapy in inflammatory bowel disease, diabetes and functional gastrointestinal diseases based on cutting-edge basic research carried out at domestic and abroad.",,,USD,
BeamDiag,https://www.crunchbase.com/organization/beamdiag,"Biotechnology, Health Diagnostics, Medical","Changzhou, Zhejiang, China",BeamDiag engages in the research and development of automated flow cytometers and flow clinical reagents.,"2,307,412",,Active,2013-12-01,month,,,,,For Profit,http://www.beamdiag.com,BeamDiag engages in the research and development of automated flow cytometers and flow clinical reagents.,,,,
HJB,https://www.crunchbase.com/organization/hjb,"Biotechnology, Therapeutics","Hangzhou, Zhejiang, China",HJB provides comprehensive biologics therapeutic development services.,"2,309,309",$10M to $50M,Active,2015-01-01,year,,,,,For Profit,https://www.hjbbio.com,,,,,
