Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Insightful Counselling & Training,https://www.crunchbase.com/organization/insightful-counselling-training,"Health Care, Hospital, Psychology, Wellness","Singapore, Central Region, Singapore","ICT is a mental health and wellness centre offering counselling and psychotherapy to children, adolescents, adults, couples, and families.","1,018,100",Active,2020-01-01,year,,,,,For Profit,https://insightfulcounselling.com,,,,,
Conten.T,https://www.crunchbase.com/organization/conten-t,"3D Technology, Augmented Reality, Virtual Reality, Web Development","Singapore, Central Region, Singapore","Conten.T is an media production agency that specializes in 3D, AR VR, gamification, NFTs, and custom web app development.","1,023,653",Active,2020-01-01,year,,,,,For Profit,https://www.conten.tech,,,,,
Anya Active,https://www.crunchbase.com/organization/anya-active,"E-Commerce, Retail, Sporting Goods, Women's","Singapore, Central Region, Singapore","Anya Active sells sports bras, leggings, and shorts for women.","1,028,390",Active,2020-01-01,year,,,,,For Profit,https://www.anyaactive.com,,,,,
Luxury Tribe,https://www.crunchbase.com/organization/luxury-tribe,"Consulting, Hospitality, Travel","Singapore, Central Region, Singapore",Luxury Tribe is a travel arrangement company that specializes in luxury travel trade shows for travel designers.,"1,035,384",Active,2020-01-01,year,,,,,For Profit,https://theluxurytribe.com,,,,,
Kabelwerkz,https://www.crunchbase.com/organization/kabelwerkz,"Electronics, Hardware, Manufacturing","Singapore, Central Region, Singapore","Kabelwerkz is a contract manufacturing company that offers equipment manufacturing, electro-mechanical, and cable assembly services.","1,036,961",Active,2020-01-01,year,,,,,For Profit,https://kabelwerkz.weebly.com,,,,,
AnRKey X,https://www.crunchbase.com/organization/anrkey-x,,"Singapore, Central Region, Singapore","AnRKey X created a brand fueled by DeFi, eSports, and Web 3.0 NFTs with groundbreaking potential called m$ports.","1,039,621",Active,2020-01-01,year,,,,,For Profit,https://anrkeyx.io/,,,,,
JOS Furnitures,https://www.crunchbase.com/organization/jos-furnitures,"Furniture, Manufacturing, Product Design","Singapore, Central Region, Singapore","JOS Furnitures designs, produces, and installs meeting tables and desk systems.","1,040,015",Active,2020-01-01,year,,,,,For Profit,https://www.josf.com.sg,,,,,
SmoothWork,https://www.crunchbase.com/organization/smoothwork,"Analytics, Financial Services","Singapore, Central Region, Singapore",Your roboCFO - Smart Financial Analytics,"1,041,037",Active,2020-01-01,year,,,,,For Profit,http://www.smoothwork.co,"We Make Software Buying Effortless. SmoothWork is our SaaS procurement expert, saving your company time and money in evaluating the multitude of SaaS products available.",,,,
Mosaique,https://www.crunchbase.com/organization/mosaique-982c,"Environmental Engineering, Internet of Things, Smart Cities, Waste Management","Singapore, Central Region, Singapore","Mosaique specializes in environmental improvement, bioengineering, and creating a smart city with IoT.","1,043,288",Active,2020-01-01,year,,,,,For Profit,https://mosaique.link,,,,,
Emlo Tech,https://www.crunchbase.com/organization/emlo-tech,"B2B, Information Services","Singapore, Central Region, Singapore",Emlo Tech is a enterprise-level platform on regulatory technology.,"1,047,099",Active,2020-01-01,year,,,,,For Profit,https://emlotech.com,"Emlo Tech is a B2B startup focused on regulatory technology that is developing a real-time rules-based transaction monitoring system.Emlo helps businesses to stay efficient, compliant, and relevant in an increasingly competitive global landscape with regulatory scrutiny.",,,USD,
i4TECH,https://www.crunchbase.com/organization/i4tech,"Apps, Information Technology, Internet of Things","Singapore, Central Region, Singapore",i4TECH is a technology services company that provides digitization services and solutions for the industrial and manufacturing enterprises.,"1,049,357",Active,2020-01-01,year,,,,,For Profit,https://i4-tech.io,,,,,
AMB Megatrend,https://www.crunchbase.com/organization/amb-megatrend,"Financial Services, Hedge Funds, Risk Management","Singapore, Central Region, Singapore",AMB Megatrend is an FX and commodities investment funding firm.,"1,050,089",Active,2020-01-01,year,,,,,For Profit,https://ambmegatrend.com,,,,,
Advanced InfoComm,https://www.crunchbase.com/organization/advanced-infocomm,"IT Infrastructure, Security, Technical Support","Singapore, Central Region, Singapore",Advanced InfoComm specializes in security and IT infrastructure solutions through technical support and personalised service.,"1,059,386",Active,2020-01-01,year,,,,,For Profit,https://www.advancedinfocomm.com,,,,,
K5054 Enterprises,https://www.crunchbase.com/organization/k5054-enterprises,Venture Capital,"Singapore, Central Region, Singapore","Venture Studio, Venture Capital Fund","1,060,414",Active,2020-01-01,year,,,,,For Profit,http://www.k5054etp.com,"We are a venture studio focused on human performance, futurology, and serendipity",,,,
AtapFund,https://www.crunchbase.com/organization/atapcommerce,"Consumer Goods, E-Commerce, Information Technology","Singapore, Central Region, Singapore","data-driven platform, democratising capital & data access and helping SME manufacturers to expand internationally through an e-commerce","1,084,079",Active,2020-01-01,year,,,,,For Profit,https://atapfund.com/,"data-driven platform, democratizing capital & data access and helping SME manufacturers to expand internationally through an e-commerce",,,,
Annexion Partners,https://www.crunchbase.com/organization/annexion-partners,"Consulting, Human Resources, Recruiting, Staffing Agency","Singapore, Central Region, Singapore",Annexion Partners is a HR consultancy that specializes in recruiting and connecting stakeholders in the built environment sector.,"1,085,681",Active,2020-01-01,year,,,,,For Profit,https://www.annexion-partners.com,,,,,
Ohmmm Care,https://www.crunchbase.com/organization/ohmmm-care,"Cosmetics, E-Commerce, Manufacturing","Singapore, Central Region, Singapore",Ohmmm Care specializes in the sale of personal care products.,"1,090,438",Active,2020-01-01,year,,,,,For Profit,https://ohmmmcare.com,"Ohmmm Care is a company that specializes in the manufacturing of sustainable personal care solutions. Their product range includes award-winning Canopy Water-Activated Powder Shampoo, Conditioner Bars, and detanglers made entirely from raw bamboo. These products are designed to be eco-friendly, reducing unnecessary plastic waste and harsh chemicals. The company's offerings are not only beneficial for individual health and hygiene but also contribute positively to the environment. Their shampoo and conditioner products are water-activated, providing a unique and innovative approach to hair care. Ohmmm Care's commitment to sustainability extends to their packaging, which is designed to minimize waste and environmental impact.",,,,
The Carrot Collective,https://www.crunchbase.com/organization/the-carrot-collective,"Event Management, Professional Services, Web Design","Singapore, Central Region, Singapore","The Carrot Collective specializes in website design, creative strategy, storytelling, virtual events, branding, and event planning services.","1,094,585",Active,2020-01-01,year,,,,,For Profit,https://www.thecarrotcollective.com,,,,,
Monsoon,https://www.crunchbase.com/organization/monsoon-82b7,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore",Monsoon Digital a blockchain-based trading platform.,"1,101,141",Active,2020-01-01,year,,,,,For Profit,https://www.monsoon.digital,"Monsoon Digital, a blockchain-based trading platform.",Seed,,USD,
Cloudvidia,https://www.crunchbase.com/organization/cloudvidia,"Information Technology, Software","Singapore, Central Region, Singapore",Cloudvidia provides smart factory software as a service technology and deploys the solution into innovative business models.,"1,115,578",Active,2020-01-01,year,,,,,For Profit,https://cloudvidia.com,,,,,
anyStarr,https://www.crunchbase.com/organization/anystarr,"E-Commerce, Information Services","Singapore, Central Region, Singapore",world's leading influencer marketplace,"1,117,602",Active,2020-01-01,year,,,,,For Profit,https://anystarr.com/,,Seed,,USD,
Celt-Tech Marine & Offshore,https://www.crunchbase.com/organization/celt-tech-marine-offshore,"Manufacturing, Marine Technology, Marine Transportation","Singapore, Central Region, Singapore","Celt-Tech Marine & Offshore specializes in the fabrication, repair, and upgrades of marine and offshore vessels.","1,119,567",Active,2020-01-01,year,,,,,For Profit,https://www.celt-techmarine.com,,,,,
Elite Commercial REIT,https://www.crunchbase.com/organization/elite-commercial-reit,"Real Estate, Real Estate Investment","Singapore, Central Region, Singapore",Elite Commercial REIT is engaged in real estate investment trust that invests in commercial assets and real estate-related assets.,"1,121,118",Active,2020-01-01,year,2020-02-06,day,,,For Profit,http://www.elitecreit.com,"Elite Commercial REIT is a real estate investment firm. They principally invest, directly or indirectly, in commercial assets and real estate-related assets. It provides unitholders with regular and stable distributions and aims to achieve long-term growth in distribution and net asset value per unit.",IPO,,,
New Heights Studio,https://www.crunchbase.com/organization/new-heights-studio,"Education, Media and Entertainment, Performing Arts","Singapore, Central Region, Singapore",New Heights Studio is a dance class that specializes in providing dance education services and entertainment solutions.,"1,132,203",Active,2020-01-01,year,,,,,For Profit,https://www.newheights.sg,,,,,
Claris True,https://www.crunchbase.com/organization/claris-true,"Human Resources, Recruiting, Staffing Agency","Singapore, Central Region, Singapore","Claris True is a recruitment firm that provides staffing services for information technology, banking, and financial sectors.","1,133,867",Active,2020-01-01,year,,,,,For Profit,https://www.claristrue.com,,,,,
PRIVIUM Impact,https://www.crunchbase.com/organization/privium,"Banking, Finance, Financial Services, FinTech, Impact Investing, Renewable Energy, Venture Capital","Singapore, Central Region, Singapore",Sustainable Finance Advisor,"1,135,158",Active,2020-01-01,month,,,,,For Profit,https://www.privium.asia,"PRIVIUM Impact is a boutique corporate finance advisor, focused exclusively on impact and sustainable finance, with offices in Singapore and Jakarta.",,,,
Include Pte Ltd,https://www.crunchbase.com/organization/include-pte-ltd,"Information Technology, Software","Singapore, Central Region, Singapore","Include Pte Ltd is a software that equips leaders & employees, from the C-suite to the frontline, to make inclusive decisions in real-time.","1,140,143",Active,2020-01-01,year,,,,,For Profit,https://www.include.software/,,Seed,,USD,
Taster Course SG,https://www.crunchbase.com/organization/taster-course-sg,"E-Learning, Education, Events, Training","Singapore, Central Region, Singapore","TaCo is an educational organization that offers engineering, economics, chemistry, pharmacy, and nursing courses.","1,141,154",Active,2020-01-01,year,,,,,For Profit,https://tastercourse.com,,,,,
Murho Labs,https://www.crunchbase.com/organization/murho-labs,"Cloud Infrastructure, Information Technology, Penetration Testing","Singapore, Central Region, Singapore","Murho Labs is an information technology company that provides DevSecOps, cloud engineering, and quality engineering services.","1,151,564",Active,2020-01-01,year,,,,,For Profit,https://www.murholabs.com,,,,,
SDB Agency,https://www.crunchbase.com/organization/sdb-agency,"Advertising, Digital Marketing, SEO, UX Design","Singapore, Central Region, Singapore",Transform your SaaS product with our full-service Growth Agency headquartered in Singapore.,"1,159,524",Active,2020-01-01,year,,,,,For Profit,https://www.sdbagency.com,"At SDB Agency, a full-service Growth Agency based in Singapore, we specialize in elevating your SaaS product to provide unbeatable user experiences through UX Design, Technical SEO, and CRO. Our expertise differentiates you from competitors and propels your success. Founded in 2020, we serve SaaS, FinTech, and iGaming industries with a focus on UX Research, UI Design, Conversion Optimization, and Technical SEO. Our team of experts can help you achieve your targets, whether you aim to enhance the user experience of your product or boost conversions. Partner with us and see results!",,,,
PPEARL,https://www.crunchbase.com/organization/ppearl,"Advice, Consulting, Small and Medium Businesses","Singapore, Central Region, Singapore",PPEARL is a business consulting and advisory company.,"1,174,449",Active,2020-01-01,year,,,,,For Profit,https://ppearl.com,,,,,
Hungryy,https://www.crunchbase.com/organization/hungryy,"Apps, Delivery Service, Food Delivery","Singapore, Central Region, Singapore",Hungryy is a mobile app for food ordering and delivery platforms.,"1,188,336",Active,2020-01-01,year,,,,,For Profit,https://www.hungryy.com,,,,,
ALS,https://www.crunchbase.com/organization/als-0692,"Information Technology, Internet, Marine Transportation, Software","Singapore, Central Region, Singapore",ALS operates a B2B water taxi online booking platform called ALiSE.,"1,190,237",Active,2020-01-01,month,,,,,For Profit,https://alise.sg/,"ALS Pte. Ltd. operates a B2B water taxi (passenger boat) online booking platform called ALiSE. ALiSE digitalizes the processes of booking boat services, aggregating booking demand to provide a competitive price point for customers. ALiSE also helps launch boat operators to keep track of their operations and synchronize with their goals, allowing for better transparency and visibility across all stakeholders involved. ALiSE AI-enabled platform will provide aggregation of supply to cut down wastage, GHG emissions, and improve asset utilization.",,,,
ePayslip,https://www.crunchbase.com/organization/epayslip,"SaaS, Software","Singapore, Central Region, Singapore",SaaS Payroll In Asia,"1,190,238",Active,2020-01-01,year,,,,,For Profit,https://www.epayslip.com/,"Founded in Singapore, ePayslip has more than 20 years of experience in SaaS payroll. Initially created to power the payroll outsourcing business of a parent company, i-Admin, ePayslip began to be offered as a stand alone SaaS payroll software service to customers in 2019. ePayslip currently operates in 11 countries across Asia, making it the ideal fit for medium to large Asian enterprises seeking to operate their own multi-country payroll in-house.",,,,
Low Carbon Advisors,https://www.crunchbase.com/organization/low-carbon-advisors,"Consulting, Energy, Management Consulting","Singapore, Central Region, Singapore","Low Carbon Advisors help leaders have deeper, strategic conversations about energy transition and a low-carbon future.","1,203,722",Active,2020-01-01,year,,,,,For Profit,https://lowcarbonadvisors.com/,"Low Carbon Advisors help businesses, investors and governments navigate the path to net-zero by accessing the advice of leading industry experts.",,,,
Spanache,https://www.crunchbase.com/organization/spanache,,"Singapore, Central Region, Singapore",Spanache provides funds to start-ups and emerging companies.,"1,209,395",Active,2020-01-01,year,,,,,For Profit,https://spanache.vc/,Spanache provides funds to start-ups and emerging companies. Spanache invests in startups ranging between 100k-1000k USD.,,,,
ARichGlobe,https://www.crunchbase.com/organization/arichglobe,"Marketing, Small and Medium Businesses, Travel","Singapore, Central Region, Singapore",ARichGlobe is an e-commerce and travel marketing company that promotes destinations for travel and shopping.,"1,210,570",Active,2020-01-01,year,,,,,For Profit,https://www.arichglobe.com,,,,,
Global FinTech Institute,https://www.crunchbase.com/organization/global-fintech-institute,"Education, Financial Services, Market Research, Training","Singapore, Central Region, Singapore","Global FinTech Institute is an educational institute that offers financial courses, seminars, examinations, research, and membership.","1,226,971",Active,2020-01-01,year,,,,,For Profit,https://globalfintechinstitute.org/,,,,,
Alpha Sirius,https://www.crunchbase.com/organization/alpha-sirius,"Information Technology, Payments, Software","Singapore, Central Region, Singapore",Alpha Sirius is an IT company that offers a digital software platform to develop businesses.,"1,227,148",Active,2020-01-01,year,,,,,For Profit,https://www.alphasirius.io,,,,,
Yocolab SG,https://www.crunchbase.com/organization/yocolab-sg,"E-Commerce, Marketplace","Singapore, Central Region, Singapore",Yocolab SG builds an online marketplace that connects instructors and students to facilitate the exchange of knowledge and skills.,"1,235,006",Active,2020-01-01,year,,,,,For Profit,https://www.yocolab.com,,,,,
Task4Store,https://www.crunchbase.com/organization/task4store,"Consulting, E-Commerce, E-Commerce Platforms, Information Technology","Singapore, Central Region, Singapore","Task4Store provides Shopify store setup, custom theme designing, small changes, and fully customizable products.","1,236,651",Active,2020-01-01,year,,,,,For Profit,https://www.task4store.com,,,,,
Asahi Lifecare Technology,https://www.crunchbase.com/organization/asahi-lifecare-technology,"Chemical, Manufacturing, Product Design","Singapore, Central Region, Singapore","Asahi Lifecare Technology researches, designs, and manufactures solder and chemical products.","1,239,827",Active,2020-01-01,year,,,,,For Profit,https://www.asahilifecare.com,,,,,
TMRW Digital,https://www.crunchbase.com/organization/tmrw-digital,"Apps, Financial Services, FinTech, Mobile Apps","Singapore, Central Region, Singapore","TMRW empowers the digital generation with a full suite of banking solutions through a mobile-only app, track your spending & saving pattern.","1,256,101",Active,2020-01-01,year,,,,,For Profit,https://www.tmrwbyuob.com/,,,,,
Disruptive Leadership Institute,https://www.crunchbase.com/organization/disruptive-leadership-institute,"Consulting, Education, Personal Development, Training","Singapore, Central Region, Singapore",Disruptive Leadership Institute is an educational institution that develops executive development programs for organizations.,"1,265,579",Active,2020-01-01,year,,,,,For Profit,https://www.disruptiveleadership.institute,,,,,
Let's Flip,https://www.crunchbase.com/organization/let-s-flip,E-Learning,"Midview City, Central Region, Singapore",Let's Flip is an authentic mobile learning app.,"1,274,256",Active,2020-01-01,year,,,,,For Profit,https://www.getletsflip.com,Let's Flip is an authentic mobile learning app.,,,,
Komodo Capital Partners,https://www.crunchbase.com/organization/komodo-capital-partners,Real Estate,"Singapore, Central Region, Singapore",Komodo Capital Partners is a fund management company that offers real estate services.,"1,279,785",Active,2020-01-01,year,,,,,For Profit,https://www.komodocapitalpartners.com,,,,,
Shetewy Pay,https://www.crunchbase.com/organization/shetewy-pay,"Banking, Developer APIs, Finance, Financial Services","Singapore, Central Region, Singapore","Shetewy Pay is a financial services firm that offers API integration services, money transfer & various financial services.","1,281,238",Active,2020-01-01,year,,,,,For Profit,https://shetewypay.com,,,,,
FidCorp,https://www.crunchbase.com/organization/fidcorp,"Accounting, Advice, Financial Services, Professional Services","Singapore, Central Region, Singapore","FidCorp offers professional corporate secretarial, accounting, payroll, and business advisory services.","1,289,567",Active,2020-01-01,year,,,,,For Profit,https://fidcorp.com,,,,,
BlueBasket,https://www.crunchbase.com/organization/bluebasket,"Food and Beverage, Internet, Marketplace, Online Portals","Singapore, Central Region, Singapore",BlueBasket is an online marketplace for food products.,"1,299,697",Active,2020-01-01,year,,,,,For Profit,https://bluebasket.com,"BlueBasket is a food technology business that sells food and drinks items. They employ plastic-free packaging using biodegradable materials for all of their orders. To reduce any unneeded shopping tension, they experience for their customers.",,,,
TLV Fintech Solutions,https://www.crunchbase.com/organization/tlv-fintech-solutions,"Financial Services, FinTech","Singapore, Central Region, Singapore","TLV Fintech Solutions offers procurement and sourcing, finance transformation, and business process services.","1,302,406",Active,2020-01-01,year,,,,,For Profit,https://tlvfintech.com,,,,,
whyborder,https://www.crunchbase.com/organization/whyborder,,"Singapore, Central Region, Singapore","whyborder is the culmination of many years of excellence, expertise and experience in the overseas real estate business.","1,308,281",Active,2020-01-01,year,,,,,For Profit,https://whyborder.com/,,,,,
IFINITY Global,https://www.crunchbase.com/organization/ifinity-global,Consulting,"Singapore, Central Region, Singapore",IFINITY Global is a Invisible Banking Revolution company.,"1,311,341",Active,2020-01-01,year,,,,,For Profit,https://ifinity.biz,,,,,
An Xing Technology,https://www.crunchbase.com/organization/an-xing-technology,"Information Technology, Software","Singapore, Central Region, Singapore",AnXing Technology is an IT development company that providing mobile application services to serve users globally.,"1,312,096",Active,2020-01-01,year,,,,,For Profit,https://anxingtech.com/,,,,,
Bion Environmental,https://www.crunchbase.com/organization/bion-environmental,"Chemical, Environmental Engineering, Extermination Service, Quality Assurance","Singapore, Central Region, Singapore","Bion Environmental is a pest control and environmental management company that provides pest, environmental, and sanitizing services.","1,316,277",Active,2020-01-01,year,,,,,For Profit,https://bion.com.sg,,,,,
HRS Security Services Pte Ltd,https://www.crunchbase.com/organization/hrs-security-services-pte-ltd,Service Industry,"Singapore, Central Region, Singapore",People recommend us as Most Trusted and Reliable Security Company in Singapore.,"1,321,040",Active,2020-01-01,year,,,,,For Profit,https://www.hrs-security.com/,"HRS Security Services Managing Director Mr. Hareenderpal Singh (Hareen), has spent the last 19 years in the Security Industry since joining in March 2003 as a Security Guard. Over the years, He has grown within the industry to hold several appointments, such as Security Supervisor, Controller, HR/Admin Manager, Operations Manager, Director of Operations, and now a Managing Director. He is armed with a Diploma in Business Management and has completed several professional courses related to the security industry. He is also a qualified Trainer, having completed the Advanced Certificate in Training and Assessment. In addition, he has held several appointments and sat on various committees related to improving the industry from 2013 to 2018, making him a Security Service Advisor and offering security guard services through the latest technologies.",,,,
Maiden Asia,https://www.crunchbase.com/organization/maiden-asia,"Data Management, Enterprise Resource Planning (ERP), Recruiting, Staffing Agency","Singapore, Central Region, Singapore",Maiden Asia is a staffing agency that offers recruitment solutions for maid agencies and a cloud-based data management platform.,"1,324,591",Active,2020-01-01,year,,,,,For Profit,https://maiden.asia,,,,,
OPL Container,https://www.crunchbase.com/organization/opl-container,"Industrial, Shopping, Wholesale","Singapore, Central Region, Singapore",OPL Container supplies and trades containers.,"1,343,749",Active,2020-01-01,year,,,,,For Profit,http://www.oceanspl.com,,,,,
521147,https://www.crunchbase.com/organization/521147,"E-Commerce, Fashion, Textiles","Singapore, Central Region, Singapore","Transverse Clo sells T-shirts, hoodies, sweatshirts, and shorts.","1,345,975",Active,2020-01-01,year,,,,,For Profit,https://www.transverseclo.com,,,,,
ananta digital,https://www.crunchbase.com/organization/ananta-digital,"Finance, Financial Services, Mobile Apps","Singapore, Central Region, Singapore",ananta digital provides online transactions and market access to discover business opportunities and offer technology transfer.,"1,346,988",Active,2020-01-01,year,,,,,For Profit,https://anantadigi.com,,,,,
Yekko Studio,https://www.crunchbase.com/organization/yekko-studio,"Digital Marketing, Information Technology, Web Design, Web Development","Singapore, Central Region, Singapore","Yekko Studio is an IT company that specializes in SEO and digital marketing, web design, and web development.","1,347,280",Active,2020-01-01,year,,,,,For Profit,https://yekkostudio.com,,,,,
Vortex DeFi,https://www.crunchbase.com/organization/vortex-defi,"Blockchain, Internet","Singapore, Central Region, Singapore","Vortex DeFi is a simple, secure, and powerful Defi manager we aim to bring together protocols and platforms to allow honest farmers.","1,356,949",Active,2020-01-01,year,,,,,For Profit,https://vortexdefi.com/,,,,,
SingapuraJobs,https://www.crunchbase.com/organization/singapurajobs,"Human Resources, Online Portals, Recruiting","Singapore, Central Region, Singapore",SingapuraJobs is a recruitment portal that connects local talents with local employers.,"1,357,004",Active,2020-01-01,year,,,,,For Profit,https://www.singapurajobs.com,,,,,
Engine-X,https://www.crunchbase.com/organization/engine-x,"Consulting, Information Technology, Internet of Things, Software","Singapore, Central Region, Singapore","Engine-X is a software development company that offers IoT system integration, access control, and consulting services.","1,368,189",Active,2020-01-01,year,,,,,For Profit,https://www.engx1.com,,,,,
AMS Decision,https://www.crunchbase.com/organization/ams-decision,"Aerospace, Consulting, Mechanical Engineering, Real Time, Training","Singapore, Central Region, Singapore","AMS Decision is an aviation technology company that offers training, real-time cost tracking, and aircraft maintenance engineering services.","1,372,328",Active,2020-01-01,year,,,,,For Profit,https://www.amstraining.net,,,,,
Skytier Capital,https://www.crunchbase.com/organization/skytier-capital,"Advice, Aerospace, Asset Management, Consulting","Singapore, Central Region, Singapore",Skytier Capital is a business consulting and advisory firm that offers aircraft and engine management services for the aviation industry.,"1,375,111",Active,2020-01-01,year,,,,,For Profit,https://skytier-capital.com,,,,,
Collate Beauty,https://www.crunchbase.com/organization/collate-beauty,"Beauty, Cosmetics, E-Commerce","Singapore, Central Region, Singapore","Collate Beauty is an online shop that sells cosmetics, beauty drinks, makeup products, haircare, and skincare items.","1,384,439",Active,2020-01-01,year,,,,,For Profit,https://www.collatebeauty.com/,,,,,
Absolute,https://www.crunchbase.com/organization/absolute-trust-estate,"Advice, Finance, Legal","Singapore, Central Region, Singapore",Absolute is a legal service firm that offers estate planning and financial advisory services.,"1,385,298",Active,2020-01-01,year,,,,,For Profit,https://www.absolutelegacy.sg,,,,,
Runners Planet,https://www.crunchbase.com/organization/runners-planet,"Consumer, Enterprise Applications, Internet, Sports","Singapore, Central Region, Singapore",Runners Planet is a gamified sports social app that promotes relationships among active individuals through real-world exploring.,"1,390,164",Active,2020-01-01,year,,,,,For Profit,https://runnersplanet.app/,Runners Planet is a gamified sports social app that promotes relationships among active individuals through real-world exploring. Founded in 2020 and is based in Singapore.,,,,
SuPr.,https://www.crunchbase.com/organization/supr-c73b,"Facilities Support Services, Product Design, Sustainability","Singapore, Central Region, Singapore",SuPr. is a research based design company that offers sustainability and productivity services.,"1,394,785",Active,2020-01-01,year,,,,,For Profit,https://thesupr.org,,,,,
Switch,https://www.crunchbase.com/organization/switch-4f2e,"Facility Management, Information Technology, Rental","Singapore, Central Region, Singapore","Switch is a workspace on-demand platform offering coworking locations, office buildings, shopping malls, hotels, and coliving spaces.","1,405,812",Active,2020-01-01,year,,,,,For Profit,https://www.switch.site,,,,,
Lohko,https://www.crunchbase.com/organization/lohko,Financial Services,"Singapore, Central Region, Singapore",Lohko is a Financial Services company.,"1,406,230",Active,2020-01-01,year,,,,,For Profit,https://lohkowallet.com,,,,,
Mindox Techno,https://www.crunchbase.com/organization/mindox-techno,"Manufacturing, Product Design, Semiconductor","Singapore, Central Region, Singapore","Mindox Techno develops manufacturing capabilities for complex devices, offering products like EFEM and barcode readers.","1,414,489",Active,2020-01-01,year,,,,,For Profit,https://mindoxtechno.com,,,,,
65 Adventure,https://www.crunchbase.com/organization/65-adventure,"Adventure Travel, E-Commerce, Outdoors, Sports","Singapore, Central Region, Singapore","65 Adventure is an adventure sport company that offers outdoor programs, coaching, consulting, and mapping services.","1,422,698",Active,2020-01-01,year,,,,,For Profit,https://www.65adventure.com,,,,,
Codec Ventures,https://www.crunchbase.com/organization/codec-ventures,"Consulting, Financial Services, Venture Capital","Singapore, Central Region, Singapore",Codec Ventures is a consulting firm that provides a platform for investors and start-ups for business development.,"1,425,676",Active,2020-01-01,year,,,,,For Profit,https://www.codecventures.com/,,,,,
NetFlowCoin,https://www.crunchbase.com/organization/netflowcoin,"Blockchain, Data Center, Information Technology","Singapore, Central Region, Singapore","NetFlowCoin is a computing network that helps to stream, store, share, and communicate data.","1,433,843",Active,2020-01-01,year,,,,,For Profit,https://www.netflowcoin.io,,,,,
XPOmania,https://www.crunchbase.com/organization/xpomania,"3D Technology, Events, Trade Shows, Virtual Reality","Singapore, Central Region, Singapore","XPOmania specializes in online virtual 3D exhibitions, events, and virtual booths for event organizers.","1,439,891",Active,2020-01-01,year,,,,,For Profit,https://www.xpomania.com,,,,,
Global Compostables Alliance,https://www.crunchbase.com/organization/global-compostables-alliance,"Consulting, Packaging Services","Singapore, Central Region, Singapore",Global Compostables Alliance is a technology ecosystem for the compostables packaging industry.,"1,475,700",Active,2020-01-01,year,,,,,For Profit,https://www.gcaimpact.com,,,,,
ARISTA Biotech,https://www.crunchbase.com/organization/arista-biotech,"Health Care, Medical Device, Pharmaceutical","Singapore, Central Region, Singapore","ARISTA Biotech offers products and technology, strategic advice, and data analytics in the management of the COVID-19 pandemic.","1,484,970",Active,2020-01-01,year,,,,,For Profit,https://www.aristabio.com,,,,,
Singapore Commercial Space,https://www.crunchbase.com/organization/singapore-commercial-space,"Information Services, Online Portals, Real Estate","Singapore, Central Region, Singapore",Singapore Commercial Space is an online portal for searching commercial properties in Singapore.,"1,485,643",Active,2020-01-01,year,,,,,For Profit,https://www.singapore-commercialspace.com,,,,,
Sourcebite,https://www.crunchbase.com/organization/sourcebite,Outsourcing,"Singapore, Central Region, Singapore","A B2B service that aggregates supply and demand within the food industry, and negotiates optimal terms for all parties.","1,488,963",Active,2020-01-01,year,,,,,For Profit,https://www.sourcebite.com/,"Our aim is to eliminate fragmentation in the food industry. We aggregate food demand to achieve better bargaining power as a community. We act as an outsourced procurement team, handling all operational needs, which allow clients to focus on their core competencies.",,,,
Apricus Ventures Pte Ltd,https://www.crunchbase.com/organization/apricus-ventures-pte-ltd,,"Singapore, Central Region, Singapore",Apricus Ventures is a venture capital firm.,"1,489,657",Active,2020-01-01,year,,,,,For Profit,https://www.apricusventures.sg,,,,,
IC Singapore,https://www.crunchbase.com/organization/ic-singapore,"Civil Engineering, Consulting, Infrastructure","Singapore, Central Region, Singapore","IC Singapore is an infrastructure engineering consulting company for underground, drainage, water, and road projects.","1,492,236",Active,2020-01-01,year,,,,,For Profit,http://www.icsingapore.com.sg,,,,,
Business Bridge Asia,https://www.crunchbase.com/organization/business-bridge-asia,"Advice, Business Development, Consulting, Management Consulting","Singapore, Central Region, Singapore","Business Bridge Asia is a management consulting firm that offers research, market assessment, sales, and business development services.","1,494,160",Active,2020-01-01,year,,,,,For Profit,https://businessbridgeasia.com,,,,,
OHLA,https://www.crunchbase.com/organization/ohla,"Mobile Apps, Music, Social Media","Singapore, Central Region, Singapore",OHLA is a voice chat app that supports sharing stories and ideas and making new friends through voice chat and games.,"1,495,006",Active,2020-01-01,year,,,,,For Profit,https://www.ohlamusic.com,,,,,
Liberalize,https://www.crunchbase.com/organization/liberalize,"FinTech, Mobile Payments, Payments","Singapore, Central Region, Singapore",Liberalize develops technological payment solutions that help simplify and transform payments as well as businesses.,"1,495,170",Active,2020-01-01,year,,,,,For Profit,https://liberalize.io,,,,,
Akribeia Interior Architecture,https://www.crunchbase.com/organization/akribeia-interior-architecture,"Architecture, Furniture, Interior Design, Manufacturing","Singapore, Central Region, Singapore",Akribeia Interior Architecture is an interior design and architecture company that manufactures and supplies furniture and metal.,"1,499,200",Active,2020-01-01,year,,,,,For Profit,https://www.akribeiaepg.com,,,,,
