Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Phụ Tùng Gia Minh,https://www.crunchbase.com/organization/phụ-tùng-gia-minh,Retail,"Hanoi, NA - Vietnam, Vietnam",Phụ Tùng Gia Minh - Hệ thống phụ tùng xe tải chính hãng.,"2,298,114",Active,2015-05-24,day,,,,,For Profit,https://phutunggiaminh.com/,"Phụ tùng Gia Minh với kho hàng luôn sẵn sàng với trên 4.000 mặt hàng phụ tùng dành cho các dòng xe tải, xe đầu kéo, xe chuyên dùng, sơ mi rơ mooc. Cung cấp đầy đủ linh kiện phụ tùng thân vỏ, phụ tùng gầm máy, phụ tùng hệ thống điện, động cơ, hộp số … Chúng tôi tự hào là đơn vị cung cấp phụ tùng xe tải đứng tốp đầu thị trường Việt Nam với hơn 10.000 Khách hàng trải khắp 64 tỉnh thành trên cả nước. Chúng tôi cam kết luôn cung cấp những sản phẩm và dịch vụ tốt nhất, đúng như Sứ mệnh và Giá trị cốt lõi mà chúng tôi đã đề ra",,,,
Lapentor,https://www.crunchbase.com/organization/lapentor,"Information Technology, Software","Hanoi, NA - Vietnam, Vietnam",Lapentor develops a virtual tour platform that supports self-hosting and allows users to create tours in minutes.,"2,303,591",Active,2016-01-01,year,,,,,For Profit,https://lapentor.com ,,,,,
Huongdandaotienao,https://www.crunchbase.com/organization/huongdandaotienao,,"Hanoi, NA - Vietnam, Vietnam",Huongdandaotienao Website specializing in providing information about cryptocurrencies & Crypto for Vietnamese brothers.,"2,305,704",Active,2016-04-03,day,,,,,For Profit,https://huongdandaotienao.com,Huongdandaotienao Website specializing in providing information about cryptocurrencies & Crypto for Vietnamese brothers.,,,,
WeStyle.co,https://www.crunchbase.com/organization/westyle-co,"Beauty, Fashion, Social","Da Nang, NA - Vietnam, Vietnam",Beyond beauty - Fashion social,"2,305,855",Closed,2015-11-23,day,,,,none,For Profit,https://westyle.co,,Seed,,USD,
MOBERI,https://www.crunchbase.com/organization/moberi,"Consulting, Human Resources","Hue, NA - Vietnam, Vietnam",MOBERI offers human resource outsourcing services.,"2,310,196",Active,2017-01-01,day,,,,,For Profit,http://www.moberi.com.vn/en,,,,,
tailocwedding,https://www.crunchbase.com/organization/tài-lộc-wedding,,"Ho Chi Minh City, NA - Vietnam, Vietnam",Tài Lộc Wedding Dịch Vụ Cưới Giá Rẻ Uy Tín Chất Lượng,"2,330,778",Closed,2015-01-01,day,,,,none,For Profit,https://tailocwedding.vn/,,,,,
Gateway Express,https://www.crunchbase.com/organization/gateway-express,"E-Commerce, Freight Service, Shipping","Ho Chi Minh City, NA - Vietnam, Vietnam","Dịch vụ chuyển phát nhanh quốc tế, gửi hàng quốc tế qua các hãng DHL, Fedex, TNT, UPS","2,334,134",Active,2016-08-29,day,,,,,For Profit,https://gatewayexpress.vn/,"Gateway là đơn vị chuyên cung cấp các giải pháp chuyển phát nhanh quốc tế tại Việt Nam.  Với nhiều năm kinh nghiệm trong ngành chuyển phát quốc tế thông qua dịch vụ chuyên nghiệp của các nhà cung cấp hàng đầu thế giới như: DHL, Fedex, UPS, TNT. Đội ngũ nhân viên của Gateway là những người có kinh nghiệm trong lĩnh vực chuyển phát nhanh và tận tâm với công việc. Chúng tôi luôn mong muốn cung cấp một dịch vụ tối ưu nhất cho khách hàng. Việc chuyển phát quốc tế trở nên đơn giản hơn thông qua sự hỗ trợ của Gateway. Giá trị cốt lõi của công ty chúng tôi thông qua 3 yếu tố: Chính xác - Nhanh chóng - Tiết kiệm để đem lại sự hài lòng cho khách hàng. ​Chúng tôi luôn nỗ lực không ngừng trong việc nâng cao chất lượng dịch vụ nhằm những giải pháp chuyển phát nhanh ưu việt nhất, đáp ứng ngày càng đa dạng các nhu cầu chuyển phát của khách hàng từ cá nhân đến doanh nghiệp.",,,,
TNCL Digital Agency,https://www.crunchbase.com/organization/tncl-digital-agency,"Advertising, Digital Marketing, Graphic Design, Web Design","Ho Chi Minh City, NA - Vietnam, Vietnam","TNCL Digital Agency provides digital marketing, website and graphic designing services.","2,340,340",Active,2015-01-01,day,,,,,For Profit,https://tncl.net/,,,,,
Phúc Khang Mobile,https://www.crunchbase.com/organization/phúc-khang-mobile,Retail,"Ho Chi Minh City, NA - Vietnam, Vietnam","Phúc Khang Mobile là siêu thị chuyên bán các sản phẩm iPhone, iPad, Apple Watch và Macbook chính hãng 100%.","2,343,986",Active,2016-11-01,day,,,,,For Profit,https://phuckhangmobile.com/,"Công ty Phúc Khang Mobile thành lập từ ngày 01/11/2016. Hiện tại, PKM đang là một trong những hệ thống phân phối smartphone quốc tế và chính hãng lớn nhất tại TP.HCM. Với uy tín và kinh nghiệm lâu năm, dịch vụ chuyên nghiệp giúp khách hàng trên toàn lãnh thổ Việt Nam dễ dàng mua sắm các sản phẩm trực tuyến. Với mục tiêu đem đến cho khách hàng những sản phẩm chất lượng cùng dịch vụ mua sắm trực tuyến tin cậy. Phuckhangmobile.com không ngừng nâng cao chất lượng dịch vụ và lắng nghe ý kiến đóng góp từ phía khách hàng, để có thể hoàn thiện dịch vụ một cách tốt nhất. Đến với Phúc Khang Mobile, quý khách sẽ được cung cấp Dịch vụ bán hàng, giao hàng và thu tiền tại nhà trên toàn quốc đảm bảo uy tín, với hàng trăm sản phẩm thuộc nhiều lĩnh vực khác nhau. Ngoài ra, PKM còn sở hữu cho mình hệ thống sửa chữa điện thoại và laptop có cùng thương hiệu. Vì vậy, khi đến với hệ thống, bạn không chỉ dễ dàng mua hàng mà còn nhận được chính sách bảo hành và sửa chữa nhanh chóng.",,,,
NewOcean IMMI,https://www.crunchbase.com/organization/newocean-immi,,"Hanoi, NA - Vietnam, Vietnam","NewOcean IMMI là đơn vị tư vấn định cư hơn 15 năm kinh nghiệm, cam kết cung cấp dịch vụ định cư nước ngoài uy tín, toàn diện.","2,349,462",Active,2015-08-28,day,,,,,For Profit,https://newoceanimmi.com/,"NewOcean IMMI là đơn vị tư vấn định cư hơn 15 năm kinh nghiệm, cam kết cung cấp dịch vụ định cư nước ngoài uy tín, toàn diện.",,,,
Kienhoc,https://www.crunchbase.com/organization/kienhoc,"E-Learning, Education","Hanoi, NA - Vietnam, Vietnam",Kienhoc is a study international quality online university.,"2,360,915",Active,2015-01-01,year,,,,,For Profit,http://www.kienhoc.vn/,Kienhoc is a study international quality online university.,,,,
Govivu.com,https://www.crunchbase.com/organization/govivu-com,"Tourism, Travel","Ho Chi Minh City, NA - Vietnam, Vietnam",Govivu.com is a Vietnam discovery and travel research website.,"2,371,160",Active,2015-01-01,year,,,,,For Profit,http://www.govivu.com,"Founded in 2015 by Son Wanari, Govivu.com is a Vietnam discovery and travel research website headquartered in Ho Chi Minh City, Vietnam.",,,,
Bettercre,https://www.crunchbase.com/organization/bettercre,Graphic Design,"Hanoi, NA - Vietnam, Vietnam",BetterCre is a company providing high quality graphic design services.,"2,382,325",Active,2015-01-01,year,,,,,For Profit,http://bettercre.com/,BetterCre is a company providing high quality graphic design services focused on researching solutions that help customers optimize their communication activities.,,,,
Viet Hosting,https://www.crunchbase.com/organization/viet-hosting,"Cloud Computing, Domain Registrar, Information Technology, Web Hosting","Ho Chi Minh City, NA - Vietnam, Vietnam","Viet Hosting is the leading hosting, cloud VPS, server, domain name, email, & SSL certificate provider.","2,383,054",Active,2016-01-01,year,,,,,For Profit,https://www.viethosting.vn,,,,,
"HOANG LONG INFORMATION SUPPLY & SERVICES CO, LTD",https://www.crunchbase.com/organization/hoang-long-information-supply-services-co-ltd,,"Hanoi, NA - Vietnam, Vietnam","Công Ty Thám Tử hoạt động lâu đời, uy tín, chuyên nghiệp nhất Việt Nam về lĩnh vực cung cấp thông tin, Dịch vụ thám tử.","2,392,478",Active,2015-08-06,day,,,,,For Profit,http://thamtutuhoanglong.com/,,,,,
xpath.co,https://www.crunchbase.com/organization/xpath-co,"Tourism, Travel","Ho Chi Minh City, NA - Vietnam, Vietnam",An online platform that connects locals who have something valuable to offer with travellers from every corner of the world.,"2,393,461",Active,2017-01-01,day,,,,,For Profit,https://xpath.co/,"xpath.co is an online platform that connects locals who have something valuable to offer with travellers from every corner of the world. Our ultimate goals firstly is to create remarkable travel experiences. It all comes from the nights wandering around a new city with local friends you just made, stories shared, home cooked meals, and the amazing insights into the culture and history that no books or travel sites ever mentioned about. Secondly, we believe in the concept of the Sharing Economy and aim to create a direct, simple, and easy way for travel buddies to earn extra income or even afford a living by doing what they are passionate about (usually profits are driven to travel agents). In addition, we help locals to deliver good impression of their loving home to international friends and keep travellers away from scams, which contribute to the tourism industry and the society.",,,,
Hellomam,https://www.crunchbase.com/organization/hellomam,Food and Beverage,"Hanoi, NA - Vietnam, Vietnam",Hellomam is a clean food service with home delivery.,"2,397,594",Closed,2015-01-01,month,,,,none,For Profit,http://hellomam.vn/,"Clean food service - home delivery . We work closely with farm qualified , honest farmers across the region 's rich raw materials Vietnam to ensure food to family safety standards , freshness , you can access source.",Seed,,USD,
Best indian restaurant ho chi minh,https://www.crunchbase.com/organization/best-indian-restaurant-ho-chi-minh,,"Ho Chi Minh City, NA - Vietnam, Vietnam",Dalcheeni Ho Chi Minh is an Indian restaurant located next to West lake in the center of Ho Chi Minh,"2,407,309",Active,2015-07-02,day,,,,,For Profit,https://dalcheenivn.com/ho-chi-minh/,"Dalcheeni Ho Chi Minh is an Indian restaurant located next to West lake in the center of Ho Chi Minh and only 21 kilometers away from the airport. Dalcheeni Ho Chi Minh brings Royal Indian cuisine to Ho Chi Minh. “Dalcheeni” is a spice which is known as cinnamon world over. Dalcheeni serves the authentic royal Indian cuisine with a flourish in a 92 seat full-service fine dining restaurant.The culinary journey starts with dishes cooked in Clay oven and Charcoal fire. This technique was inherited by the Mauryan Dynasty (300 BC) and perfected over centuries. The blending and preparation of spices is a century old craft and our team has carefully handpicked spices and flavours often used in the kitchen of the royalties elsewhere. Being proud to serve the finest Northern Indian food in Ho Chi Minh, we continue to provide friendly, prompt service and serve delicious food to thousands of wonderful patrons each month",,,,
Job2day,https://www.crunchbase.com/organization/job2day-48e3,"Education, Human Resources, Internet","Hanoi, NA - Vietnam, Vietnam","Job2day's mission are bringing to students the most qualified, appropriate jobs","2,411,074",Active,2015-01-01,year,,,,,For Profit,,"Job2day's mission are bringing to students the most qualified, appropriate jobs. The main messages said are: past is passed, future is still a mystery and present is a gift for us. The company hopes to give u the interest while seeking a job.",,,,
Mekong Business Initiative,https://www.crunchbase.com/organization/mekong-business-initiative,,"Hanoi, NA - Vietnam, Vietnam",A development partnership between the Asian Development Bank and the Government of Australia.,"2,411,384",Active,2015-01-01,year,,,,,For Profit,http://www.mekongbiz.org/,,,,,
Nghe Tu Do,https://www.crunchbase.com/organization/nghe-tu-do,"E-Commerce, Internet","Hanoi, NA - Vietnam, Vietnam",Trang Web Freelancer Chuyên Nghiệp,"2,416,902",Active,2016-09-10,day,,,,,For Profit,http://nghetudo.vn,"Nắm bắt những xu thế mới trong việc sử dụng nguồn nhân lực để xử lý công việc và tận dụng các thế mạnh của hình thức thương mại điện tử. Chúng tôi đã đã tạo ra trang web: nghetudo.vn để đáp ứng nhu cầu tìm nguồn nhân lực chất lượng và tìm kiếm việc làm cho những người yêu thích công việc tự do (free lancer) trên nhiều lĩnh vực khác nhau. Nghetudo.vn đã kết nối thành công rất nhiều khách hàng và chuyên viên trên khắp đất nước trên các lĩnh vực (phần mềm, thiết kế đồ họa, biên–phiên dịch, maketing...) Định hướng của công ty trong tương lai là trở thành một doanh nghiệp hàng đầu về tìm kiếm việc làm tự do hàng đầu Việt Nam. Với một đội ngũ nhân viên trẻ trung , năng động , sáng tạo , đầy nhiệt huyết chúng tôi mong muốn được phục vụ khách hàng một cách chu đáo hơn , chúng tôi luôn sẵn sàng tiếp nhận và biết ơn mọi đóng góp của quý khách. Hãy đến với chúng tôi và trải nhiệm những tiện ích tuyệt vời của http://nghetudo.vn",,,,
tetAtet,https://www.crunchbase.com/organization/tetatet-15f2,"B2B, Marketing, Mobile Apps, Software, Supply Chain Management","Ho Chi Minh City, NA - Vietnam, Vietnam",B2B order management platform,"2,449,085",Active,2017-01-01,year,,,,,For Profit,http://www.tetatet.co,"tetAtet enables businesses to check availability, negotiate and place orders with their suppliers easily and quickly. Items from various suppliers can be placed in a single intelligent basket that will generate and send multiple orders to appropriate suppliers when requested. Negotiation and stock availability checks can be done via a simple chat interface that is familiar to millions of users and requires virtually no learning time. Suppliers are able to maintain an online shop with flexible dynamic pricing and handle all RFQs and orders via the same chat interface and promote products using the Promotion feature to inform customers of any offers or new products.",,,,
LinkAds,https://www.crunchbase.com/organization/linkads,"Advertising, Brand Marketing, Content Creators, SEO, Social Media Management","Ho Chi Minh City, NA - Vietnam, Vietnam","LinkAds is an advertising agency that specializes in brand marketing, social media optimization, and custom website development.","2,449,311",Active,2015-01-01,year,,,,,For Profit,https://linkads.vn/,,,,,
Binh An Home,https://www.crunchbase.com/organization/binh-an-home,"Home Decor, Home Improvement, Home Services","Ho Chi Minh City, NA - Vietnam, Vietnam","Binh An Home offers niche interiors, 24/7 security, service maintenance, complimentary wifi, cable TV, laundry, and room services.","2,451,084",Active,2017-01-01,year,,,,,For Profit,https://www.binhanhome.vn,"Binh An Home operates in the real estate industry, providing a range of services related to housing and accommodation. The company offers a variety of apartments and condos, designed with a blend of modern and classic styles. Binh An Home also provides interior design and construction services, offering turnkey solutions for residential spaces. The company's name, 'Binh An', translates to 'Peace of Mind' in Vietnamese, reflecting its commitment to creating peaceful living spaces for its customers.",,,,
Bình Minh HQ - giangiaocotpha.com.vn,https://www.crunchbase.com/organization/bình-minh-hq-giangiaocotpha-com-vn,Manufacturing,"Nam Dinh, NA - Vietnam, Vietnam","Binh Minh Hq Company - scaffolding frame Frame scaffolding, Wedge Scaffolding, Ringlock Scaffolding, Formwork, Formwork Scaffolding","2,452,293",Active,2015-10-02,day,,,,,For Profit,https://giangiaocotpha.com.vn/,"Binh Minh HQ Manufacturing and Trading Co., Ltd was established in 2018, formerly known as steel, aluminum and glass processing workshop from 2011. Binh Minh HQ has gradually established a reputation on the path of self-brand development. mine. With the supply of products are construction scaffolds such as frame scaffolding, smart scaffolding, wedge-proof scaffold, ringlock scaffolding, anti-scaffolding tree, jack up scaffolding, ... high quality Binh Minh HQ has gradually won consumers' trust. Output increased rapidly and continuously ranked first in the industry.",,,,
DYN Trade and Services Company (CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DYN),https://www.crunchbase.com/organization/dyn-trade-and-services-company-công-ty-tnhh-thương-mại-dịch-vụ-dyn,,"Ho Chi Minh City, NA - Vietnam, Vietnam","customs procedures, freight forwarding, etc...","2,472,004",Active,2016-01-20,day,,,,,For Profit,http://dyn.net.vn/,,,,,
Modoho,https://www.crunchbase.com/organization/modoho,"Online Portals, Property Management, Real Estate, Sales","Thái Nguyên, NA - Vietnam, Vietnam",Modoho is a real estate company that provides an online portal for property management services.,"2,473,078",Active,2016-01-01,year,,,,,For Profit,https://modoho.com.vn,,,,,
Hanoia,https://www.crunchbase.com/organization/hanoia,Real Estate,"Hanoi, NA - Vietnam, Vietnam",Hanoia creates co-living housing designed to connect and inspire communities through well-thought spaces and experiences.,"2,475,235",Closed,2017-01-01,year,,,2019-11-01,month,For Profit,http://hanoia.co,,,,,
Media Eyes Limited Company,https://www.crunchbase.com/organization/media-eyes-limited-company,"Analytics, Data Management","Ho Chi Minh City, NA - Vietnam, Vietnam",Media Data Management and Analytics Service,"2,478,658",Active,2016-08-19,day,,,,,For Profit,http://mediaeyes.vn,Data management Platform for Audience Analytics and Online to Offline tracking,,,,
YOONG Solutions,https://www.crunchbase.com/organization/yoong-solutions,"Information Technology, Software","Ho Chi Minh City, NA - Vietnam, Vietnam",YOONG Solutions is a software outsourcing company that provides software and IT outsourcing services.,"2,482,097",Active,2016-01-01,day,,,,,For Profit,https://yoong.vn/,,,,,
Senspa,https://www.crunchbase.com/organization/senspark,Mobile,"Ho Chi Minh City, NA - Vietnam, Vietnam",Senspa - Sen AES jsc from Vietnam.,"2,498,341",Active,2015-01-01,year,,,,,For Profit,https://thammysen.vn/,,,,,
Vietnam Education Consultants,https://www.crunchbase.com/organization/vietnam-education-consultants,Education,"Hanoi, NA - Vietnam, Vietnam",VE Consultants Ltd has been established to respond to the educational needs of modern day Vietnam. ,"2,520,779",Active,2017-01-01,year,,,,,For Profit,http://www.veconsultants.vn,"Vietnam Education Consultants has been established to respond to the educational needs of modern day Vietnam.  Their mission is to source and develop educational opportunities throughout the country, specifically but not exclusively in international education. ",,,,
LP3 Network,https://www.crunchbase.com/organization/lp3-network,"Health Care, Higher Education, Training","Cà Mau, NA - Vietnam, Vietnam",LP3 Network provides healthcare education courses and training.,"2,532,214",Active,2015-01-01,year,,,,,For Profit,https://lp3network.com,,,,,
Hosiana Vietnam,https://www.crunchbase.com/organization/hosiana-vietnam,Marketplace,"Ho Chi Minh City, NA - Vietnam, Vietnam",Real Estate and Home Improvement Services Marketplace in Vietnam,"2,537,929",Closed,2017-01-01,month,,,,none,For Profit,https://hosiana.vn,"Hosiana is a digital marketplace that connects people with the best local professionals. We are a trusted community where people will find a solution to any of their real estate and home improvements needs, while real estate agencies, brokers, project developers and home services providers have the opportunity to list their products, services and collaborate remotely",Seed,,USD,
Urban City,https://www.crunchbase.com/organization/urban-city,"Consulting, Digital Marketing, E-Commerce, Warehousing","Ho Chi Minh City, NA - Vietnam, Vietnam","Urban City is an internet company offering an e-commerce platform, digital marketing, and social media presence.","2,538,000",Active,2017-01-01,year,,,,,For Profit,https://urbancity.vn,"Urban City operates as an internet-based company. It serves as an exclusive electronic distributor, primarily focusing on technology, information, and internet industries. The company's main offering appears to be an e-commerce platform, providing a variety of products for online purchase. Urban City's operations also seem to extend to the social media sphere, with a presence on platforms such as Facebook and Instagram. The company's services are designed to cater to the needs of the modern, digital consumer.",,,,
Printub,https://www.crunchbase.com/organization/printub,"Delivery Service, E-Commerce, Fashion, Internet, Shipping","Ho Chi Minh City, NA - Vietnam, Vietnam",Printub is a web platform that allows users to upload customized designs of products.,"2,553,009",Active,2017-01-01,year,,,,,For Profit,https://www.printub.com,"Printub allows sellers to create a campaign with product samples and product colors of their choice. The seller will set the price for the product and bring it to promote. When a customer buys a product, company will print the product with a design created by the seller and delivered to the customer.",,,,
Websitechuan,https://www.crunchbase.com/organization/websitechuan,"E-Commerce, Internet","Ho Chi Minh City, NA - Vietnam, Vietnam",#1 eCommerce Platform in Viet Nam,"2,555,676",Active,2015-06-26,day,,,,,For Profit,https://websitechuan.com,Websitechuan is a leading platform for eCommerce.,,,,
Revo360,https://www.crunchbase.com/organization/revo360,Software,"Hanoi, NA - Vietnam, Vietnam",Create VR content for business,"2,568,947",Active,2017-01-01,day,,,,,For Profit,,,,,,
AC Korea JSC,https://www.crunchbase.com/organization/ac-korea-jsc,Manufacturing,"Hanoi, NA - Vietnam, Vietnam",Stainless Steel Product Manufacturer,"2,573,524",Active,2015-12-14,day,,,,,For Profit,https://www.korea-steel.com,"Korea Steel - Specialized in stainless steel flanges. Directed by South Korean experts in the field, our products have high precision, comply with JIS standards. Made in Vietnam. Being exported to South Korea, Japan, etc.",,,,
In Thiên Hằng,https://www.crunchbase.com/organization/in-thiên-hằng,Printing,"Hanoi, NA - Vietnam, Vietnam",Công ty in ấn chuyên nghiệp tại Hà Nội,"2,580,751",Active,2015-08-12,day,,,,,For Profit,https://inthienhang.com/,"In Thiên Hằng: Công ty in ấn giá rẻ, chất lượng, chuyên nghiệp tại Hà Nội - Chuyên in màu kỹ thuật số, photocopy tài liệu, gia công in ấn.",,,,
VFFTECH JSC,https://www.crunchbase.com/organization/vfftech-jsc,"Advertising, Digital Marketing, Mobile Apps, Web Development","Hue, NA - Vietnam, Vietnam","VFFTECH JSC provides digital marketing, website and mobile apps development services.","2,585,827",Active,2016-09-01,day,,,,,For Profit,https://vfftech.com/,,,,,
Kopasoft,https://www.crunchbase.com/organization/kopasoft,"Information Technology, Software, Web Development","Hanoi, NA - Vietnam, Vietnam","Kopasoft is an experienced web design company in crafting highly functional, customizable WordPress themes and HTML Templates.","2,588,213",Active,2017-01-01,year,,,,,For Profit,https://www.kopasoft.com,,,,,
M — N Associates,https://www.crunchbase.com/organization/m-n-associates,"Creative Agency, Graphic Design","Ho Chi Minh City, NA - Vietnam, Vietnam","M — N Associates is a branding & creative design studio, creating meaningful solution & designing cool brands with powerful messages.","2,599,393",Active,2015-12-01,month,,,,,For Profit,http://m-n.associates,,,,,
International Consumer Product Investment (S&B Brand),https://www.crunchbase.com/organization/international-consumer-product-investment-s-b-brand,"E-Commerce, Retail","Hanoi, NA - Vietnam, Vietnam","We're building retail infrastructure with B2C model, provide consumers standard product quality, competitive pricing and payment convenience","2,601,859",Active,2015-06-01,month,,,,,For Profit,http://www.sab.com.vn,,,,,
Taxi tải Hạ Long,https://www.crunchbase.com/organization/taxi-tải-hạ-long,Transportation,"Hanoi, NA - Vietnam, Vietnam","Taxi tải Hạ Long dịch vụ chở hàng, chở đồ đạc gia đình và chuyển nhà giá rẻ tại Hạ Long. Và từ Quảng Ninh đi các tỉnh trên toàn quốc.","2,629,699",Active,2016-03-26,day,,,,,For Profit,https://taxitaihalong24h.vn/,"Taxi tải Hạ Long dịch vụ chở hàng, chở đồ đạc gia đình và chuyển nhà giá rẻ tại Hạ Long. Và từ Quảng Ninh đi các tỉnh trên toàn quốc. Taxi tải Hạ Long cho thuê các loại xe tải phù hợp để chuyển nhà, chở đồ đạc gia đình. Xe tải nhở loại 0.7 tấn. Xe tải lớn 3.0 tấn.. chở được mọi đồ đạc gia đình trên một chuyến xe.",,,,
MARCOM MATE,https://www.crunchbase.com/organization/marcom-mate,"Advertising, Marketing","Hanoi, NA - Vietnam, Vietnam",MARCOM MATE is a creative media advertising and marketing agency.,"2,652,179",Active,2015-01-01,day,,,,,For Profit,https://marcommate.com/,,,,,
Lifestyle and Business Network,https://www.crunchbase.com/organization/lifestyle-and-business-network,Business Development,"Ho Chi Minh City, NA - Vietnam, Vietnam",An Education Startup brings the Top Global Training Programs to train for local business's managers ad organize Business Network Events,"2,654,741",Active,2015-12-05,day,,,,,For Profit,http://lbnglobal.com/,An Education Startup brings the Top Global Training Programs to train for local business's managers ad organize Business Network Events,,,,
Vivotv,https://www.crunchbase.com/organization/vivotv,"Digital Entertainment, TV","Ho Chi Minh City, NA - Vietnam, Vietnam",Vivotv offers a great free video viewing service.,"2,671,502",Active,2017-01-01,year,,,,,For Profit,https://www.vivo.vn/,,,,,
Magic Skin,https://www.crunchbase.com/organization/magic-skin,Health Care,"Hanoi, NA - Vietnam, Vietnam",Mỹ phẩm Magic Skin Việt Nam,"2,702,490",Active,2015-01-01,year,,,,,For Profit,https://magicskin.asia/,"Đại lí, nhà cung cấp Mỹ phẩm Magic Skin Việt Nam Chính hãng. Mỹ phẩm cao cấp Magic Skin: sản phẩm chăm sóc da, serum tế bào gốc, ủ tóc, trị mụn đông y.",,,,
The Brown Cows,https://www.crunchbase.com/organization/the-brown-cows,Marketing,"Ho Chi Minh City, NA - Vietnam, Vietnam",The Brown Cows is a digital learning app.,"2,703,127",Active,2016-01-01,day,,,,,For Profit,https://www.thebrowncows.com,,,,,
Tomato Media,https://www.crunchbase.com/organization/tomato-media,"Advertising, Information Technology, Marketing, Small and Medium Businesses","Ho Chi Minh City, NA - Vietnam, Vietnam",Tomato Media is a digital agency that proivides digital solutions in Vietnam.,"2,709,762",Active,2016-01-01,year,,,,,For Profit,https://tomato.media,,,,,
The Evolution 7,https://www.crunchbase.com/organization/the-evolution-7,"Brand Marketing, UX Design, Web Development","Ho Chi Minh City, NA - Vietnam, Vietnam","The Evolution 7 offers UX design, web development, web design, strategic consultation, and branding services.","2,712,319",Active,2017-01-01,day,,,,,For Profit,https://theevolution7.com,,,,,
Pro Golf Weekly,https://www.crunchbase.com/organization/pro-golf-weekly,"Digital Media, Social News, Web Browsers","Nha Trang, NA - Vietnam, Vietnam",Pro Golf Weekly is a digital golf publication and website that covers the latest news on professional golf tours.,"2,723,467",Active,2015-01-01,year,,,,,For Profit,https://progolfweekly.com/,,,,,
MeeUp,https://www.crunchbase.com/organization/meeup,"Information Technology, iOS, Mobile Apps","Hong Gai, NA - Vietnam, Vietnam",MeeUp is a referral based recruitment platform.,"2,728,692",Closed,2016-01-01,year,,,,none,For Profit,https://meeup.com/,MeeUp is a recruitment technology company with app-based platforms on iOS and Android. Currently available in Hong Kong.,Seed,,USD,
Bee Bee Travel - Best Hue Walking Tour,https://www.crunchbase.com/organization/bee-bee-travel-best-hue-walking-tour,Travel Agency,"Hue, NA - Vietnam, Vietnam",Bee Bee Travel helps visitors explore the history of Vietnam through its remained heritages.,"2,730,414",Active,2016-12-01,month,,,,,For Profit,https://beebeetravel.com/,,,,,
DEALNGON,https://www.crunchbase.com/organization/dealngon,,"Ho Chi Minh City, NA - Vietnam, Vietnam",DEALNGON is the best Coupon and Voucher websites in Vietnam,"2,730,672",Active,2016-01-01,year,,,,,For Profit,https://dealngon.vn,,,,,
ICT center,https://www.crunchbase.com/organization/ict-center,"Computer, Education, Graphic Design","Ho Chi Minh City, NA - Vietnam, Vietnam",ICT center is an education center that offers programming languages and graphic designing courses.,"2,734,121",Active,2015-06-05,day,,,,,For Profit,https://ictcenter.vn/,,,,,
Gocom.vn,https://www.crunchbase.com/organization/gocom,"Brand Marketing, E-Commerce, Multi-level Marketing, Small and Medium Businesses","Hanoi, NA - Vietnam, Vietnam","Gocom.vn - Online platform Connecting Global Buyers & Sellers, Single platform for Sourcing & Selling, business reviews","2,740,242",Active,2015-01-01,year,,,,,For Profit,http://gocom.vn/,"Gocom.vn - Online platform Connecting Global Buyers & Sellers, Single platform for Sourcing & Selling, business reviews",,,,
All-The-Angels,https://www.crunchbase.com/organization/all-the-angels,"Business Development, Management Consulting, Professional Services","Phan Thiet, NA - Vietnam, Vietnam","All-The-Angels offers consultancy services to the hospitality industry in business development, transactions, and executive recruitment.","2,740,328",Active,2015-01-01,year,,,,,For Profit,https://all-the-angles.com,,,,,
Mecury Studio,https://www.crunchbase.com/organization/mecury-studio,"Information Technology, PC Games, Software","Ho Chi Minh City, NA - Vietnam, Vietnam",Mecury Studio is a software development company that focuses on developing mobile and desktop games.,"2,748,061",Active,2015-07-01,month,,,,,For Profit,https://mecury.com.vn,,,,,
TC Systems Vietnam,https://www.crunchbase.com/organization/tc-systems-vietnam,"Information Technology, Software","Hanoi, NA - Vietnam, Vietnam","TC Systems offers IT solutions, system integration, software development and outsourcing services.","2,753,619",Active,2016-01-01,day,,,,,For Profit,http://www.tc-systems.net/,,,,,
Magnolia Travel,https://www.crunchbase.com/organization/magnolia-travel,"Communities, Finance, Natural Resources, Travel, Travel Agency","Hanoi, NA - Vietnam, Vietnam","Magnolia Travel is a travel agency that provides tourism, asset management in dealing with physical resources and responsible travel.","2,759,247",Active,2016-01-01,year,,,,,For Profit,https://www.magnoliatravel.vn/,,,,,
Pasoto.com,https://www.crunchbase.com/organization/pasoto-com,"E-Commerce, Logistics, Retail, Travel","Ho Chi Minh City, NA - Vietnam, Vietnam",Pasoto.com sells inter-provinces bus tickets of prestige bus operators.,"2,773,475",Closed,2015-01-01,year,,,,none,For Profit,https://pasoto.com/,,,,,
SBC Scientific,https://www.crunchbase.com/organization/sbc-scientific,Chemical,"Ho Chi Minh City, NA - Vietnam, Vietnam","SBC Scientific supplies chemicals and laboratory instruments for factories, universities, institutes, and research centers.","2,792,465",Active,2015-01-01,year,,,,,For Profit,https://www.sbc-vietnam.com,,,,,
