Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Innovation Organization,https://www.crunchbase.com/organization/innovation-organization,"Advertising, Marketing, Sales","Singapore, Central Region, Singapore","Innovation Organization offers sales and marketing services for telecommunications, insurance, and technology companies.","1,111,929",Active,2021-01-01,year,,,,,For Profit,https://www.innovation-organization.com,,,,,
ARTM Technologies,https://www.crunchbase.com/organization/artm-technologies,"Blockchain, Cryptocurrency, Software","Singapore, Central Region, Singapore","ARTM Technologies is a blockchain technology platform for NFTs, video streaming, and gaming.","1,112,801",Active,2021-01-01,year,,,,,For Profit,https://www.getartm.io,,,,,
LERO Production,https://www.crunchbase.com/organization/lero-production,"Content, Film Production, Media and Entertainment, Video","Singapore, Central Region, Singapore","LERO Production is a video production company that produces corporate, commercial, and SME promo videos.","1,119,271",Active,2021-01-01,year,,,,,For Profit,https://lero-production.com,,,,,
Weshine,https://www.crunchbase.com/organization/weshine-0d67,"Employment, Internet, Recruiting, Software","Singapore, Central Region, Singapore",Weshine is an online platform that specializes in hiring and finding remote employees for remote jobs.,"1,120,681",Active,2021-01-01,year,,,,,For Profit,https://weshine.com/,,,,,
Trivi Data,https://www.crunchbase.com/organization/trivi-data,"Artificial Intelligence (AI), Cloud Data Services, Data Integration, Machine Learning","Singapore, Central Region, Singapore",Trivi Data is a global technology firm focused on creating long-term sustainable value for our customers.,"1,124,552",Active,2021-01-01,year,,,,,For Profit,https://trividata.com,"Trivi Data developed strategic, business oriented and technical capabilities along with pre built AI / ML models to help uncover value of Data. We have been supporting our customers planning and executing their Digital Strategy through the combination of cloud, AI/ ML, and big data analytics solutions and helping them secure a successful digital future. Trivi Data's mission is to integrate business and mainstream IT of any organization and be a reliable partner in their ‘Data to Decision’ journey. Trivi Data was established in 2021.",,,,
Fisk Tech,https://www.crunchbase.com/organization/fisk-tech,"Industrial Engineering, Marine Technology, Oil and Gas","Singapore, Central Region, Singapore",Fisk Tech specializes in underwater engineering and maintenance solutions for ships and offshore energy companies.,"1,125,803",Active,2021-01-01,year,,,,,For Profit,https://fisktech.com,,,,,
IX Sound,https://www.crunchbase.com/organization/ix-sound,"Electronics, Musical Instruments, Software","Singapore, Central Region, Singapore",IX Sound is a music technology company that creates virtual instruments and sound libraries.,"1,126,032",Active,2021-01-01,year,,,,,For Profit,https://ixsound.co,,,,,
X2 Energy,https://www.crunchbase.com/organization/x2-energy,"Energy, Renewable Energy, Solar","Singapore, Central Region, Singapore",X2 Energy specializes in microgrid power solutions that develop renewable and sustainable power infrastructure.,"1,144,703",Active,2021-01-01,year,,,,,For Profit,https://x2-energy.com,,,,,
Princeton PowerWorks,https://www.crunchbase.com/organization/princeton-powerworks,"Battery, Energy, Industrial","Singapore, Central Region, Singapore",Princeton PowerWorks is a battery technology company that specializes in battery security assessment and energy transformation services.,"1,162,216",Active,2021-01-01,year,,,,,For Profit,https://www.princetonpowerworks.com,,,,,
Singularity Studio,https://www.crunchbase.com/organization/singularity-studio-ccf1,"Blockchain, Gaming, Software","Singapore, Central Region, Singapore",Singularity Studio is a game development company that develops games using blockchain technology.,"1,169,807",Active,2021-01-01,year,,,,,For Profit,https://www.thesingularity.studio,,,,,
Fend Digital,https://www.crunchbase.com/organization/fend-digital,"Advertising, Brand Marketing, Digital Marketing","Midview City, Central Region, Singapore",Fend Digital protects the brand from threats and ensures effective marketing.,"1,179,431",Active,2021-01-01,year,,,,,For Profit,https://fenddigital.com,Fend Digital protects the brand from threats and ensures effective marketing. Fend Digital was founded in 2021 and was headquartered in Singapore.,,,,
Faspace,https://www.crunchbase.com/organization/faspace,"Delivery Service, Freight Service, Logistics, Transportation","Singapore, Central Region, Singapore",Faspace is a logistics company that provides freight forwarding and delivery services for the life science and biotechnology sectors.,"1,197,247",Active,2021-01-01,year,,,,,For Profit,https://www.faspace.sg,,,,,
Ecomms,https://www.crunchbase.com/organization/ecomms,"Customer Service, Digital Marketing, E-Commerce, Information Technology, Software","Singapore, Central Region, Singapore","Ecomms is an information technology company that provides store management, e-commerce, digital marketing, design, and customer service.","1,209,961",Active,2021-01-01,year,,,,,For Profit,https://www.ecomms.com.sg/,,,,,
Vasco,https://www.crunchbase.com/organization/vasco-4f1c,"Fleet Management, Marine Technology, Risk Management","Singapore, Central Region, Singapore",Vasco provides voyage management software for maritime management.,"1,212,604",Active,2021-01-01,year,,,,,For Profit,https://vascosystems.com,,,,,
FinX,https://www.crunchbase.com/organization/finx-f00d,"Advice, Banking, Financial Services, Management Consulting","Singapore, Central Region, Singapore","FinX is an investment banking firm that specializes in management consulting, insurance advisory, and private equity funds.","1,218,532",Active,2021-01-01,year,,,,,For Profit,https://fin-x.in/,,,,,
Bholdus,https://www.crunchbase.com/organization/bholdus,"Blockchain, Cryptocurrency, Financial Services, FinTech","Singapore, Central Region, Singapore","Bholdus is a blockchain company that specializes in digital assets, Defi networks, and cryptocurrencies like Ethereum and Polkadot.","1,229,092",Active,2021-01-01,year,,,,,For Profit,https://bholdus.com/,,,,,
Meta Ultra Holdings,https://www.crunchbase.com/organization/meta-ultra-holdings,Metaverse,"Singapore, Central Region, Singapore",Meta Ultra Holdings (MUH) is a technology investment and development corporation.,"1,230,555",Active,2021-01-01,year,,,,,For Profit,https://metaultra.org,"Meta Ultra Holdings (MUH) is a technology investment and development corporation. Meta Ultra mainly invests in Metaverse Technology, Blockchain Technology, Big Data Technology, and Metaverse games on Business, sports, & Real Estate.",,,,
Coexist Coffee Co.,https://www.crunchbase.com/organization/coexist-coffee-co,"Coffee, E-Commerce, Education, Retail, Training","Singapore, Central Region, Singapore",Coexist Coffee Co. is a coffee university that sells coffee beans and offers crafted-out classes and workshop services.,"1,231,936",Active,2021-01-01,year,,,,,For Profit,https://www.coexistcoffee.co,,,,,
NFTGameCo,https://www.crunchbase.com/organization/nftgameco,"Blockchain, Gaming, Software","Singapore, Central Region, Singapore",NFTGameCo is a gaming company that builds games using blockchain technology.,"1,238,725",Active,2021-01-01,year,,,,,For Profit,https://nftgameco.com,,,,,
Nooble,https://www.crunchbase.com/organization/nooble,"Internet, Mobile Apps, Podcast, Social Media, Software","Singapore, Central Region, Singapore",Nooble is a podcasting app where users can listen to bite-sized content via a curated audio feed and also create their own micro-podcasts.,"1,241,106",Active,2021-01-01,year,,,,,For Profit,https://web.noobleapp.com/,,,,USD,
i4 Catalogue,https://www.crunchbase.com/organization/i4-catalogue,"Digital Marketing, Information Technology, Training, Web Design","Singapore, Central Region, Singapore","i4 Catalogue is an information technology company that offers web design, digital engineering, and training services.","1,241,961",Active,2021-01-01,year,,,,,For Profit,https://i4catalogue.com,,,,,
Awesome Container Company,https://www.crunchbase.com/organization/awesome-container-company,"Food and Beverage, Logistics, Mobile Apps, Supply Chain Management","Singapore, Central Region, Singapore",Awesome Container Company helps to eliminate plastic and single use packaging in the food and beverage industry.,"1,242,213",Closed,2021-01-01,day,,,,none,For Profit,https://www.awesomecontainer.com,"Awesome Container Company replaces single use packaging with reusable stainless steel containers. The product featueres includes removable, adjustable divider, leak-resistant lid keeps food fresh, rectangle shapes stack to save storage space, easy to sanitize and dishwasher safe, containers and lids are freezer safe, and more.",Seed,,USD,
pdtswab.sg,https://www.crunchbase.com/organization/pdtswab-sg,"Biotechnology, Health Diagnostics, Medical","Singapore, Central Region, Singapore",pdtswab.sg is a clinical laboratory that provides medical tests and health diagnostic services.,"1,242,463",Active,2021-01-01,year,,,,,For Profit,https://www.pdtswab.sg,,,,,
CodeTowers,https://www.crunchbase.com/organization/codetowers,"E-Learning, EdTech, STEM Education, Training","Singapore, Central Region, Singapore",CodeTowers is a virtual classroom platform that teaches coding and conducts workshops for students.,"1,256,308",Active,2021-01-01,year,,,,,For Profit,https://www.codetowers.com,,,,,
Black Cockatoo,https://www.crunchbase.com/organization/black-cockatoo,"Cloud Data Services, Digital Media, UX Design","Singapore, Central Region, Singapore","Black Cockatoo is a digital media company that offers data analysis, API development, cloud solutions, and hosting services.","1,270,059",Active,2021-01-01,year,,,,,For Profit,https://blackcockatoo.wearecuriousminds.com,,,,,
Cygni Advanced Neurorehabilitation Centre,https://www.crunchbase.com/organization/cygni-advanced-neurorehabilitation-centre,"Health Care, Hospital","Singapore, Central Region, Singapore",Cygni Advanced Neurorehabilitation Centre focus on the occupational therapy domain of neurorehabilitation.,"1,274,058",Active,2021-01-01,year,,,,,For Profit,https://cygnirehab.com,Cygni Advanced Neurorehabilitation Centre is the first neurorehabilitation center that offers world-class upper limb occupational therapy.,,,,
Folklory,https://www.crunchbase.com/organization/folklory,"Audio, Broadcasting, Media and Entertainment","Singapore, Central Region, Singapore",Folklory is an audio startup that creates personal podcasts.,"1,289,431",Active,2021-01-01,year,,,,,For Profit,https://www.folklory.com,,,,,
Maro,https://www.crunchbase.com/organization/maro-e6b5,Retail Technology,"Singapore, Central Region, Singapore",Data-driven DOOH advertising solution that empowers brands to implement sales & marketing campaigns with analytics at budget cost.,"1,293,608",Active,2021-01-01,year,,,,,For Profit,https://maro.sg/,[A RadX Group company] Maro - Data-driven DOOH advertising solution that empowers brands to implement sales & marketing campaigns with analytics at budget cost. Capturing footfall data to improve commercial performance.,,,,
Learn Course Online,https://www.crunchbase.com/organization/learn-course-online,"Art, E-Learning, Finance, Training","Singapore, Central Region, Singapore","Learn Course Online is a learning marketplace platform that offers arts, business, and finance courses.","1,300,187",Active,2021-01-01,year,,,,,For Profit,https://learncourseonline.com,,,,,
Brickwood Studio,https://www.crunchbase.com/organization/brickwood-studio,"Construction, Home Renovation, Interior Design","Singapore, Central Region, Singapore",Brickwood Studio is an interior design and home renovation company.,"1,308,033",Active,2021-01-01,year,,,,,For Profit,https://www.brickwoodstudio.sg,,,,,
HurricaneSwap,https://www.crunchbase.com/organization/hurricaneswap,"Blockchain, Cryptocurrency, Virtual Currency","Singapore, Central Region, Singapore",HurricaneSwap is cross-chain trading protocol based on avalanche.,"1,309,958",Active,2021-01-01,year,,,,,For Profit,https://hurricaneswap.com,"HurricaneSwap is a cross-chain DEX developed on the Avalanche blockchain. It allows transferring assets directly across chains, without performing complex operations through a cross-chain bridge.",Seed,,USD,
LAB360,https://www.crunchbase.com/organization/lab360-ae16,"Business Development, Consulting, Marketing","Singapore, Central Region, Singapore",LAB360 is a brand consultancy that offers marketing and communication services.,"1,316,657",Active,2021-01-01,year,,,,,For Profit,https://lab360.asia,,,,,
Kvika Geothermal,https://www.crunchbase.com/organization/kvika-geothermal,"Energy, Project Management, Renewable Energy","Singapore, Central Region, Singapore",Kvika Geothermal develops geothermal energy for heating and electricity production services.,"1,317,165",Active,2021-01-01,year,,,,,For Profit,https://www.kvikageothermal.com,,,,,
Earth 300,https://www.crunchbase.com/organization/earth-300,"Environmental Engineering, Life Science, Sustainability","Singapore, Central Region, Singapore",Earth 300 is a technology platform for science and exploration of sea and ocean life.,"1,322,723",Active,2021-01-01,year,,,,,For Profit,https://www.earth300.com,,,,,
TECHT,https://www.crunchbase.com/organization/techt,"Information Technology, Software, Web Development","Singapore, Central Region, Singapore",TECHT is a web3 venture studio dedicated to the advancement of asset tokenization and the future of work.,"1,328,164",Active,2021-01-01,year,,,,,For Profit,https://www.techt.io,,,,,
En3,https://www.crunchbase.com/organization/en3-0faa,"Broadcasting, Film Production, Subscription Service, Video, Video Streaming","Singapore, Central Region, Singapore","En3 is a video production company that provides corporate videos, live streaming, animations, and motion graphic services.","1,342,555",Active,2021-01-01,year,,,,,For Profit,https://www.en3studio.com,,,,,
TutoReels,https://www.crunchbase.com/organization/tutoreels,"Content, E-Learning, Education, Training","Singapore, Central Region, Singapore","TutoReels is a learning platform that offers training guides, learning materials, and video content creation services.","1,344,546",Active,2021-01-01,year,,,,,For Profit,https://www.tutoreels.com,,,,,
Starry Blockchain Energy,https://www.crunchbase.com/organization/starry-blockchain-energy,"Blockchain, Energy, Energy Efficiency","Singapore, Central Region, Singapore",Starry is a company seeking to use blockchain technology to develop and use sustainable energy solutions.,"1,347,051",Active,2021-01-01,year,,,,,For Profit,http://starrylab.io/,"Starry is an innovative grid technology company based on blockchain. Starry has built itself into a block-chain based technology and strategic microgrid expert for business partners, project owners and financial investors. Starry provides complete technical and business solutions, including project feasibility study, engineering design, equipment manufacturing, on-site debugging and operation and maintenance of monitoring system based on blockchain.",,,,
Wasna,https://www.crunchbase.com/organization/wasna,"Biotechnology, Life Science","Singapore, Central Region, Singapore",Wasna is a biotech company that produces an animal-free growth serum.,"1,347,057",Active,2021-01-01,year,,,,,For Profit,https://www.wasna.co/,,,,,
Canopus Advisors,https://www.crunchbase.com/organization/canopus-advisors,"Advice, Financial Services, Venture Capital","Singapore, Central Region, Singapore",Canopus Advisors offers advisory support and venture capital to tech startups.,"1,357,316",Active,2021-01-01,year,,,,,For Profit,https://www.canopusadvisors.com,,,,,
PLG Partners,https://www.crunchbase.com/organization/plg-partners,"Communities, Outsourcing, Professional Networking","Singapore, Central Region, Singapore",PLG is a portable benefits platform for the gig economy.,"1,357,524",Active,2021-01-01,year,,,,,For Profit,,"PLG is a portable benefits platform for the gig economy, that enables independent contractors to pick and choose company-sponsored workplace benefits through a simple plug and play platform through work apps.",,,USD,
SG Family Man,https://www.crunchbase.com/organization/sg-family-man,"Lifestyle, Media and Entertainment, Men's","Singapore, Central Region, Singapore","SG Family Man is a lifestyle media platform that covers reviews about cars, interior design, and lifestyle information for men.","1,374,382",Active,2021-01-01,year,,,,,For Profit,https://www.sgfamilyman.com,,,,,
Glyph,https://www.crunchbase.com/organization/glpyh,"B2B, Marketing, Public Relations, Software","Singapore, Central Region, Singapore","Glyph enables you to identify and collaborate with journalists & influencers directly, managing media & influencer relations at scale.","1,381,784",Active,2021-01-01,year,,,,,For Profit,https://www.glyph.social,,,,,
Ascend Life,https://www.crunchbase.com/organization/ascend-life,"Financial Services, Retirement, Wealth Management","Singapore, Central Region, Singapore","Ascend Life is a financial services company that offers wealth investment, mortgage, and retirement planning services.","1,382,274",Active,2021-01-01,year,,,,,For Profit,https://www.ascendlife.com.sg,,,,,
KILSA Global Solutions,https://www.crunchbase.com/organization/kilsa-global-solutions,"Consulting, Information Technology","Singapore, Central Region, Singapore","KILSA Global Solutions is a IT Consulting and Services company, a subsidiary of KILSA Global.","1,394,195",Active,2021-01-01,year,,,,,For Profit,https://www.kilsa-solutions.com,,,,,
Tiger Infrastructure,https://www.crunchbase.com/organization/tiger-infrastructure,"Infrastructure, Renewable Energy","Singapore, Central Region, Singapore",Tiger Infrastructure provides integrated telecommunications infrastructure services.,"1,405,691",Active,2021-01-01,year,,,,,For Profit,https://www.tigertowers.com,"To provide dependable, high-quality services to clients, Tiger combines the skills of team members in the deployment, operation, and maintenance of communications infrastructure with our in-depth understanding of sustainable energy solutions and energy management. Tiger develops projects, owns, manages, and operates wireless communication towers and fiber optic conduit infrastructure.",,,,
Undercurrent Technologies,https://www.crunchbase.com/organization/undercurrent-technologies,"Apps, Blockchain, UX Design, Web Development","Singapore, Central Region, Singapore","Undercurrent Technologies is a technology solutions firm offering design, digital transformation, web, and block chain development services.","1,406,402",Active,2021-01-01,year,,,,,For Profit,https://www.undercurrent.tech,,,,,
Agvo Group,https://www.crunchbase.com/organization/agvo-group,"Energy, Logistics, Renewable Energy, Solar","Singapore, Central Region, Singapore","Agvo Group is a holding company that develops, installs, and maintains renewable energy and provides logistics services.","1,409,328",Active,2021-01-01,year,,,,,For Profit,https://agvo.sg,,,,,
Alpha Millennia Technology,https://www.crunchbase.com/organization/alpha-millennia-technology,"Financial Services, Insurance, Risk Management","Singapore, Central Region, Singapore",Alpha Millennia Technology is an insurance company that provides digital insurance as a service (DIAAS).,"1,434,849",Active,2021-01-01,year,,,,,For Profit,https://alphamillennia.com,,,,,
Bamboo,https://www.crunchbase.com/organization/bamboo-7d54,"Consulting, Personal Development, Training","Singapore, Central Region, Singapore",Bamboo is a business consulting company that provides leadership development and change management consulting services.,"1,455,834",Active,2021-01-01,year,,,,,For Profit,https://www.bambooconsulting.company,,,,,
Cargo Studio,https://www.crunchbase.com/organization/cargo-studio,"Gaming, Software, Video Games","Singapore, Central Region, Singapore",Cargo Studio is an indie games incubator that specializes in developing games and hosting incubation programs.,"1,461,222",Active,2021-01-01,year,,,,,For Profit,https://www.cargostudio.co,,,,,
ACY Finance,https://www.crunchbase.com/organization/acy-finance,"Cryptocurrency, Financial Services, Trading Platform","Singapore, Central Region, Singapore",ACY Finance is an operator of an anti-robot decentralized exchange for crypto trading.,"1,467,991",Active,2021-01-01,year,,,,,For Profit,https://app.acy.finance/,,,,,
Sumpter Legal,https://www.crunchbase.com/organization/sumpter-legal,"Consulting, Legal","Singapore, Central Region, Singapore",Sumpter Legal is a legal resourcing company that offers legal research and secondment services.,"1,472,612",Active,2021-01-01,year,,,,,For Profit,https://www.sumpterasia.com,,,,,
MEDs Interconnect,https://www.crunchbase.com/organization/meds-interconnect,"Electronics, Industrial, Manufacturing","Singapore, Central Region, Singapore","MEDs Interconnect specializes in spectrum interconnect products, solutions, and services.","1,486,203",Active,2021-01-01,year,,,,,For Profit,https://meds-int.com,,,,,
Instants,https://www.crunchbase.com/organization/instants,"Advertising, Digital Media, Marketing Automation, Service Industry","Singapore, Central Region, Singapore",Instants is a digital platform that enables businesses and social media influencers to work together to expand the business and earn profit.,"1,502,698",Active,2021-01-01,year,,,,,For Profit,https://www.instants.ai/,,,,,
truvalyou,https://www.crunchbase.com/organization/truvalyou,"Lifestyle, Social Impact, Software, Sustainability","Singapore, Central Region, Singapore",The truvalyou app is the easiest way to make informed consumer decisions based on your own personal beliefs.,"1,508,269",Active,2021-01-01,day,,,,,For Profit,https://app.truvalyou.com,"The truvalyou app is the easiest way to make informed consumer decisions based on your own personal beliefs. Discuss Join our value-driven communities on the application. Share and discuss topics relevant to your core beliefs within your communities. Create new communities for others to join and engage with. Determine Communities are used to determine company scores. Company scores rank business profiles based on how well-aligned they are with your communities. Receive a personalized score for every company based on your individual values! Do More Use your tailored company scores to make better, value-driven consumer decisions. Support the companies you believe in and avoid the ones you do not. Show the importance of belief-based buying to the world! It’s simple, join truvalyou today and live life according to your true values! About Us We’re truvalyou, and we believe everyone has the right to know which companies align with their own personal values. We know just how difficult it is to make consumer decisions that align with your own individual beliefs, we also believe it does not, and should not have to be this way. That’s why we’ve created truvalyou, our only goal is to make it easier than ever to make better, value-driven consumer decisions and live a life true to yourself.  We hope you’ll join us on this journey and change lives together.",,,,
1NURSE,https://www.crunchbase.com/organization/1nurse,"Health Care, Medical, Mobile Apps","Singapore, Central Region, Singapore",1NURSE is a platform that helps to connect nurses and allied professionals with the health care industries.,"1,529,801",Active,2021-01-01,year,,,,,For Profit,https://www.1nurse.com,,,,,
Greydient Lab,https://www.crunchbase.com/organization/greydient-lab,"Brand Marketing, Graphic Design, Product Design","Singapore, Central Region, Singapore","Greydient Lab focuses on shaping digital products and creating a brand identity, designed with the user in mind for a long-term solution.","1,533,473",Active,2021-01-01,year,,,,,For Profit,https://www.greydientlab.com,,,,,
VIV,https://www.crunchbase.com/organization/viv-5517,"Finance, Financial Services","Singapore, Central Region, Singapore",VIV is a debt consolidator and advisor that offers consolidation of multiple debts under a single account while protecting from harassment.,"1,539,663",Active,2021-01-01,year,,,,,For Profit,https://viv.com.sg/,,,,,
TalentStories,https://www.crunchbase.com/organization/talentstories,"Media and Entertainment, News, Publishing","Singapore, Central Region, Singapore","TalentStories offers a weekly newsletter and a podcast about wealth, investing, health, exercise, diet, and relationships.","1,542,830",Active,2021-01-01,year,,,,,For Profit,https://www.talentstories.com,"TalentStories is a company that operates in the human resources industry. It offers a newsletter service that provides curated insights from across the changing world of work. Each week, TalentStories highlights and explores three 'Stories' which are insights gathered from various sectors of the workforce. The company's newsletter surveys the world of work in the midst of change, providing valuable information for its subscribers. TalentStories aims to shed light on the real power of people in various stages of work, from product development to sales and support.",,,,
Codingfy Cloud,https://www.crunchbase.com/organization/codingfy-cloud,"Developer APIs, Information Technology, Software","Singapore, Central Region, Singapore","Codingfy Cloud is a software company specializing in low-code app development, API aggregation, and API traffic management services.","1,543,877",Active,2021-01-01,year,,,,,For Profit,https://www.codingfy.cloud,,,,,
30Tech,https://www.crunchbase.com/organization/30tech,"Blockchain, Mobile Apps, Wellness","Singapore, Central Region, Singapore",30Tech is a group of companies that focuses on improving sleep through a blockchain community-driven wellness ecosystem.,"1,556,159",Active,2021-01-01,year,,,,,For Profit,https://30tech.co,30Tech is a group of companies that focuses on improving sleep through the development of a blockchain-based community-driven wellness ecosystem.,,,,
Singapore One,https://www.crunchbase.com/organization/singapore-one,"Communities, Media and Entertainment","Singapore, Central Region, Singapore",Singapore One is one of the most popular online community media channels in Singapore that shows the stories filed by ordinary citizens.,"1,558,592",Active,2021-01-01,year,,,,,For Profit,https://singapore-one.com/,Singapore One is one of the most popular online community media channels in Singapore that takes a ground approach with stories filed by ordinary citizens. Visit now.,,,,
Gifted Group,https://www.crunchbase.com/organization/gifted-group,"Consulting, Finance, Financial Services","Singapore, Central Region, Singapore",Gifted Group is a financial advice consultancy that offers asset management and investment banking services.,"1,559,246",Active,2021-01-01,year,,,,,For Profit,https://www.gifted-group.com,,,,,
Forwardier,https://www.crunchbase.com/organization/forwardier,"Freight Service, Logistics","Singapore, Central Region, Singapore",Freight Forwarding from China to Singapore,"1,560,901",Active,2021-01-01,year,,,,,For Profit,https://forwardier.com,"Forwardier is part of AJS Materials Trading with close to 10 years of experience in helping businesses source, purchase, and import equipment/materials from China to Singapore. Headquartered in Singapore, Forwardier has provided FCL, LCL Sea Shipping, and Air freight services since 2021. Fowardier has demonstrated a track record of operational and service excellence and trusted by Singapore's SMEs' and universities. Our team aimed to revolutionise the way of helping businesses & consumers manage their logistics from China effortless & efficiently with our platform.",,,,
Okay To Chat,https://www.crunchbase.com/organization/okay-to-chat,"Consulting, Health Care, Psychology","Singapore, Central Region, Singapore",Okay to Chat is a e-counselling platform that offers mental health services.,"1,564,479",Active,2021-01-01,year,,,,,For Profit,https://okaytochat.com,,,,,
A Better Consultancy,https://www.crunchbase.com/organization/a-better-consultancy,,"Singapore, Central Region, Singapore","Product Design, Strategic Design, UX Design, Digital Transformation, Digital Strategy, Consultancy, Web Development, Mobile App","1,576,793",Active,2021-01-01,year,,,,,For Profit,https://www.abetterconsultancy.co/,"We are a technology consultancy based in Singapore that excels in communicating across strategy, design and development to provide businesses with the confidence they need to excel in the digital space of their industry.",,,,
Neofy,https://www.crunchbase.com/organization/neofy,"Cloud Data Services, Finance, FinTech","Singapore, Central Region, Singapore","Neofy is a financial cloud company that offers product, engagement, security, and management cloud services.","1,595,922",Active,2021-01-01,year,,,,,For Profit,https://www.neofy.cloud,,,,,
Nerv,https://www.crunchbase.com/organization/nerv-555b,"Business Development, Collaboration, Professional Networking","Singapore, Central Region, Singapore",Nerv is a technology company that enhances how professionals and teams collaborate with a dynamic interface and agile chat features.,"1,621,411",Active,2021-01-01,year,,,,,For Profit,https://getnerv.io/,,,,,
Big Wall Consultancy,https://www.crunchbase.com/organization/big-wall-consultancy,"Consulting, Digital Marketing, SEO, Training, Web Development","Singapore, Central Region, Singapore","Big Wall Consultancy is a digital marketing agency that offers search engine optimization, website development, and SEO writing services.","1,625,451",Active,2021-01-01,year,,,,,For Profit,https://bigwallconsultancy.com,,,,,
Chalawan,https://www.crunchbase.com/organization/twentyeighty-ffa0,"Consumer, CRM, E-Commerce, Management Consulting","Singapore, Central Region, Singapore",Chalawan is a company of passion focused on the Southeast Asia Consumer space,"1,631,287",Active,2021-01-01,year,,,,,For Profit,https://chalawan.asia/,"Chalawan is a company of passion focused on the Southeast Asia (SEA) Consumer space. Our mission is to understand this space better than anyone else, share our knowledge, and build or grow consumer businesses here for the long-term. The company has three main activities: - We conduct research in the SEA Consumer space, and publish our insights through the Chalawan Insights newsletter. - We offer advisory and consulting services to brands and investors, mainly focused on e-commerce, omnichannel, and CRM/loyalty in Southeast Asia - We make our own bets through angel investments and self-funded ventures Chalawan is founded by two ex-operators with a combined 18 years of experience in the SEA Consumer sector. We work with a network of trusted freelancers including designers, programmers, researchers and interpreters.",,,,
SGSG.SG,https://www.crunchbase.com/organization/sgsg-sg,SaaS,"Singapore, Central Region, Singapore",a URL shortening service and link management platform used by digital marketers.,"1,632,886",Active,2021-01-01,year,,,,,For Profit,https://sgsg.sg,"SGSG.SG, a URL shortening service and link management platform used by digital marketers around the world to analyse ad campaign performance.",,,,
BulkSG Environment,https://www.crunchbase.com/organization/bulksg-environment,"Environmental Engineering, Landscaping, Recycling","Singapore, Central Region, Singapore","BulkSG Environment is an environmental services company that provides horticulture, recycling, and landscape engineering services.","1,643,970",Active,2021-01-01,year,,,,,For Profit,https://www.bulksg.com,,,,,
GRIP Global,https://www.crunchbase.com/organization/grip-global,"Business Development, Consulting, Risk Management","Singapore, Central Region, Singapore","GRIP is a business advisory firm that specializes in business resilience management, risk profiling, and scenario planning services.","1,704,460",Active,2021-01-01,year,,,,,For Profit,https://www.grip-global.com,,,,,
Eastern Epic Capitals,https://www.crunchbase.com/organization/eastern-epic-capitals,"Finance, Financial Services, Venture Capital","Singapore, Central Region, Singapore","Eastern Epic Capitals is a venture capital firm that invests in the IT, AI, healthcare, and energy sectors.","1,716,068",Active,2021-01-01,year,,,,,For Profit,https://www.easternepic.vc,,,,,
Inovas Tech,https://www.crunchbase.com/organization/inovas-tech,"Cyber Security, Information Technology, Risk Management","Singapore, Central Region, Singapore",Inovas Tech specializes in risk management and cybersecurity services for businesses.,"1,726,412",Active,2021-01-01,year,,,,,For Profit,https://www.inovastech.net,,,,,
itvTimes,https://www.crunchbase.com/organization/itvtimes,"Digital Media, News","Singapore, Central Region, Singapore","itvTimes news is a famous and trusted platform to get the latest news updates, expert reviews, and more.","1,731,023",Active,2021-01-01,year,,,,,For Profit,https://itvtimes.com,"itvTimes news is a famous and trusted platform to get the latest news updates, expert reviews, and more. We’re currently covering news from all around the globe on various topics, including business, entertainment, technology & more.",,,,
AVA,https://www.crunchbase.com/organization/ava-d5ea,"Information Technology, Marketplace, Outsourcing","Singapore, Central Region, Singapore",AVA is an Intelligent marketplace for freelancers.,"1,735,218",Active,2021-01-01,year,,,,,For Profit,https://ava.work,,,,,
Linkcube Ventures,https://www.crunchbase.com/organization/linkcube-ventures,,"Singapore, Central Region, Singapore",Linkcube Ventures operates as an investment firm.,"1,763,644",Active,2021-01-01,year,,,,,For Profit,https://www.linkcube.ventures/,Linkcube Ventures operates as an investment firm.,,,,
Green My Carbon,https://www.crunchbase.com/organization/green-my-carbon,"Artificial Intelligence (AI), Blockchain, Internet of Things, Machine Learning","Singapore, Central Region, Singapore","Green My Carbon is an end-end platform to allow businesses to measure, monitor, reduce, offset and report their impact on climate.","1,764,880",Active,2021-01-01,year,,,,,For Profit,https://greenmycarbon.com,"Green My Carbon is a developer of an end-end platform designed to allow businesses to measure, monitor, reduce, offset and report their impact on climate.  The company provides Impact-as-a-Service platform build on blockchain technology and leverages technologies such as Internet of Things (IoT), Artificial Intelligence and Machine Learning which enables businesses to forecast their impact and take corrective action recommended by the platform ahead of time. Green My Carbon was established in 2021.",,,,
Raven Recruit,https://www.crunchbase.com/organization/raven-recruit,"Employment, Human Resources, Recruiting","Singapore, Central Region, Singapore","Raven Recruit is a recruiting platform that specializes in employment, interview invitations, and job hiring services for candidates.","1,764,942",Active,2021-01-01,year,,,,,For Profit,https://ravenrecruit.com,,,,,
