Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Davao Doctors Hospital,https://www.crunchbase.com/organization/davao-doctors-hospital,"Health Care, Hospital, Medical","Davao City, Davao City, Philippines",Davao Doctors Hospital is a healthcare firm that provides various clinical and surgical medical services.,"1,553,375",Active,1969-01-01,year,,,,,For Profit,https://ddh.com.ph/,,,,,
Davis & Spence,https://www.crunchbase.com/organization/davis-spence-pty-ltd,"Consumer Goods, Heating, Ventilation, and Air Conditioning (HVAC), Lighting, Retail","Australia, Isabela, Philippines","Davis & Spence is a retailer of lighting, air conditioning, and refrigeration.","1,562,468",Active,1956-01-01,year,,,,,For Profit,https://www.davisandspence.com.au,,,,,
Shell Pilipinas Petroleum Corporation,https://www.crunchbase.com/organization/shell-pilipinas-petroleum-corporation,"Energy, Renewable Energy, Solar","Laoag City, Laoag, Philippines","Shell Pilipinas Petroleum Corporation is the provider of oil and gas exploration, production, oil refining, and distributions to consumers.","1,584,184",Active,1959-01-01,year,,,,,For Profit,http://www.shell.com.ph,,,,,
Export & Industry Bank,https://www.crunchbase.com/organization/export-industry-bank,"Banking, Finance, Financial Services","Makati, Manila, Philippines",Export & Industry Bank is engaged in commercial banking and fund management businesses.,"1,588,048",Closed,1980-01-01,year,1987-01-28,day,,none,For Profit,http://www.exportbank.com.ph,"Export & Industry Bank is a fintech company that operates at the intersection of commercial banking and fund management, showcasing a dual commitment to financial services. The company facilitates a spectrum of financial transactions, while its involvement in fund management reflects a dedication to optimizing and growing financial assets.",IPO,,,
Alaska Milk,https://www.crunchbase.com/organization/alaska-milk,"Food and Beverage, Food Processing, Manufacturing","Makati, Manila, Philippines","Alaska Milk specializes in manufacturing milk products including culinary creams, evaporated cream, evaporated and condensed milk.","1,594,296",Active,1972-01-01,year,,,,,For Profit,https://www.alaskamilk.com/,,,,,
Benara Nurseries,https://www.crunchbase.com/organization/benara-nurseries,"Agriculture, Commercial, Forestry, Retail, Wholesale","Australia, Isabela, Philippines",Benara Nurseries is a retail company that supplies trade and wholesale plants for both garden retailers and the landscaping industry.,"1,606,326",Active,1963-01-01,year,,,,,For Profit,https://www.benaranurseries.com/,,,,,
Universal Holidays,https://www.crunchbase.com/organization/universal-holidays,"Ticketing, Travel, Travel Agency","Cebu, Cebu City, Philippines",Universal Holidays was formerly a subsidiary of Japan Airlines Corp .It is complete travel service provider.,"1,611,492",Active,1978-01-01,year,,,,,For Profit,https://www.universalholidays.com,"Universal Holidays is a premier travel agency in the Philippines that serve individual travelers, travel agencies and top corporations. HI has three convenient office locations and offers travel services for international and local destinations through on-site airline electronic ticket issuance, packaged tours, hotel accommodations, personalized travel consultation and passport/visa application assistance.",,,,
Solanda,https://www.crunchbase.com/organization/solanda,"Commercial, Industrial, Transportation","Manila, Manila, Philippines",Solanda is a distribution service company that supplies commercial and industrial equipment.,"1,618,927",Active,1976-04-10,day,,,,,For Profit,https://www.solanda.com,,,,,
Investors Securities,https://www.crunchbase.com/organization/investors-securities,"Advice, Financial Services, Trading Platform","Makati, Manila, Philippines","Investors Securities Inc. provides financial services, including securities, investment advisory, and financial planning.","1,622,967",Active,1969-01-01,year,,,,,For Profit,https://investorsonline.ph,,,,,
Gomeco Group,https://www.crunchbase.com/organization/gomeco-group,"Industrial, Manufacturing, Product Design, Supply Chain Management","Valenzuela, Rizal, Philippines",Gemco Group is an industrial company that manufactures food service equipment.,"1,632,365",Active,1976-01-01,year,,,,,For Profit,https://www.gomecogroup.com,,,,,
Provider of Climates,https://www.crunchbase.com/organization/provider-of-climates,"Commercial, Heating, Ventilation, and Air Conditioning (HVAC), Industrial, Mechanical Engineering","La Purisima, Camarines Sur, Philippines",Provider of Climates is a distributor of air conditioning and refrigeration equipment.,"1,632,858",Active,1978-01-01,year,,,,,For Profit,http://www.proveedoradeclimas.com,"Climates is an air conditioning and refrigeration equipment distributor. They are residential, industrial, commercial, precision equipment, ventilation equipment, and course solutions. They are involved in the design, sale, installation, and maintenance of air conditioning systems and refrigeration equipment.",,,,
Online 89,https://www.crunchbase.com/organization/online-89,"Consulting, Recruiting, Staffing Agency","Australia, Isabela, Philippines",Online 89 is a recruitment company that offers matching roles for government and private sector agencies.,"1,634,690",Active,1989-01-01,year,,,,,For Profit,http://www.online89.com.au,"Online 89 provides recruitment, information technology, and ICT recruitment services. They also offer dynamic recruitment businesses for both the public and private sectors.",,,,
Harbor Star,https://www.crunchbase.com/organization/harbor-star,"Construction, Marine Transportation, Ports and Harbors","Makati, Manila, Philippines","Harbor Star engages in harbor assistance, towage, ship salvage, ship management, and cargo handling operations.","1,639,637",Active,1987-01-01,year,2013-10-30,day,,,For Profit,http://www.harborstar.com.ph,"Harbor Star is a harbor company that offers harbor assistance, lighterage, towing, ship salvage, ship management, diving, underwater marine work, and other specialized services.",IPO,,,
St Elizabeth Hospital Inc,https://www.crunchbase.com/organization/st-elizabeth-hospital-inc,"Health Care, Hospital","General Santos City, General Santos, Philippines",St Elizabeth Hospital is to provide the Quality and excellent health care services.,"1,644,802",Active,1962-01-01,year,2017-10-06,day,,,For Profit,http://sehi.org.ph,"St Elizabeth Hospital is to provide the Quality and excellent health care services at all times. A comprehensive program for the delivery of specialized medical services cognizant of the highest standards of competence, ethics and integrity, and,",M&A,,,
Saxton Speakers Bureau,https://www.crunchbase.com/organization/saxton-speakers-bureau,"Celebrity, Events, Information Services, Media and Entertainment, Training","Australia, Isabela, Philippines",Saxton Speaker Bureau provides the foremost speakers bureau services.,"1,647,830",Active,1965-01-01,year,,,,,For Profit,https://saxton.com.au,"Saxton Speakers Bureau provides a speakers bureau service. With a team of consultants, support professionals, speakers, performers, and thought-leaders. The company provides for events, conferences, and awards ceremonies.",,,,
AAI Group of Companies,https://www.crunchbase.com/organization/aai-group-of-companies,"Delivery, Freight Service, Logistics","Manila, Manila, Philippines",AAI Group of Companies specializes in providing logistic solutions to its clients.,"1,661,362",Active,1979-01-01,year,,,,,For Profit,,"AAI Group of Companies is a logistic company based in the Philippines. It services offered include logistic solutions, warehousing, and cargo handling.  The company was founded in 1979 by Saturnino Belen.",,,,
Interhouse Corporation,https://www.crunchbase.com/organization/interhouse-corporation,"Construction, Property Management, Real Estate, Residential","Alabang, Rizal, Philippines",Interhouse Corporation is a real estate company that constructs quality houses and manages property acquisitions.,"1,666,087",Active,1980-04-30,day,,,,,For Profit,https://www.interhousecorporation.com,,,,,
Synergy Grid & Development Phils,https://www.crunchbase.com/organization/synergy-grid-development-phils,"Construction, Industrial, Industrial Engineering","Pasig, Rizal, Philippines",Synergy Grid & Development Phils is a consulting company that is engaged in construction and allied businesses.,"1,668,113",Active,1970-01-01,year,1972-05-10,day,,,For Profit,http://www.synergygrid.ph,"Synergy Grid & Development Phils is a business development firm that offers financial counseling and management consulting services. Its main objectives range from mining operations to general building and other related companies. Due to a prospective opportunity in the construction business brought on by the admission of a new foreign investor, its principal objective was modified.",IPO,,,
Mediolanum SpA,https://www.crunchbase.com/organization/mediolanum-spa,Financial Services,"Basilio, Isabela, Philippines",Mediolanum S.p.A. is an Italian financial services company based in Basiglio.,"1,671,617",Active,1982-01-01,year,,,,,For Profit,https://www.mediolanum.com/ITA/home_it.html,"Mediolanum S.p.A. provides various banking products and services in Italy. The company offers current accounts and other current accounts; and mortgages and loan products. It also provides credit, debit, and rechargeable cards; investment products, such as mutual funds, unit-linked policies, managed accounts, and bond issues and certificates, as well as trading services; and insurance and pension products and services.",,,,
Cifra,https://www.crunchbase.com/organization/cifra-e120,"Test and Measurement, Wholesale","Makati, Manila, Philippines","CIFRA distributes NDT equipments, materials, and related products.","1,674,549",Active,1986-01-01,year,,,,,For Profit,https://www.cifra.com.ph,,,,,
Wippro,https://www.crunchbase.com/organization/wippro,"Building Material, Construction, Wholesale","Austria, Pangasinan, Philippines","Wippro is a wholesale building materials company that offers attic stairs, mobile partitions, flat roof hatches, and front doors.","1,676,010",Active,1955-01-01,year,,,,,For Profit,https://www.wippro.com/,,,,,
ABS-CBN Holdings Corp.,https://www.crunchbase.com/organization/abs-cbn-holdings-corp,Impact Investing,"Pasig, Rizal, Philippines","ABS-CBN Holdings Corporation is engaged in investing, purchasing, and holding real and personal properties.","1,683,819",Active,1953-10-23,day,2014-05-08,day,,,For Profit,http://www.abs-cbnpdr.com/,"ABS-CBN Holdings Corporation involves in the investment, purchase, and holding of real and personal properties, including shares of stock, bonds, debentures, notes, evidences of indebtedness, and other securities or obligations.",IPO,,,
St George Foodservice,https://www.crunchbase.com/organization/st-george-foodservice,"Food and Beverage, Manufacturing, Wholesale","Australia, Isabela, Philippines","St George Foodservice is a wholesaler of a wide range of cleaning supplies, meal solutions, and food products to the related industry.","1,693,541",Active,1980-01-01,year,,,,,For Profit,https://www.stgeorgefoodservice.com.au,,,,,
European Chamber of Commerce of the Philippines (ECCP),https://www.crunchbase.com/organization/european-chamber-of-commerce-of-the-philippines--eccp-,,"Makati, Manila, Philippines",ECCP is a service-oriented organization whose main goal is to foster close economic ties and business relations between the PH and E,"1,694,441",Active,1978-01-01,year,,,,,For Profit,http://www.eccp.com/,,,,,
BF Industries,https://www.crunchbase.com/organization/bf-industries,"Industrial Manufacturing, Manufacturing, Water Purification","Davao City, Davao City, Philippines",BF Industries is an activated carbon company.,"1,697,384",Active,1972-01-01,year,,,,,For Profit,http://www.bfi.com.ph,"BF Industries produces activated carbon, granulated charcoal, and charcoal briquettes. Their products are used for drinking water purification, gold recovery, food and beverage processing, odor removal, medical applications, and water and air treatment.",,,,
Prescon,https://www.crunchbase.com/organization/prescon,"Commercial, Construction, Residential","Mandaluyong, Cavite, Philippines",Prescon offers general construction and post tensioning services.,"1,698,355",Active,1967-01-01,year,,,,,For Profit,https://www.presconinc.com,"Prescon focuses on results-oriented personnel, enhancement of methods, systems with processes, continuous research and development programs as well as upgrade of machinery and equipment towards a sustainable business relationship with their customers. Their product is the supply and installation of post-tensioning tendons and accessories. Their system affords both the designer and the builder a system tailored to need an anchorage variation suited to the particular structure.",,,,
MJC Investments,https://www.crunchbase.com/organization/mjc-investments,"Media and Entertainment, Real Estate, Real Estate Investment, Tourism, Travel","Pasig, Rizal, Philippines",MJC Investments is an investment holding company focusing on the tourism and entertainment industry.,"1,701,872",Active,1955-06-15,day,1955-11-11,day,,,For Profit,http://www.mjcinvestmentscorp.com,"MJC Investments is a financial firm. The company is owned by a group of strategic investors with substantial experience in financial and tourism-related projects. It is also engaged in the operations of the luxury hotel, entertainment hub, and tourism hub.",IPO,,,
Island Rose,https://www.crunchbase.com/organization/island-rose,"Delivery Service, E-Commerce, Flowers, Gift","Alfonso, Cavite, Philippines",Island Rose provides an online flower and gift delivery services.,"1,707,348",Active,1983-01-01,day,,,,,For Profit,https://www.islandrose.net/,,,,,
"Geodata Systems Technologies, Inc..",https://www.crunchbase.com/organization/geodata-systems-technologies-inc,"Analytics, Business Information Systems, Cloud Data Services, Consulting, Training","Makati, Manila, Philippines",Geodata Systems Technologies is a provider of smart mapping and spatial analytics solutions.,"1,721,377",Active,1989-01-01,year,,,,,For Profit,https://geodata.com.ph,"Geodata Systems Technologies, Inc is the premier supplier of smart mapping and spatial analytics solutions. They strive hard to learn about the industry and company so that deliver the best solutions for utilizing geographic information in business planning. The service includes mapping, geospatial technology, smart city, and imagery processing.",,,,
Filinvest,https://www.crunchbase.com/organization/filinvest,"Leisure, Property Development, Property Management, Real Estate","Mandaluyong, Cavite, Philippines",Filinvest is a real estate firm that develops real estate projects and property development services.,"1,730,791",Active,1955-01-01,year,,,,,For Profit,https://filinvest.com,,,,,
Nihao Mineral Resources International,https://www.crunchbase.com/organization/nihao-mineral-resources-international,"Mining, Oil and Gas, Property Development","Mandaluyong, Cavite, Philippines","Nihao Mineral Resources International is a mining company engaged in exploring, developing, acquisition and investment company","1,734,826",Active,1975-07-09,day,1990-10-03,day,,,For Profit,http://www.nihaomining.com,Nihao Mineral Resources International is a Phillipines-based mining company that aims to explore and develop mine bases. The company is engaged in operating and acquiring the nickel properties of the Philippines. They are determined to explore nickel and other minerals from Botolan and Iba and export them worldwide.,IPO,,,
PalVision Group,https://www.crunchbase.com/organization/palvision-group,"Information Services, Information Technology","Salcedo, Tarlac, Philippines",PalVision Group is a One-Stop Shop focused on developing converged technology solutions for hotels and resorts.,"1,740,761",Active,1989-01-01,year,,,,,For Profit,https://www.palvision.com/,,,,,
Wellex Industries,https://www.crunchbase.com/organization/wellex-industries,"Mining, Oil and Gas, Real Estate Investment","Pasig, Rizal, Philippines",Wellex Industries is a petroleum products mining company that explore oil and natural gas.,"1,742,211",Active,1956-10-19,day,1958-01-09,day,,,For Profit,http://www.wellexindustries.com,"Wellex Industries is a company that is engaged in the development and operation of all types of business enterprises, including those involved in real estate development. The company is also involved in mining operations. Third parties rent out the group's idle properties as warehouses.",IPO,,,
CCPines,https://www.crunchbase.com/organization/ccpines,"Civil Engineering, Construction, Sustainability","Australia, Isabela, Philippines",CC Pines is a contract construction firm specializing in multi-disciplined challenge projects with complex design-build techniques.,"1,765,642",Active,1977-01-01,year,,,,,For Profit,https://www.ccpines.com.au/,"CC Pines is a family-owned, team-driven construction company founded in 1977. Their head office is located on Sydney's Northern Beaches. They are a modern version of old-fashioned builders. Integrity and demystification of complexity are the primary attributes they demonstrate. Their specialty is high-risk and technical projects, so they are known for their expertise in managing a variety of projects. They provide excellent value for money and do business with integrity.",,,,
Centauro,https://www.crunchbase.com/organization/centauro-b699,"Manufacturing, Mechanical Engineering, Product Design, Wholesale","Portugal, Cagayan, Philippines","Centauro designs, manufactures, distributes, and markets heat exchangers, refrigeration racks, and condensing units for the HVAC industry.","1,770,789",Active,1978-01-01,year,,,,,For Profit,https://www.centauro.pt,,,,,
Dominion Chemicals,https://www.crunchbase.com/organization/dominion-chemicals,"Chemical, Food and Beverage, Food Processing, Manufacturing","Pasong Tamo, Quezon City, Philippines",Dominion Chemicals is a manufacturer of food and beverages that distributes food items and ingredients.,"1,771,767",Active,1988-01-01,year,,,,,For Profit,https://www.dominionchemicals.com/,,,,,
Australia India Business Council,https://www.crunchbase.com/organization/australia-india-business-council,Non Profit,"Australia, Isabela, Philippines",Australia India Business Council is an Non-profit Organizations.,"1,774,032",Active,1986-01-01,year,,,,,For Profit,http://www.aibc.org.au,,,,,
Western Guaranty,https://www.crunchbase.com/organization/western-guaranty,"Auto Insurance, Health Care, Health Insurance, Insurance","Binondo, Manila, Philippines","Western Guaranty is an insurance agency that provides casualty, auto, and health insurance services.","1,778,024",Active,1964-08-31,day,,,,,For Profit,https://westernguaranty.ph,,,,,
Chemical House,https://www.crunchbase.com/organization/chemical-house,"Chemical, Construction, Manufacturing","Australia, Isabela, Philippines","Chemical House manufactures chemicals for the construction, water treatment, and automotive industries.","1,778,437",Active,1976-01-01,year,,,,,For Profit,https://www.chemicalhouse.com.au,"Chemical House is a manufacturer of custom-made chemicals. The company's chemicals are produced for the construction, water treatment, janitorial, and automotive industries. They provide products for homes, construction, color, surface cure, armadillo, water treatment, janitorial, automotive, and toll manufacturing.",,,,
University of Saint Louis,https://www.crunchbase.com/organization/university-of-saint-louis,"Education, Health Care, Higher Education, Universities","Tuguegarao, Cagayan, Philippines","University of Saint Louis is a Catholic Jesuit institution that focuses on academic excellence, research, health care","1,789,408",Active,1962-01-01,year,,,,,For Profit,http://usl.edu.ph/about-usl/,,,,,
First Metro Sec.,https://www.crunchbase.com/organization/first-metro-sec,"Banking, Financial Services, Professional Services","Makati, Manila, Philippines",First Metro Sec. is a stock brokerage firm that offers investment and banking facilities.,"1,805,339",Active,1987-01-01,day,,,,,For Profit,https://www.firstmetrosec.ph/,,,,,
NAMRIA,https://www.crunchbase.com/organization/namria,"Government, Mapping Services, Navigation","Taguig, Rizal, Philippines","NAMRIA offers GIS development, surveying, and mapping services.","1,805,905",Active,1988-01-01,year,,,,,For Profit,https://www.namria.gov.ph,"NAMRIA creates satellite images, aerial photos, and topographic maps. Moreover, we offer the nautical charts required for maritime navigation. Different series of topographic maps are offered. they offer services for mapping, surveying, and GIS creation.",,,,
Compresstech Resources Inc.,https://www.crunchbase.com/organization/compresstech-resources-inc,"Energy, Industrial Manufacturing","Manila, Manila, Philippines",We supply reliable and energy-efficient compressed air systems for a range of industrial applications.,"1,806,898",Active,1986-01-01,year,,,,,For Profit,https://www.compresstech.com.ph/,"With 34 years of experience in the industry, Compresstech Resources has built partnerships with major industry partners. To date, the company continues to provide tailored solutions to its clients as a leading supplier of Compressed Air System, Lubrication Equipment, Fluid Handling Pumps, Air Tools, Hoist and Winches and related accessories in the Philippines. We are a complete solutions provider that handles sales, installations, as well as the overall maintenance of the machines to reduce shut down and related problems that may lead to financial losses for our clients.",,,,
New World Securities Co.,https://www.crunchbase.com/organization/new-world-securities-co,"Consulting, Financial Services, Professional Services","Binondo, Manila, Philippines","New World Securities Co. specializes in providing brokerage services to retail, institutional, and foreign investors.","1,807,017",Active,1987-01-01,year,,,,,For Profit,https://newworldsec.com/,,,,,
Coheco,https://www.crunchbase.com/organization/coheco,"Clean Energy, Energy, Energy Management, Renewable Energy","Kapangan, Benguet, Philippines",Coheco generates clean energy by using the natural flow of the river and also minimizes the impact on the environment.,"1,825,926",Active,1977-01-01,year,,,,,For Profit,https://coheco.com.ph,,,,,
Holy Cross of Davao College,https://www.crunchbase.com/organization/holy-cross-of-davao-college,"Education, Higher Education, Secondary Education","Davao City, Davao City, Philippines","Holy Cross is a private and research catholic college institution that offers undergraduate, graduate and technical and vocational courses.","1,829,827",Active,1951-01-01,year,,,,,For Profit,https://www.hcdc.edu.ph/,"Holy Cross of Davao College has three campuses the main campus offers undergraduate, graduate and technical and vocational courses, the JP. laurel avenue campus consists of elementary and high school and the last campus offers undergraduate programs only.",,,,
Neltex,https://www.crunchbase.com/organization/neltex,"Building Material, Manufacturing, Plastics and Rubber Manufacturing","Pasay, Pasay, Philippines","Neltex specializes in the manufacturing of PVC pipes, fittings, and building materials products.","1,835,092",Active,1957-01-01,year,,,,,For Profit,https://www.neltex.com,"Neltex Development Co. Inc. is a manufacturing company that specializes in the production of PVC pipes. The company is known for its innovative and quality products, which are achieved through operational excellence and the use of the best available technology. Among its product offerings are SANIGUARD 8055 DWV Pipes & Fittings, Impact Modified Electrical PVC Pipes and Fittings, and Quality & Toxicity Tested PPR Pipes and Fittings. Neltex Development Co. Inc. also produces PVC Pipe Cement, which is recognized for its superior bonding properties. The company is committed to providing its customers with products that meet their specific needs and requirements.",,,,
Visionary Architect,https://www.crunchbase.com/organization/visionary-architect,"Consulting, Legal, Product Design","Manila, Manila, Philippines",Visionary Architect is an architectural firm that provide exclusive designs to its clients.,"1,841,098",Active,1970-01-01,year,,,,,For Profit,https://www.visionarch-architects.com/,,,,,
Statewide Appliance Spares,https://www.crunchbase.com/organization/statewide-appliance-spares,"Consumer Goods, E-Commerce, Wholesale","Australia, Isabela, Philippines",Statewide Appliance Spares supplies appliance spare parts.,"1,852,842",Active,1985-01-01,year,,,,,For Profit,https://www.statewideapp.com.au,,,,,
Philcomsat Holdings,https://www.crunchbase.com/organization/philcomsat-holdings-corp,"Financial Services, Venture Capital","Manila, Manila, Philippines",Philcomsat Holdings is an investment holding company.,"1,853,014",Active,1956-05-10,day,1997-04-14,day,,,For Profit,http://www.phc.com.ph,Philcomsat Holdings is an investment holding company that manages a portfolio by investing in the equity market and issuing short- and medium-term instruments and fixed-income securities to the shareholders.,IPO,,,
Rang-ay Bank,https://www.crunchbase.com/organization/rang-ay-bank,"Banking, Finance, Financial Services","San Fernando, La Union, Philippines","Rang-ay Bank provides finance, banking, and financial services.","1,866,854",Active,1956-01-16,day,,,,,For Profit,https://www.rangaybank.com ,,,,,
Keppel Philippines Holdings,https://www.crunchbase.com/organization/keppel-philippines-holdings,"Real Estate, Real Estate Investment","Makati, Manila, Philippines",Keppel Philippines Holdings is an investment holding and real estate company.,"1,881,338",Active,1975-01-01,year,1987-08-26,day,,,For Profit,http://www.keppelph.com,"Keppel Philippines Holdings provides real estate business services. They offer leases on office spaces, parcels of land, and land improvement services. They also offer vessel construction, repair, and training services.",IPO,,,
Boone & Willard Plumbing,https://www.crunchbase.com/organization/boone-willard-plumbing,"Commercial, Construction, Facilities Support Services, Residential","Australia, Isabela, Philippines",Boone & Willard Plumbing is a privately owned company that has designed & installed hydraulic services for the construction industry.,"1,884,787",Active,1956-01-01,year,,,,,For Profit,http://www.booneandwillard.com.au/,"Boone & Willard Plumbing is a professional, innovative, and quality service provider. They are the respected construction companies supplying quality hydraulic services throughout NSW, QLD, and the ACT. Boone & Willard maintains one of the leading hydraulic contractors within the construction industry for many years to come by providing the highest quality service at competitive prices.",,,,
Inter-Ed,https://www.crunchbase.com/organization/inter-ed,"Advice, Career Planning, Consulting, Education, Employment","Makati, Manila, Philippines","Inter-Ed is a student placement center that offers career internships, counseling, and scholarships to study abroad.","1,901,000",Active,1980-01-01,year,,,,,For Profit,https://inter-ed.com/,,,,,
Rural Bank of Rizal,https://www.crunchbase.com/organization/rural-bank-of-rizal,"Banking, Finance, Financial Services, Micro Lending","Dipolog, Dipolog, Philippines","Rural Bank of Rizal is a banking institution that provides loans, microfinance, and a wide range of other financial services.","1,905,827",Active,1975-08-29,day,,,,,For Profit,https://www.rbrizal.com/home,,,,,
Granistone,https://www.crunchbase.com/organization/granistone,"Building Material, Manufacturing, Mining","Fortaleza, Cebu, Philippines","Granistone is a mining company that produces marbles, granites, quartzites, and semi-precious stones.","1,912,104",Active,1989-01-01,year,,,,,For Profit,https://granistone.com.br,,,,,
Quirino State University,https://www.crunchbase.com/organization/quirino-state-university,"Continuing Education, Education, Higher Education","Diffun, Quirino, Philippines","Quirino State University is a public college that offers a combination of medical, agricultural, engineering, and health science programs.","1,931,032",Active,1963-01-01,year,,,,,For Profit,https://qsu.edu.ph,,,,,
ATC Securities,https://www.crunchbase.com/organization/atc-securities,Financial Services,"Pasig, Rizal, Philippines",ATC Securities is a Trading Participant in the Philippine Stock Exchange (PSE).,"1,932,696",Closed,1978-01-01,year,2016-06-30,day,2016-06-30,day,For Profit,http://www.atcsec.asia/,"ATC Securities, Inc. was incorporated on December 13, 1978. On April 12, 1984, the amendment of the company’s Articles of Incorporation covering the change of our company name was approved by the Securities and Exchange Commission (SEC). Organized primarily to engage in the business of securities, brokerage and dealership, ATC Securities holds a license to engage in broker-dealer activities issued by the SEC. ATC Securities is a Trading Participant in the Philippine Stock Exchange (PSE) and maintains a trading booth located at the trading floor of the PSE in Makati City.",M&A,,,
Millennium Computer Technology Corporation,https://www.crunchbase.com/organization/millennium-computer-technology-corporation,"Computer, Hardware, Information Technology, Software","Quezon City, Quezon City, Philippines","Millennium Computer Technology Corporation provides distribution of computer components, computer systems and consumer electronic products.","1,933,291",Active,1989-01-01,year,,,,,For Profit,https://www.millennium.com.ph,,,,,
Libcap,https://www.crunchbase.com/organization/libcap,"Logistics, Marketing, Software","Iloilo City, Iloilo City, Philippines","Libcap is a logistics service company that offers holdings, marketing, and distribution services.","1,933,850",Active,1980-01-01,year,,,,,For Profit,https://libcap.com.ph/,,,,,
RCBC Securities Inc,https://www.crunchbase.com/organization/rcbc-securities-inc,"Banking, Finance, Financial Services","Makati, Manila, Philippines",RCBC Securities Inc is a financial services firm and is the stockbrokerage unit of Rizal Commercial Banking Corp. (RCBC).,"1,936,071",Active,1973-01-01,year,,,,,For Profit,https://www.rcbcsec.com/,,,,,
BCDS Group,https://www.crunchbase.com/organization/bcds-group,"Manufacturing, Professional Services, Software","Australia, Isabela, Philippines",BCDS Group provides data engineering and labelling solutions.,"1,937,043",Active,1982-01-01,year,,,,,For Profit,https://bcds.com.au,"BCDS australian-based RFID systems, Data Engineering and Labelling Solutions. They provides industries with trusted and smart, end to end visibility & traceability solutions. Their core ICT and Software Engineering division is our label manufacturing, digital printing and label application business allowing us to provide unrivalled sales, support and servicing Australia wide.",,,,
ESCA International,https://www.crunchbase.com/organization/esca-international,"Civil Engineering, Consulting, Project Management","Manila, Manila, Philippines","ESCA International is an engineering company that provides project management, civil engineering, steel, and rebar detailing services.","1,939,309",Active,1982-01-01,year,,,,,For Profit,https://escainternational.com/,,,,,
Subdivision and Housing Developers Association,https://www.crunchbase.com/organization/subdivision-and-housing-developers-association,Association,"Makati, Manila, Philippines",Subdivision and condominium developers nationwide under one organization and to champion the welfare of member developers.,"1,944,432",Active,1987-01-01,year,,,,,For Profit,http://shda.ph/,,,,,
Perpetual Help Community Cooperative,https://www.crunchbase.com/organization/perpetual-help-community-cooperative,"Credit, Financial Services, Payments","Dauin, Negros Oriental, Philippines","Perpetual Help Community Cooperative is a consulting agency that offers savings, credit bills, and payment guide solutions.","1,953,222",Active,1971-04-14,day,,,,,For Profit,https://phcci.coop,,,,,
Chapman,https://www.crunchbase.com/organization/chapman-9e09,"Construction, Home Services, Real Estate","Australia, Isabela, Philippines",Chapman has been serving the Blue Mountains as Real Estate Agents.,"1,957,440",Active,1987-01-01,year,,,,,For Profit,https://www.chapmanrealestate.com.au,"Chapman provides property management services that give secure long-term leasing. They emphasize the importance of marketing to a wide audience to assist in selling the home. Chapman team provides informed advice, strategic thinking, and intuitive response to form the backbone of the persistence and dedication which has been instrumental in maintaining the agency’s enviable reputation for integrity, discretion, and superior results.",,,,
Philippine Realty & Holdings,https://www.crunchbase.com/organization/philippine-realty-holdings,"Commercial Real Estate, Property Development, Real Estate, Residential","Quezon City, Quezon City, Philippines",Philippine Realty & Holdings is a property development and holdings company that develops residential and commercial projects.,"1,957,917",Active,1981-07-01,month,1987-09-07,day,,,For Profit,http://www.philrealty.com.ph,Philippine Realty & Holdings is a property development and holdings company that develops residential and commercial projects.,IPO,,,
Live together Urbanism,https://www.crunchbase.com/organization/live-together-urbanism,"Property Development, Real Estate, Residential","Fortaleza, Cebu, Philippines",Live together Urbanism is a development of the real estate market.,"1,960,657",Active,1982-01-01,year,,,,,For Profit,https://www.conviverurbanismo.com.br,"Live together Urbanism provides development in previously uninhabited areas and planned neighborhoods. They support the creation of planned subdivisions. They offer architecture, engineering design, and construction services.",,,,
Diamond Finance,https://www.crunchbase.com/organization/diamond-finance,"Finance, Financial Services, Residential","Cubao, Quezon City, Philippines",Diamond Finance is a financial institution that provides emergency and family medical assistance loan services.,"1,963,332",Active,1976-01-01,year,,,,,For Profit,https://diamondfinance.com.ph,"Diamond Finance offers loan assistance program, pension loan, salary loan services, and more. They support loan application such as photos, videos or pertinent documents. Any document as proof for his/her application such as death certification, police report, and etc.",,,,
Amelco Desiccants,https://www.crunchbase.com/organization/amelco-desiccants,"Manufacturing, Product Design, Semiconductor, Supply Chain Management","Biñan, Laguna, Philippines","Amelco Desiccants designs and manufactures active, protective, and intelligent packaging products.","1,963,620",Active,1979-01-01,year,,,,,For Profit,https://www.amelcosystems.com,Amelco Desiccant provides packaging products used for products and industry applications. The company establishes long-term customer partnerships by delivering the comprehensive manufacturing and product support services available. Products meet EU RoHs and Reach requirements as well as FDA CFR 21 regulations for safe contact with food and drugs.,,,,
DCCD,https://www.crunchbase.com/organization/dccd,"Civil Engineering, Consulting, Project Management","Makati, Manila, Philippines","DCCD is an engineering consultancy specializing in planning, investigation & surveys, project management, quality control, & designs.","1,966,329",Active,1957-01-01,year,,,,,For Profit,https://www.dccd.com/,,,,,
